,A(H1N1)pdm09,A(H3N2),B
0,2.1585391692883613,1.5164261234091747,1.7897724085890692
1,2.0668576472425086,0.36916921027123734,0.8997487928491305
2,2.37772274654756,0.12948194494666215,0.5876305066326516
3,2.7587395304732194,0.04574631008817003,0.3872287297166321
4,3.202884269225678,0.016175291483921772,0.25536498977876987
5,3.7186545380083063,0.0057196094940105465,0.1684105386535599
6,4.317478015849666,0.0020224603992250074,0.11106491923459248
7,5.012719134339839,0.0007151428619491837,0.07324598525942531
8,5.819897786683129,0.00025287427376908557,0.04830476010338768
9,6.75703076269371,8.94160349596235e-05,0.031856282729896976
10,7.8450327067838055,3.1617309902217866e-05,0.021008700143747918
11,9.10818151328197,1.1179772724677418e-05,0.013854855950224038
12,10.574658223186129,3.953114123475741e-06,0.009136995154553627
13,12.277173259862211,1.3977959537239716e-06,0.006025638727772243
14,14.253692696889026,4.942491618599557e-07,0.0039737526411010565
15,16.54828038244581,1.7476138421839988e-07,0.002620573230484255
16,19.21207419384379,6.179338119064913e-08,0.0017281806455918777
17,22.304417505134833,2.184916785757034e-08,0.0011396694742227644
18,25.89417016625074,7.725449023432327e-09,0.0007515625739102571
19,30.061226963278408,2.7315414034690634e-09,0.0004956182082028375
20,34.89827570819078,9.657980023378226e-10,0.0003268320043627484
21,40.51283184557946,3.4147458398143116e-10,0.00021552435179730099
22,47.02959181531432,1.2073216768260756e-10,0.00014212211783254643
23,54.59315342039099,4.268535939058318e-11,9.37172440879338e-05
24,63.37115815529058,1.509123641024182e-11,6.179718027444055e-05
25,73.55791787122564,5.335302164236781e-12,4.074813387677907e-05
26,85.37859628185285,1.88616489995186e-12,2.686798412594486e-05
27,99.09402459470203,6.667830594333477e-13,1.7715313979241057e-05
28,115.0062398747883,2.357062987222546e-13,1.1680107888250744e-05
29,133.4648444016814,8.331757429428318e-14,7.70063522303497e-06
30,154.8742939351154,2.944946718938692e-14,5.0767409986235415e-06
31,179.70223194342483,1.0408537563461517e-14,3.3467156503932383e-06
32,208.48899471420913,3.678483868467183e-15,2.206094038587731e-06
33,241.85841776443425,1.2998988501861302e-15,1.4541059266411634e-06
34,280.5300755565068,4.593097577143573e-16,9.583619735891263e-07
35,325.3330820719834,1.6227441825894007e-16,6.315655766859492e-07
36,377.22156637982,5.73237329481456e-17,4.161554100822277e-07
37,437.29191103555337,2.02464698528905e-17,2.7417799368303335e-07
38,506.8017967462364,7.149629250175276e-18,1.806092686703391e-07
39,587.1910274004058,2.5242029667522116e-18,1.189506436384971e-07
40,680.1040064737334,8.909569765847792e-19,7.832494144955212e-08
41,787.4135877881318,3.143864046679982e-19,5.156144544972468e-08
42,911.2458167066602,1.1089846655022891e-19,3.3933192225288025e-08
43,1054.0047952054153,3.910382369303982e-20,2.2324372047005268e-08
44,1218.3965260542523,1.378219704309475e-20,1.4681348202851533e-08
45,1407.450095318827,4.8550406089261335e-21,9.65069476230087e-09
46,1624.5339152706063,1.7092576707061135e-21,6.340551520766417e-09
47,1873.3639499209887,6.013431246053431e-22,4.163290270804901e-09
48,2157.99986755207,2.1139334031543753e-22,2.731793431015537e-09
49,2482.82390765073,7.424406546709496e-23,1.7910805218547613e-09
50,2852.495938104563,2.6047951123162003e-23,1.1732392961311147e-09
51,3271.876779163843,9.127636057417765e-24,7.677207549323238e-10
52,3745.9105146214597,3.1940246845195276e-24,5.017624198169412e-10
53,4279.4554205531385,1.1159005874740225e-24,3.2748796164250177e-10
54,4877.052661677626,3.8915352894833384e-25,2.1340741970337955e-10
55,5542.622525974877,1.354295993142107e-25,1.3881772466311006e-10
56,6279.080337953495,4.7019660988039225e-26,9.011453036444529e-11
57,7087.869090441054,1.628101189702909e-26,5.83634516242259e-11
58,7968.414089371988,5.6204134035238676e-27,3.770103732317601e-11
59,8917.517204376023,1.9336386512646056e-27,2.428230915770364e-11
60,9928.724909321405,6.627115330846431e-28,1.5588267209461973e-11
61,10991.724565712555,2.261651388276752e-28,9.970416274027846e-12
62,12091.845370715993,7.682066914323714e-29,6.351318660267377e-12
63,13209.760293384681,2.5958126006694897e-29,4.027825546284198e-12
64,14321.497486305967,8.721648827444561e-30,2.5418558527118602e-12
65,15398.867035889998,2.912333036354541e-30,1.5955934651908927e-12
66,16410.384533223638,9.660353028736666e-31,9.95879578104329e-13
67,17322.722366695347,3.181689820529444e-31,6.1778378909549e-13
68,18102.64394921407,1.0400547854154587e-31,3.8076604734615e-13
69,18719.284427851144,3.373125058912529e-32,2.330984486926024e-13
70,19146.551443629447,1.0850768549172161e-32,1.4170105829740906e-13
71,19365.354549771422,3.461379891351876e-33,8.552292052824879e-14
72,19365.354558736934,1.0948295669046618e-33,5.124179296084469e-14
73,19145.96793008102,3.4335338970971645e-34,3.047829025806465e-14
74,18716.463981566612,1.0677380743516819e-34,1.7997385696855846e-14
75,18095.134130221042,3.2929741323818224e-35,1.0552214321847549e-14
76,17307.6597840202,1.0074449601553697e-35,6.144521275250043e-15
77,16384.92388369336,3.058482694437371e-36,3.554396263155393e-15
78,15360.574661288067,9.217477603564499e-37,2.043258625281252e-15
79,14268.650052033614,2.758864077995989e-37,1.1676825407556041e-15
80,13141.516236036208,8.204763628256888e-38,6.636616774845272e-16
81,12008.285185099257,2.4256780247367034e-38,3.7529494463466912e-16
82,10893.778823511306,7.132600775439834e-39,2.1124589756995276e-16
83,9818.022458457994,2.0870093355050833e-39,1.1840685934011335e-16
84,8796.190017414978,6.079532682358138e-40,6.611747251573998e-17
85,7838.891801638289,1.763938323945426e-40,3.6793909679867155e-17
86,6952.688470937438,5.099765860445001e-41,2.0413396196238362e-17
87,6140.725693591117,1.4697507930017365e-41,1.129489317979617e-17
88,5403.404484298049,4.223988580166043e-42,6.234654278042576e-18
89,4739.026083424494,1.2109662032314698e-42,3.4342320355777042e-18
90,4144.37272235793,3.4641941271014795e-43,1.8881892029198763e-18
91,3615.2042554287173,9.891234414950147e-44,1.0364779228504774e-18
92,3146.6645335870408,2.8195595655478525e-44,5.681492491160826e-19
93,2733.600731434537,8.025778251369306e-45,3.110510691044368e-19
94,2370.804360154687,2.2816544622198335e-45,1.701130380875817e-19
95,2053.185336851736,6.479496988806425e-46,9.294830457778642e-20
96,1775.8911311699826,1.838333836562302e-46,5.074544292383261e-20
97,1534.382419750449,5.211397027659798e-47,2.768542984692918e-20
98,1324.4754128328307,1.4763134793854688e-47,1.5095414862498157e-20
99,1142.3594680925114,4.179644611421889e-48,8.226478564510657e-21
100,984.597026144202,1.1826947618991596e-48,4.481144023617941e-21
101,848.1114353976934,3.3451061966371436e-49,2.4400381091068845e-21
102,730.166952561405,9.457540660342697e-50,1.328190135473183e-21
103,628.3441326544349,2.6730129704519415e-50,7.2276954435995795e-22
104,540.5129539972149,7.55263897094933e-51,3.93217354841489e-22
105,464.8053392829579,2.1334805193354362e-51,2.1388171814052235e-22
106,399.58820706186583,6.0254017936191355e-52,1.1631498329121004e-22
107,343.43779124612877,1.701389338977466e-52,6.324551753940729e-23
108,295.1156738055896,4.803446430472511e-53,3.438471807016538e-23
109,253.54676508552555,1.3559490571401298e-53,1.869179562983603e-23
110,217.79931817330555,3.827218483396425e-54,1.015999473111541e-23
111,187.06696303708324,1.0801391839591474e-54,5.522031999339064e-24
112,160.65268050246425,3.04816797224317e-55,3.0010453319664555e-24
113,137.95459598292175,8.601338573871783e-56,1.630868265996515e-24
114,118.45345093653512,2.4269771531622455e-56,8.86220427675823e-25
115,101.70160078382628,6.847652571828951e-57,4.8155344407069855e-25
116,87.31338740245164,1.9319570659656295e-57,2.61655543485335e-25
117,74.95673932226798,5.450493376911657e-58,1.421675709199142e-25
118,64.34586122135167,1.5376561059304776e-58,7.724287011964148e-26
119,55.23488474059025,4.3378026411259295e-59,4.196674850483935e-26
120,47.412363929260074,1.2236841866434155e-59,2.2800420222108065e-26
121,40.69651008757003,3.4519099166791217e-60,1.2387176321509543e-26
122,34.93107191467564,9.737364898311936e-61,6.729687046401548e-27
123,29.98177741078938,2.746733168059108e-61,3.656044545856287e-27
124,25.73326375424906,7.747927007984408e-62,1.986200062537222e-27
125,22.086430300405887,2.185493094288126e-62,1.0790215754917495e-27
126,18.956157909504764,6.164657498167243e-63,5.861833937538717e-28
127,16.26934502441371,1.7388602796719764e-63,3.1844443980180675e-28
128,13.963217329173386,4.904753408065664e-64,1.7299400909981716e-28
129,11.983873482723963,1.3834608827242715e-64,9.397797496065928e-29
130,10.285034402401,3.9022420175489635e-65,5.105274100700473e-29
131,8.826967934425417,1.100675924359308e-65,2.773385860677089e-29
132,7.575564558051085,3.1045808418282785e-66,1.5066071674978718e-29
133,6.501543087592287,8.756790683822806e-67,8.184430653567112e-30
134,5.579768219325005,2.4699358172690958e-67,4.446065044061018e-30
135,4.788664270546564,6.966670248708071e-68,2.4152506181179538e-30
136,4.109711623223238,1.9650060260110583e-68,1.312042121371244e-30
137,3.5270142570862486,5.542448915802513e-69,7.127424978742666e-31
138,3.0269283745027007,1.5632873301216143e-69,3.8718358088329264e-31
139,2.5977435153321466,4.409357519292864e-70,2.1032974475870523e-31
140,2.229408763658089,1.2436875915121268e-70,1.14257315453392e-31
141,1.9132976855047072,3.5078970922669047e-71,6.206788657192358e-32
142,1.6420065299050677,9.894230098037142e-72,3.37170503487357e-32
143,1.409180994573466,2.7907236973134505e-72,1.831605385977825e-32
144,1.209367518983261,7.871389323647038e-73,9.94979218066051e-33
145,1.0378856366383507,2.220167318666835e-73,5.405002536253592e-33
146,0.8907184075487158,6.2620972885375324e-74,2.9361458024404483e-33
147,0.7644183724472964,1.7662563575716174e-74,1.5949944720884166e-33
148,0.6560268316798834,4.981814050530868e-75,8.664442353441586e-34
149,0.5630045622155413,1.4051450488739905e-75,4.706758758652725e-34
150,0.48317235298027245,3.963279395782186e-76,2.5568377312113014e-34
151,0.41465996784527875,1.1178618248079076e-76,1.3889426423452178e-34
152,0.3558623423862256,3.1529819038035274e-77,7.545106703484758e-35
153,0.30540198951908837,8.89313244342212e-78,4.098702530984747e-35
154,0.2620967342244028,2.5083491114049114e-78,2.226523903385476e-35
155,0.22493202216070046,7.07491375799546e-79,1.209506702716427e-35
156,0.19303715393346504,1.995511680822556e-79,6.570359890894237e-36
157,0.1656648886157116,5.6284311746953274e-80,3.569192773916741e-36
158,0.14217393894813177,1.5875244120690281e-80,1.9388795199496357e-36
159,0.12201394831758244,4.477683951679165e-81,1.053250362689777e-36
160,0.10471259770060001,1.2629508116871743e-81,5.721532782728434e-37
161,0.08986454061909736,3.5622091538193375e-82,3.1080868520412005e-37
162,0.07712190695261896,1.0047369552782542e-82,1.688394335365898e-37
163,0.06618615318523768,2.8339052255672183e-83,9.171800793639549e-38
164,0.05680106819383485,7.993155363963196e-84,4.982362582982481e-38
165,0.048746770745196795,2.2545048588732737e-84,2.7065498820578027e-38
166,0.04183455809491366,6.35893062687386e-85,1.4702687735508598e-38
167,0.035902485014760975,1.7935644619076988e-85,7.986884872895131e-39
168,0.030811569683471474,5.058827678348151e-86,4.338684886995295e-39
169,0.026442537558918178,1.4268646408154968e-86,2.3568871495137132e-39
170,0.022693026951397233,4.024534552157877e-87,1.2803227527971946e-39
171,0.01947519083290673,1.1351376808596527e-87,6.9550480476127104e-40
172,0.016713638699268788,3.201705753265546e-88,3.778163972334486e-40
173,0.014343670267964721,9.030551821757076e-89,2.05239745444216e-40
174,0.012309759631180289,2.5471068222059495e-89,1.1149159534077897e-40
175,0.010564254350891391,7.184226673092771e-90,6.05651490398368e-41
176,0.009066259018269464,2.0263426798621406e-90,3.2900572028186205e-41
177,0.007780677121185787,5.715388483659395e-91,1.7872450627139256e-41
178,0.006677388772363091,1.612050406236218e-91,9.70878227201867e-42
179,0.005730545033632214,4.5468589085575694e-92,5.2740642526054125e-42
180,0.004917962303356801,1.2824615036824358e-92,2.865009524250292e-42
181,0.004220602578377589,3.6172389286552925e-93,1.556348039215866e-42
182,0.0036221274137147193,1.0202581055302104e-93,8.454489224787301e-43
183,0.0031085151298821147,2.877682731773537e-94,4.592699457294745e-43
184,0.002667732299460176,8.116630338972371e-95,2.4948743464625554e-43
185,0.0022894518162554396,2.2893311778756865e-95,1.3552809314029282e-43
186,0.0019648109417399985,6.457158965734273e-96,7.362240122362891e-44
187,0.0016862036600770816,1.8212699968485778e-96,3.99936118938294e-44
188,0.001447102476844833,5.136971873319325e-97,2.172557488854369e-44
189,0.0012419054863992487,1.4489054371621213e-97,1.1801899893996306e-44
190,0.0010658051248307841,4.086701302657593e-98,6.411100362349306e-45
191,0.0009146755335370052,1.1526720171388319e-98,3.482677213680998e-45
192,0.0007849758944589404,3.251161952239847e-99,1.8918812504605533e-45
193,0.0006736674722268857,9.170044799143828e-100,1.0277193219871235e-45
194,0.0005781424195991423,2.5864513311729565e-100,5.582839854509845e-46
195,0.0004961626781783178,7.295199351016522e-101,3.032744463126812e-46
196,0.00042580754291136766,2.0576429533979747e-101,1.6474660238390917e-46
197,0.000365428661862822,5.803672139885616e-102,8.949465846039012e-47
198,0.00031361141695131943,1.6369511652160134e-102,4.861583653866175e-47
199,0.0002691417808389142,4.617092510275831e-103,2.640939250145042e-47
200,0.0002309778734632518,1.3022711794214035e-103,1.4346271953327878e-47
201,0.00019822555181054263,3.673112940226644e-104,7.793269721328401e-48
202,0.00017011746102199582,1.0360176039852851e-104,4.233507711428272e-48
203,0.00014599505602192858,2.9221330602955837e-105,2.2997519888833005e-48
204,0.00012529317245209816,8.242004371984934e-106,1.2492853611186844e-48
205,0.00010752678542449951,2.3246934572185317e-106,6.786444455633355e-49
206,9.227964586327336e-05,6.556899785369016e-107,3.6865739230480365e-49
207,7.919452819641436e-05,1.8494023227041424e-107,2.002643266066252e-49
208,6.79648609102961e-05,5.216320308465146e-108,1.0878881407809222e-49
209,5.8327543879135575e-05,1.471286005517241e-108,5.909692589159953e-50
210,5.00567841864836e-05,4.149826663174846e-109,3.210299403806775e-50
211,4.295880601809053e-05,1.1704767984894215e-109,1.7439185044556013e-50
212,3.686731068412773e-05,3.3013811105230296e-110,9.473420910601653e-51
213,3.16395804035373e-05,9.311690117053004e-111,5.1462097293442736e-51
214,2.7153134565996518e-05,2.626403009285595e-111,2.795555568362017e-51
215,2.3302860130990732e-05,7.4078847989859165e-112,1.5186188178756167e-51
216,1.9998548932055715e-05,2.089426375177146e-112,8.249534153728718e-52
217,1.716278418763908e-05,5.893318667487182e-113,4.4813624691023595e-52
218,1.4729126701599232e-05,1.662236359648453e-113,2.4343931675544477e-52
219,1.2640558257794627e-05,4.688410505547579e-114,1.3224259664469111e-52
220,1.0848145739021678e-05,1.3223867316348528e-114,7.18376332973864e-53
221,9.309894671914981e-06,3.7298497346297535e-115,3.9024079144584887e-53
222,7.989765337488335e-06,1.0520204649708787e-115,2.1198899284070373e-53
223,6.856828395748899e-06,2.967269829767944e-116,1.1515795906156907e-53
224,5.8845402414948975e-06,8.369314605364725e-117,6.25568118301099e-54
225,5.050121113591923e-06,2.360601865751455e-117,3.3982494464377337e-54
226,4.334021387436242e-06,6.658181023574376e-118,1.8460178775660037e-54
227,3.7194635463593726e-06,1.8779691393866461e-118,1.0028051377628471e-54
228,3.192049100811751e-06,5.29689426585955e-119,5.4474994881849015e-55
229,2.739421245826274e-06,1.4940122430775536e-119,2.959224036280872e-55
230,2.3509753531558743e-06,4.213927011625193e-120,1.6075278053510908e-55
231,2.0176105151989275e-06,1.188556582555629e-120,8.732511000492714e-56
232,1.7315163196295567e-06,3.352375933512386e-121,4.743728109698932e-56
233,1.4859898590708448e-06,9.455523249401642e-122,2.576917037661087e-56
234,1.2752786885264819e-06,2.666971774440572e-122,1.3998486560406135e-56
235,1.094446051216974e-06,7.522310778632618e-123,7.604343605862932e-57
236,9.392552151935006e-07,2.1217007241170903e-123,4.130878107892114e-57
237,8.060702108493291e-07,5.9843498828897545e-124,2.2440009061531134e-57
238,6.917706437057189e-07,1.6879121128514534e-124,1.2189999160696414e-57
239,5.936785866191404e-07,4.760830092598114e-125,6.621926004142175e-58
240,5.094958385656899e-07,1.3428129935208474e-125,3.5972032012690486e-58
