,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.
0,1.6278098785605963,1.4002385801934911,1.424368719545467,2.246191790694451,2.186228436674123,2.246812182537681
1,0.8565993041254159,0.44859758085716156,0.5057516390988888,2.2621069850611617,1.985559953274914,2.2156893548814973
2,0.9012313637886524,0.42393745744397554,0.5158274396993837,2.608152465756307,2.075867737930191,2.494366191318198
3,1.0286691046309608,0.4416694123978715,0.5787107025468954,3.0191251374663546,2.1829961430488796,2.8242031323268244
4,1.188273781182817,0.4642706767668021,0.6549640435555601,3.494790485943736,2.2966021593007655,3.198931747283257
5,1.374974015438599,0.48839855528178344,0.7418178062166285,4.045123860302493,2.416137519933311,3.6234075253520555
6,1.5913888401894187,0.5138108471685026,0.8402383316501848,4.682034332049839,2.541879406860124,4.104184139220254
7,1.8419193049014817,0.5405448497232546,0.9517157700131103,5.419182215970695,2.6741485687977127,4.648724322667619
8,2.1318849958463284,0.5686658789917558,1.0779757782349764,6.272341598929126,2.813281150022205,5.265477526117136
9,2.4674790137170834,0.598244849757621,1.2209758977795817,7.259758211120995,2.9596297487166705,5.9640102289384975
10,2.8558730920648645,0.6293563744153887,1.3829326776600963,8.402541837962087,3.1135643414316863,6.755153351399787
11,3.3053653803768066,0.6620787164377933,1.5663553761817948,9.725115624494572,3.275473029328607,7.6511686216175345
12,3.8255556181507315,0.6964939114359648,1.774084336972528,11.255734536530024,3.4457627578013144,8.665936543290613
13,4.427548220985331,0.7326879005019031,2.0093343594929483,13.027084221335084,3.624860024574642,9.815168741418981
14,5.124186914819985,0.7707506594730272,2.275743662240287,15.076972674540205,3.8132115688371466,11.116647760505538
15,5.930325599986122,0.8107763199688877,2.577429129217797,17.449128868071227,4.011285029294402,12.59049774495557
16,6.8631408924208674,0.8528632785492796,2.919048609794966,20.19412455298374,4.219569555848759,14.25948982295767
17,7.942492583899284,0.8971142896348866,3.3058711257446998,23.370437796522015,4.438576355999137,16.149386440381264
18,9.191339145126653,0.9436365368557682,3.743855928237793,27.04567946294342,4.6688391527095865,18.28932934878186
19,10.636216380739434,0.9925416763052205,4.239741441169123,31.298006827298895,4.910914525253842,20.71227643860929
