,A(H1N1)pdm09,A(H3N2),B
0,2.2074931376712765,2.144633278663887,1.8345433358082772
1,2.2641444083678044,2.0126921983697885,1.0126183063366652
2,2.769207078175455,2.2743960886535564,0.7173321655448902
3,3.4153862334140297,2.5922141065298936,0.5127430786898827
4,4.2150125775557346,2.9563638502215026,0.36677767242175896
5,5.202010005859772,3.37177308860449,0.2623732614531456
6,6.420105926087916,3.8455440900806948,0.18768756613697385
7,7.923386437008682,4.385865698255908,0.13426106087086698
8,9.778598062319448,5.002079268922393,0.09604240983583442
9,12.068098816198741,5.704835067708492,0.06870275070116885
10,14.893503774555203,6.506274561350237,0.04914540709690293
11,18.38017960382025,7.420237947435359,0.03515515626906891
12,22.682783941404598,8.462500090182779,0.02514732910765273
13,27.992090379813142,9.651038562774222,0.017988326801169588
14,34.54339418873253,11.006337908713801,0.012867226113591137
15,42.62685998916393,12.551734658068607,0.009203931358743108
16,52.60025259346601,14.313808057745971,0.006583470346038704
17,64.90458860863822,16.322821874610273,0.004708992607579207
18,80.08336180203676,18.613222970519686,0.003368146429588652
19,98.80613228959513,21.224202576114934,0.002409026496909417
20,121.8974306671721,24.200326227633987,0.0017229679330311035
21,150.3721147780552,27.59223806591302,0.0012322379478902786
22,185.47852870317493,31.457444468940427,0.0008812310154109237
23,228.75104747817412,35.86118057271071,0.0006301703184209211
24,282.073838380068,40.87736081326008,0.0004506020634181449
25,347.7579130974034,46.58961075702888,0.000322172332251491
26,428.63375363168376,53.09237157502574,0.00023032140132788216
27,528.1619159815518,60.492059741432485,0.00016463437412082035
28,650.563964888997,68.90825180455099,0.00011766130907907754
29,800.9757378279326,78.47484594483794,8.407320194143346e-05
30,985.6240757771667,89.34112664063765,6.005822185012269e-05
31,1212.0264943561747,101.67262377618972,4.288981304058019e-05
32,1489.2103733272,115.6516101482078,3.061774039534283e-05
33,1827.9435195829371,131.47701840517888,2.184708260492368e-05
34,2240.9606147901604,149.36347682916954,1.5580138309381675e-05
35,2743.1590982571774,169.5390606243853,1.1103336683111665e-05
36,3351.722324244418,192.24123124138978,7.906341595257255e-06
37,4086.106299881796,217.71029505991407,5.6241851093444506e-06
38,4967.798401384647,246.17956727817926,3.995874710504402e-06
39,6019.723014065842,277.86130412078535,2.8347847319866644e-06
40,7265.133730104996,312.92741523863185,2.0074773571753373e-06
41,8725.803286514581,351.48406725190904,1.418553498565174e-06
42,10419.317306311807,393.53965352609185,9.998169627094274e-07
43,12355.322694285003,438.96638168094347,7.025239740098686e-07
44,14530.712659676248,487.4570741133824,4.918396999445557e-07
45,16923.98712904118,538.4807895005222,3.4287348945465934e-07
46,19489.433001674897,591.2434913985304,2.3784342596668982e-07
47,22152.29573677996,644.6628302745703,1.6404876305713968e-07
48,24806.639198478948,697.3683187487935,1.1242033983771322e-07
49,27317.866776187562,747.7384395936097,7.648452323553628e-08
50,29531.56500839717,793.9830239735738,5.162300505172495e-08
51,31289.148909443433,834.2716094115113,3.454420019877436e-08
52,32448.761172365117,866.8970225775194,2.2905860817545644e-08
53,32907.56044447015,890.4509966172322,1.5045586509955913e-08
54,32619.96463572746,903.9799695329467,9.788154494642104e-09
55,31606.638619206813,907.0889892999055,6.307429756105426e-09
56,29951.36279365037,899.9717014599028,4.027030774236446e-09
57,27786.580356308576,883.3619635777206,2.548588013209266e-09
58,25271.78190245346,858.4212864363623,1.5997859931315505e-09
59,22570.485102042796,826.5892240001383,9.967397388490519e-10
60,19830.956175739775,789.4272937954225,6.16870333730968e-10
61,17173.676185985107,748.4817173314995,3.795237743591077e-10
62,14686.078622681249,705.1800832675187,2.3229986370838356e-10
63,12423.249550732393,660.7664123204479,1.4155843220855762e-10
64,10412.459445222132,616.271104497502,8.593781589439664e-11
65,8659.433875120336,572.5079284427753,5.200546575001917e-11
66,7154.785172818303,530.0890982109258,3.138719764040036e-11
67,5879.661892825953,489.45043441957284,1.8901102060598638e-11
68,4810.210391307068,450.88049119157336,1.136099786221677e-11
69,3920.805066443107,414.5495439132289,6.818341286975487e-12
70,3186.199928179555,380.5360457306823,4.086857901158591e-12
71,2582.829372377858,348.84942538638,2.447062651290869e-12
72,2089.4886936408393,319.4489319239433,1.4639459554479554e-12
73,1687.592391204044,292.2587199513112,8.751754369635342e-13
74,1361.1645485523497,267.1796132693883,5.228888593211712e-13
75,1096.6733052126722,244.09807214047004,3.1225705701447164e-13
76,882.7861621019772,222.89288583699113,1.8639754022709183e-13
77,710.0958697544728,203.44006190147596,1.1123027525124578e-13
78,570.8472284090298,185.61631460398536,6.635677478818032e-14
79,458.68183019832236,169.30148340115346,3.9577381053303595e-14
80,368.40906756182306,154.38014602205368,2.3600699209553947e-14
81,295.806293950217,140.7426336355059,1.4071237625449651e-14
82,237.44781481662744,128.28560820839235,8.38842673337789e-15
83,190.56064485225406,116.91232407600859,5.0001007257468375e-15
84,152.90415390038905,106.532665736333,2.9801261128242965e-15
85,122.67047396170078,97.06303060195236,1.7760472482172178e-15
86,98.4026128966216,88.42610760157471,1.0583848984439444e-15
87,78.92746337297524,80.55058897718533,6.30676128343791e-16
88,63.30121348892945,73.37084241815833,3.757910790598482e-16
89,50.765002120422345,66.82656303659058,2.239066238731556e-16
90,40.70898598180027,60.862419006408274,1.3340448226092036e-16
91,32.64328072773724,55.42770048546166,7.948022877418759e-17
92,26.174498629239082,50.475978347873635,4.735162335189289e-17
93,20.986829343534733,45.96477699352532,2.820975463478302e-17
94,16.826799954288333,41.855263860884655,1.680559073316542e-17
95,13.491009117303909,38.1119570888624,1.0011507316755686e-17
96,10.816261676616632,34.70245193337999,5.963996504241049e-18
97,8.671638404181255,31.597165955438697,3.552780643176064e-18
98,6.952124195052225,28.76910259305506,2.1163781715716984e-18
99,5.573490367789968,26.193632459918625,1.260702705941652e-18
100,4.468185502002976,23.848291542266207,7.509779951257911e-19
101,3.582036900722308,21.7125953650146,4.473396216864578e-19
102,2.8716033206637057,19.767868148520602,2.664671029416496e-19
103,2.3020507544079987,17.997085963590035,1.5872535734927806e-19
104,1.8454481673428802,16.384732903611148,9.454658786683799e-20
105,1.4794003315825575,14.916669320925667,5.631739455474267e-20
106,1.1859511925993456,13.580011213918088,3.3545686007386676e-20
107,0.9507043119064644,12.363019897544588,1.998151804177819e-20
108,0.7621174676445445,11.255001140065925,1.190195172095301e-20
109,0.6109369638532898,10.246213000398482,7.089343058492516e-21
110,0.4897440023213796,9.32778165220499,4.22271805371928e-21
111,0.39259093409932805,8.491624531538958,2.5152237391765233e-21
112,0.3147095937652906,7.730380193811553,1.4981653678418925e-21
113,0.2522774399609545,7.03734431260024,8.923631074554877e-22
114,0.20223005086189205,6.406411297084468,5.315232948000882e-22
115,0.16211079007914966,5.832021046530084,3.1659346634827935e-22
116,0.1299502771050934,5.309110399201776,1.8857349019116223e-22
117,0.10416975528082281,4.833068869381068,1.1232035424344718e-22
118,0.08350362043034287,4.399698299871988,6.690144576264222e-23
119,0.06693731183405913,4.005176088585689,3.9848486142051835e-23
120,0.05365751990429282,3.6460216766263542,2.3734905203089275e-23
121,0.043012268540740056,3.319066011883657,1.413717342318063e-23
122,0.03447891418501519,3.0214237266071846,8.420485513292287e-24
123,0.02763849173093833,2.750467789932446,5.0154648662413085e-24
124,0.022155148670828594,2.5038064169817034,2.9873410603943163e-24
125,0.0177596584009174,2.2792620351073887,1.77933622428658e-24
126,0.014236203689718013,2.074852125207677,1.059816960629573e-24
127,0.011411781731664204,1.8887717719430905,6.312528858144595e-25
128,0.009147710823994864,1.7193777712336185,3.7598938488413677e-25
129,0.00733282182056385,1.5651741567243949,2.2394816840559473e-25
130,0.005878000186301852,1.4247990190745512,1.3338874741688732e-25
131,0.0047118107533630545,1.2970125030414486,7.944940425086305e-26
132,0.00377699041435927,1.1806858774875972,4.7321868836082165e-26
133,0.003027636585267151,1.074791582710349,2.8185967084708154e-26
134,0.002426953419866717,0.9783941679589092,1.678818788449649e-26
135,0.0019454451340590161,0.8906420397277679,9.999413884077044e-27
136,0.0015594677451610923,0.8107599484631982,5.955868842482557e-27
137,0.001250068125059958,0.7380421477479939,3.5474442265407154e-27
138,0.0010020533702001003,0.6718461658923107,2.1129338884276283e-27
139,0.000803244797881437,0.6115871352042294,1.258508442936463e-27
140,0.0006438799421146142,0.5567326290872521,7.495942737215831e-28
141,0.0005161331881433636,0.5067979615544926,4.464741281120146e-28
142,0.0004137315093080918,0.46134190779838374,2.6592933910123723e-28
143,0.00033164643907515547,0.41996280814477116,1.5839305551550962e-28
144,0.0002658471539764558,0.38229502108273994,9.43421896740222e-29
145,0.0002131025436218901,0.3480056941252426,5.619215734300703e-29
146,0.00017082254914916635,0.31679182404685435,3.3469205585836045e-29
147,0.00013693097953348696,0.2883775805878172,1.9934945455922963e-29
148,0.00010976356074541519,0.2625118700298976,1.1873661209316968e-29
149,8.798621169550709e-05,0.23896611715949917,7.072194763639988e-30
150,7.05295340644932e-05,0.21753224605524424,4.212343057980507e-30
151,5.6536299247616625e-05,0.19802084188754449,2.508957008111037e-30
152,4.5319353828358625e-05,0.18025947751174454,1.4943856002038388e-30
153,3.632787657354222e-05,0.1640911900881308,8.90086265512404e-31
154,2.9120330026222848e-05,0.14937309428411435,5.301533366066889e-31
155,2.3342778499609153e-05,0.1359751198177549,3.157700053662331e-31
156,1.8711507784898206e-05,0.12377886219803365,1.8807896584938753e-31
157,1.4999093116779591e-05,0.11267653651548279,1.1202360952483536e-31
158,1.2023231264092742e-05,0.10257002504569035,6.672350899538569e-32
159,9.637788343752663e-06,0.09337001025578917,3.974185890992287e-32
160,7.725623758227188e-06,0.08499518555755865,2.3671046667547423e-32
161,6.1928378729965414e-06,0.07737153683684575,1.4098948769631949e-32
162,4.964160963106301e-06,0.07043168841365927,8.397615598959176e-33
