,0-2,3-6,7-14,15 и ст.
179,5.0360991884999976e-18,1.9409863690379413e-17,2.4602480828397066e-17,6.700571722675955e-18
180,3.6635768727034555e-18,1.411996171179078e-17,1.789739963419819e-17,4.874419402449859e-18
181,2.665117385467008e-18,1.0271752647148048e-17,1.3019699757126776e-17,3.5459607768351465e-18
182,1.938774843579877e-18,7.472322134987692e-18,9.471352555698869e-18,2.5795560030254603e-18
183,1.4103873677742398e-18,5.435839433354129e-18,6.8900605165829256e-18,1.87653208580712e-18
184,1.026004919428487e-18,3.954373193689463e-18,5.012265528391794e-18,1.3651080515148879e-18
185,7.463808303620307e-19,2.8766610100771692e-18,3.6462387618569344e-18,9.930658827553438e-19
186,5.4296459342731585e-19,2.092665047422444e-18,2.652504547725699e-18,7.224188930673046e-19
187,3.9498676509777605e-19,1.5223368291789453e-18,1.9295994681715186e-18,5.255331656471423e-19
188,2.873383393521232e-19,1.1074440337831915e-18,1.403712619742828e-18,3.823060427205296e-19
189,2.0902807019672668e-19,8.056247897670904e-19,1.0211492858113326e-18,2.781135803687144e-19
190,1.520602305584559e-19,5.860623942052242e-19,7.42848535552836e-19,2.023173974313743e-19
191,1.1061822316844433e-19,4.263388295199532e-19,5.40394978912954e-19,1.4717846301909406e-19
192,8.047068751641655e-20,3.101458127217668e-19,3.9311746507920684e-19,1.0706691689235658e-19
193,5.853946451032862e-20,2.2561966794615735e-19,2.8597849236344348e-19,7.788724285935514e-20
194,4.25853066615955e-20,1.6413000748715805e-19,2.0803883154362018e-19,5.666010357178073e-20
195,3.097924380811781e-20,1.1939854181579283e-19,1.5134059583414765e-19,4.121814072379017e-20
196,2.2536260089640248e-20,8.685804628902519e-20,1.1009471538313499e-19,2.998468088879941e-20
197,1.6394300066640945e-20,6.318603301525879e-20,8.008985486337445e-20,2.1812752157551924e-20
198,1.1926250123400744e-20,4.59655142935196e-20,5.826242276674236e-20,1.5867974665173668e-20
199,8.675908177094814e-21,3.343822049656967e-20,4.23837689859886e-20,1.1543367758268812e-20
200,6.31140399694361e-21,2.4325075160419737e-20,3.0832632564038684e-20,8.39737534337572e-21
201,4.591314200143414e-21,1.7695597216986208e-20,2.2429605803657735e-20,6.108781608124901e-21
202,3.3400121580946073e-21,1.2872895923270262e-20,1.6316712997587085e-20,4.443913867111202e-21
203,2.4297359601029556e-21,9.364558167739025e-21,1.186980838522854e-20,3.232783838930695e-21
204,1.7675435167233937e-21,6.812371528495156e-21,8.634848889165173e-21,2.3517313030293172e-21
205,1.2858228773872692e-21,4.955749647872202e-21,6.2815348756180805e-21,1.710797998630597e-21
206,9.353888356182471e-22,3.6051255380973914e-21,4.569585513316502e-21,1.2445426007419901e-21
207,6.80460963314886e-22,2.6225961900683108e-21,3.324205337864563e-21,9.053589531326538e-22
208,4.950103154581528e-22,1.9078422383567526e-21,2.418237079946265e-21,6.586153286587128e-22
209,3.6010179219728273e-22,1.387885035539267e-21,1.7591785044733894e-21,4.7911841998503695e-22
210,2.6196080504640985e-22,1.0096353006278509e-21,1.2797376387388765e-21,3.485410229313245e-22
211,1.90566847673359e-22,7.344725349515814e-22,9.309620483881541e-22,2.535507707464221e-22
212,1.3863037039349223e-22,5.3430174664330795e-22,6.772406384742672e-22,1.8444885714004403e-22
213,1.0084849400656561e-22,3.886848627837515e-22,4.926676476180069e-22,1.341797573721178e-22
214,7.336356899663693e-23,2.827539372767199e-22,3.5839758753443915e-22,9.761083677938207e-23
215,5.336929727055622e-23,2.0569308635507126e-22,2.607210588548725e-22,7.100829248295418e-23
216,3.8824200214190343e-23,1.496341525135619e-22,1.8966497793145438e-22,5.165592026160978e-23
217,2.824317724533959e-23,1.0885334065045436e-22,1.3797429333762772e-22,3.757778147832989e-23
218,2.0545872329911253e-23,7.918680041770502e-23,1.0037122208665085e-22,2.733645347293456e-23
219,1.4946366201298014e-23,5.760548388247627e-23,7.301637123457074e-23,1.988626414544598e-23
220,1.0872931508392595e-23,4.190587011761986e-23,5.311672367266826e-23,1.4466525515242615e-23
221,7.909657638117392e-24,3.048497872003878e-23,3.864046221435293e-23,1.0523865063468518e-23
222,5.753984921540061e-24,2.2176700422943052e-23,2.810951461050144e-23,7.65572464220244e-24
223,4.185812331213695e-24,1.61327336379501e-23,2.0448637680749487e-23,5.5692580096526456e-24
224,3.0450244675738746e-24,1.173597017001626e-23,1.4875631571466274e-23,4.0514302992429874e-24
225,2.215143268364125e-24,8.537486511741135e-24,1.0821474667641213e-23,2.9472664834660568e-24
226,1.611435228725252e-24,6.2107073281748825e-24,7.872224679658268e-24,2.144027931613541e-24
227,1.1722598413665934e-24,4.518061078421388e-24,5.726753821485304e-24,1.559701437697289e-24
228,8.527759050966664e-25,3.286723207152781e-24,4.166002707803837e-24,1.1346254117707434e-24
229,6.2036309583518165e-25,2.3909702088868346e-24,3.0306136953740255e-24,8.253982422024197e-25
230,4.512913279727174e-25,1.7393428589737082e-24,2.2046599617863425e-24,6.0044685335189795e-25
231,3.2829783729992914e-25,1.265307936426079e-24,1.6038090088891687e-24,4.368029943196535e-25
232,2.388245979819194e-25,9.204649708496743e-25,1.1667120470178588e-24,3.1775810761855547e-25
233,1.73736108255617e-25,6.696044007709337e-25,8.487400888210555e-25,2.311573324138781e-25
234,1.2638662669953536e-25,4.871125656394229e-25,6.174271879794406e-25,1.6815845464702744e-25
235,9.194162093803705e-26,3.5435646977623747e-25,4.4915556302487005e-25,1.2232908891095461e-25
236,6.688414653877911e-26,2.577812943655975e-25,3.2674414687891217e-25,8.898991148078305e-26
237,4.865575582179185e-26,1.875264074246033e-25,2.3769434536362762e-25,6.473688650719963e-26
238,3.5395272229679045e-26,1.3641856197565688e-25,1.7291389105978772e-25,4.7093703150283976e-26
239,2.574875829288784e-26,9.923948475890503e-26,1.2578849394038365e-25,3.425893638181712e-26
240,1.8731274316054954e-26,7.219307396723878e-26,9.150650136210846e-26,2.4922115771359028e-26
241,1.3626312908464114e-26,5.251780520123607e-26,6.656761305610412e-26,1.8129922295272324e-26
242,9.912641304934e-27,3.8204771061648e-26,4.8425489358968326e-26,1.3188851438141303e-26
243,7.211081845863693e-27,2.7792565326750997e-26,3.522776184988235e-26,9.594404180249638e-27
244,5.245796734505278e-27,2.021806873794161e-26,2.5626900654586683e-26,6.979576046158317e-27
245,3.816124122281444e-27,1.4707901148609727e-26,1.8642627367547303e-26,5.077384782724411e-27
246,2.7760898970538772e-27,1.0699456956109791e-26,1.356182551490166e-26,3.693610623532226e-27
247,2.0195032628858054e-27,7.783461283764979e-27,9.865729098721737e-27,2.686965834200519e-27
248,1.4691143226790333e-27,5.6621817167340976e-27,7.176954941826695e-27,1.9546687861907216e-27
