,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.
0,2.2773399295215526,1.1421512262764106,1.021626258637656,2.210460063859208,1.59534325278761,1.087381929297218
1,2.488069029736962,0.0686739435179528,0.0026623687516647778,2.2950122548010223,0.45143574633573313,0.013671904378548495
2,3.1392019051286004,0.022385523680719784,4.769960586037521e-05,2.858238326191364,0.1694148587136963,0.0003460860562428885
3,3.9669210899196554,0.008365387589193437,1.224816776658687e-06,3.596583932793601,0.06389497588793218,9.17633809990243e-06
4,5.004990531960912,0.0031551843247294054,3.221594044155873e-08,4.531476412595638,0.024113889506876637,2.4205919872371177e-07
5,6.310300288634437,0.0011907377863407355,8.476419146783878e-10,5.710765552944936,0.00910082780850674,6.370674759260764e-09
6,7.954045737854904,0.0004493868908682444,2.2299110317883658e-11,7.197395958572775,0.0034347373510350485,1.6760174483540257e-10
7,10.024986510260028,0.00016959874129202234,5.866208663631516e-13,9.071102704743204,0.0012962986223409778,4.409184671932933e-12
8,12.63448278985922,6.400607345573243e-05,1.543216302722611e-14,11.432463626253579,0.0004892324593722905,1.159948453647236e-13
9,15.922587950070538,2.415544601781157e-05,4.059686810480015e-16,14.408216552561083,0.00018463915680891606,3.051534602906848e-15
10,20.065555760418647,9.11597294227469e-06,1.0679545670386544e-17,18.15799223998518,6.968354903798951e-05,8.027790461648115e-17
11,25.285196622548316,3.440198862991839e-06,2.8093505816270765e-19,22.88278912108581,2.6298687805503376e-05,2.1118896440201673e-18
12,31.860575930768654,1.2982391039508891e-06,7.39009728205981e-21,28.835615703354105,9.92509281134945e-06,5.555756466388304e-20
13,40.142639938374934,4.899074046439283e-07,1.9439411066927398e-22,36.33483357715596,3.7456818697657756e-06,1.4615414378994097e-21
14,50.57247467934419,1.848665893371303e-07,5.1133068500391475e-24,45.78085930674601,1.4135850000573354e-06,3.8448018880828314e-23
15,63.70404678389997,6.975640581528543e-08,1.3449394281443377e-25,57.677030702309594,5.334654821226158e-07,1.011417295791264e-24
16,80.23243670775838,2.632001529213315e-08,3.5373747659153356e-27,72.65561334972901,2.0131788050315305e-07,2.660594516937592e-26
17,101.02874654917989,9.930209963029789e-09,9.303172228653608e-29,91.51011486609009,7.597099813513596e-08,6.998690883501213e-28
18,127.18302986896632,3.7462199981371065e-09,2.446500708273211e-30,115.23527986209363,2.866817436111137e-08,1.8409504174156866e-29
19,160.05671952901648,1.413126368460527e-09,6.43301698650709e-32,145.07634164326163,1.0817714680145983e-08,4.842294533121975e-31
20,201.34606879759195,5.329781997221512e-10,1.6913267791073244e-33,182.5892757959525,4.081783454144475e-09,1.273620251821383e-32
21,253.15798282980415,2.0098487036740025e-10,4.4459981594020237e-35,229.71388015272956,1.5400609632240658e-09,3.3496782404718317e-34
22,318.0991604770263,7.577460024886944e-11,1.168481180034235e-36,288.8614011334667,5.810219596304799e-10,8.809149888764094e-36
23,399.3784696923825,2.8560539039261656e-11,3.0701672066586663e-38,363.0179856227095,2.191822050571713e-10,2.3164577491630677e-37
24,500.92061187940993,1.0761225788697059e-11,8.064207205357784e-40,455.86422150386977,8.267332516757929e-11,6.090652818239528e-39
25,627.485912015016,4.052961538834196e-12,2.1173132620837838e-41,571.9090771740358,3.1178803528648496e-11,1.6011770834404473e-40
26,784.7858446899118,1.5256411869715946e-12,5.556331583466014e-43,716.6331344769229,1.1756298922976287e-11,4.2085712287876485e-42
27,979.5758355382636,5.73910707779954e-13,1.4571895863468683e-44,896.6304014050114,4.43177808905443e-12,1.1059347742498318e-43
28,1219.6950303817644,2.1571375240146106e-13,3.8185752765963934e-46,1119.7292497437275,1.6701504874571324e-12,2.90535128510464e-45
29,1514.0063285566644,8.099658921493948e-14,9.996807914195955e-48,1395.060068461618,6.291746738032786e-13,7.629759658970032e-47
30,1872.1690044945549,3.0374303709746413e-14,2.6139387583306953e-49,1733.0190889182281,2.3691100401638215e-13,2.0027540287588692e-48
31,2304.1525256138266,1.1372886607579447e-14,6.824679142696222e-51,2145.054261411504,8.915568139522789e-14,5.254140367957786e-50
32,2819.3792438538403,4.250208695020782e-15,1.7785960272788752e-52,2643.1716451268467,3.352768091883642e-14,1.3774488447968402e-51
33,3425.3772145371804,1.5847107032222705e-15,4.6249923809053467e-54,3239.0349179296754,1.2597300429903632e-14,3.6081081568236305e-53
34,4125.852758686336,5.892360838405336e-16,1.1994662126007255e-55,3942.5182396792775,4.728093548247075e-15,9.441279844479267e-55
35,4918.184284727262,2.1837565877166518e-16,3.100907679076779e-57,4759.595019827553,1.77226836517712e-15,2.467354928962447e-56
36,5790.52449000948,8.062184029692321e-17,7.986833502171357e-59,5689.53320221762,6.632733616411609e-16,6.43825912650364e-58
37,6718.988993118642,2.963363923933456e-17,2.0483127942236553e-60,6721.5561858622605,2.47767910826415e-16,1.6769212563416907e-59
