,A(H1N1)pdm09,A(H3N2),B
0,2.1718306717634,1.4044049324213783,2.1536404228658474
1,2.119402621002379,0.22495268038274222,2.0476818440352735
2,2.4796814077087865,0.05541195781523568,2.340934383912425
3,2.9259005091311363,0.013729833768473957,2.6991107566657493
4,3.4546354109191353,0.0034041786671257807,3.1141054785319433
5,4.079043385282659,0.0008440788348961589,3.593017633380253
6,4.816298597628061,0.00020929219056878897,4.14557087001776
7,5.68678131861452,5.189456067954611e-05,4.78307718680612
8,6.714556602944626,1.2867357244564662e-05,5.518590080815801
9,7.928032917913733,3.1904751872312884e-06,6.367166406874023
10,9.360744353634448,7.910785767330448e-07,7.346172711542957
11,11.052273421547808,1.9614706631748816e-07,8.47563831213549
12,13.049339231138374,4.863418057502362e-08,9.778661927580778
13,15.407080383817512,1.2058646755607836e-08,11.281879830699236
14,18.190567020446508,2.9898696157747454e-09,13.016004628943335
15,21.476582391549158,7.413137800177309e-10,15.01644505711787
16,25.355721212872997,1.8380079621455222e-10,17.32401859562377
17,29.93486005446625,4.557088140716145e-11,19.985770319815828
18,35.34006422737232,1.1298513153801055e-11,23.055913144937872
19,41.72000621976488,2.801224639420097e-12,26.596906555516608
20,49.24998283016415,6.944902026062343e-13,30.68069298737876
21,58.1366318682237,1.7217671200737833e-13,35.39011323999325
22,68.62346472631626,4.268458938648834e-14,40.820524591854635
23,80.99734828686586,1.0581670604716277e-14,47.08164759868554
24,95.59608843619655,2.6231400779935053e-15,54.299669759778354
25,112.81728765924053,6.502346768420471e-16,62.61963617272283
26,133.12867030184827,1.611747439745707e-16,72.20815871595723
27,157.08009026406796,3.994830392008308e-17,83.25647585388812
28,185.31745577254375,9.90078963103067e-18,95.98389436429133
29,218.59882239332632,2.453614577232045e-18,110.64164147206303
30,257.81291549892273,6.079976417140859e-19,127.5171501251134
31,304.0003425184434,1.5064318364935674e-19,146.93879024109265
32,358.37773711815896,3.731993854782655e-20,169.28104305879754
33,422.3650331080163,9.244142046546579e-21,194.97009210897232
34,497.61598317087373,2.28936659873763e-21,224.48977001267505
35,586.0519000354188,5.668576428013747e-22,258.38775180615016
36,689.8983836894269,1.403224911686636e-22,297.2818183952148
37,811.7244793934076,3.472620285419936e-23,341.86592272860327
38,954.4832518056919,8.590989296785854e-24,392.9156700814834
39,1121.5521165166424,2.1245189534236768e-24,451.2926654364283
40,1316.7703899816092,5.251474792979151e-25,517.9469780452024
41,1544.470345008838,1.2973952195363275e-25,593.9167192506369
42,1809.4965344608893,3.20328393507743e-26,680.3234203546201
43,2117.2062245719653,7.903263479414145e-27,778.3615337691834
44,2473.4414452998217,1.9482927800690976e-27,889.2799734539055
45,2884.460463173816,4.798215583518436e-28,1014.3531860645132
46,3356.813563271353,1.18036225955296e-28,1154.8388528347743
47,3897.145211706196,2.899902028260385e-29,1311.9190490999001
48,4511.902527197563,7.113697009991756e-30,1486.6216645521215
49,5206.929422894319,1.7420119914004817e-30,1679.719299096294
50,5986.928093389532,4.257332675519104e-31,1891.6039402270492
51,6854.776430825788,1.0380735308815934e-31,2122.1377851610137
52,7810.703448848029,2.524539385993581e-32,2370.48388207773
53,8851.346772228826,6.1213196419856815e-33,2634.9250322184976
54,9968.747809260602,1.479274054005809e-33,2912.6855965142004
55,11149.380556194057,3.561330752067659e-34,3199.7780522618177
56,12373.354990287464,8.537783350567982e-35,3490.903296213931
57,13613.977017775944,2.0372711269126666e-35,3779.4389865832854
58,14837.87029277044,4.8363963389650696e-36,4057.5511654527836
59,16005.853780103696,1.1417332398465941e-36,4316.458244666554
60,17074.70650418102,2.6790784295792646e-37,4546.861020954798
61,17999.829580128695,6.246076195161344e-38,4739.527412239759
62,18738.64414126348,1.446355508201085e-38,4885.988856334465
63,19254.37316566813,3.3255409657615246e-39,4979.273158421237
64,19519.69626526043,7.590621669031696e-40,5014.575065262735
65,19519.696351325998,1.7197606468227886e-40,4989.7600890091535
66,19253.577066273174,3.8674478249368616e-41,4905.6145889912505
67,18734.823902940552,8.633361566459709e-42,4765.794579608866
68,17989.767581192613,1.913414509740459e-42,4576.478390443612
69,17054.808117599925,4.2113784142344765e-43,4345.7804011582175
70,15972.788367683192,9.208105145275067e-44,4083.020819047211
71,14789.10873453182,2.0008637805657267e-44,3797.961105224343
72,13548.137791862555,4.322699223040425e-45,3500.105201478776
73,12290.32844167215,9.289302670912074e-46,3198.1392813935877
74,11050.252897143308,1.9865836256723647e-46,2899.547273206087
75,9855.58005299366,4.2299002227627844e-47,2610.4056217558
76,8726.87591673018,8.971207206119912e-48,2335.3353446807937
77,7678.027729578201,1.8960837352555867e-48,2077.5750094979244
78,6717.070645368258,3.995086636749517e-49,1839.1340211860756
79,5847.216056282056,8.39497472241294e-50,1620.9888136376828
80,5067.923637918118,1.759887801037179e-50,1423.291916946579
81,4375.908718062487,3.68176608627254e-51,1245.5726248208555
82,3766.021916497932,7.688682973665033e-52,1086.9162039480834
83,3231.973818667961,1.6031626974451781e-52,946.1152652047265
84,2766.902433716078,3.3383034219004866e-53,821.7917472752752
85,2363.7964503971025,6.943487578604579e-54,712.4910720945153
86,2015.7949959746538,1.4427921170807895e-54,616.7517512278451
87,1716.387035220181,2.9954723400785183e-55,533.1544369515807
88,1459.5327190792168,6.214629072421081e-56,460.3544694534993
89,1239.7264231797144,1.288543313377249e-56,397.101647564636
90,1052.0179439952403,2.670274424356244e-57,342.250441816721
91,892.0049884748012,5.531200615994418e-58,294.7633043481521
92,755.8070536171507,1.145297473073521e-58,253.7091867468588
93,640.0282027511666,2.3707029054163447e-59,218.25889387355792
94,541.7141421145291,4.905879326926694e-60,187.6784945804235
95,458.30735530099065,1.0149750423072232e-60,161.32168019038116
96,387.6028038387551,2.099461243051819e-61,138.62170210674506
97,327.7057795481373,4.341974962907285e-62,119.08332107357717
98,276.9928306678093,8.978519800320522e-63,102.27505168807508
99,234.0762192833028,1.8563912893643564e-63,87.82187665869068
100,197.77205257285272,3.837864250477344e-64,75.398527142894
101,167.0720249793671,7.933626857271747e-65,64.72337088981097
102,141.11858169859994,1.6399165524588062e-65,55.55291289139769
103,119.18324240083746,3.3895685586731606e-66,47.676889126259184
104,100.6477904676318,7.005577287566569e-67,40.91391915814559
105,84.98802453410555,1.4478507000352279e-67,35.107675101616564
106,71.75977669034373,2.9921747811535163e-68,30.123520762121572
107,60.58691891865192,6.183523148673546e-69,25.84557410891378
108,51.15110181952448,1.2778298348726208e-69,22.174147570898374
109,43.18299444128215,2.6405833279852145e-70,19.023523191427035
110,36.45481913953165,5.456549432891526e-71,16.320022901615758
111,30.77399964094468,1.127532281391534e-71,14.000337704825643
112,25.977763161579297,2.3298805705049815e-72,12.010083161377244
113,21.928558164440346,4.814299023125405e-73,10.302552063596416
114,18.510167991830027,9.947821621125229e-74,8.837638499839642
115,15.624417178213148,2.0555077604626355e-74,7.580910568055792
116,13.188381830793524,4.2472422393876973e-75,6.502811789818747
117,11.132028200292295,8.77591097684121e-76,5.577973789201177
118,9.396214620773561,1.813322571476429e-76,4.7846250444630005
119,7.931001549824537,3.746760713452236e-77,4.104082509038761
120,6.6942226611463145,7.741679321469784e-78,3.520314650716472
121,5.6502769935647486,1.5996058376367074e-78,3.0195659951481035
122,4.7691081937867725,3.305137866284114e-79,2.590034603290303
123,4.025342040734906,6.829126508491015e-80,2.221595082867244
124,3.3975578281613,1.4110417680634839e-80,1.9055607511606605
125,2.867672916426978,2.91550536563507e-81,1.634479448581119
126,2.420422937462164,6.024030970123851e-82,1.401958266156257
127,2.042922830434207,1.2446866071269985e-82,1.2025131102312612
128,1.724296169998402,2.5717715454271286e-83,1.0314395976507453
129,1.4553621848978702,5.31378985023094e-84,0.8847022662961458
130,1.2283715042325756,1.0979335048942004e-84,0.7588395094992981
131,1.036783056559522,2.2685451438630954e-85,0.6508820076711954
132,0.875075721234588,4.687254986559082e-86,0.5582827444522735
133,0.7385893245591056,9.684774980430095e-87,0.4788569647558807
134,0.6233904130123513,2.0010609668541831e-87,0.41073066427765065
135,0.5261589456480094,4.1345758458589625e-88,0.3522963996157284
136,0.4440926475730722,8.542824488021234e-89,0.30217537962186897
137,0.37482627324769263,1.7651105110334264e-89,0.25918494589832636
138,0.3163634564995519,3.6470543083079976e-90,0.22231067685171582
139,0.2670191857963409,7.53550712937159e-91,0.19068245832902195
140,0.22537124875949752,1.5569787175722255e-91,0.16355395710569748
141,0.19021924784259325,3.217012981794623e-92,0.14028501353528397
142,0.1605500069071609,6.646957544278796e-93,0.12032653836643276
143,0.13550837233791976,1.3733870793752893e-93,0.10320755768837432
144,0.11437256761523594,2.8376771079025106e-94,0.08852410055693177
145,0.09653339135658492,5.863176498537019e-95,0.07592966726368665
146,0.0814766595119688,1.2114428616575981e-95,0.06512705345782689
147,0.06876838582824876,2.5030693494461187e-96,0.05586133728704995
148,0.05804227356827164,5.171812982036757e-97,0.04791386414081669
149,0.048989158049477,1.068593989318958e-97,0.041097087100361966
150,0.04134809576785517,2.2079164214668888e-98,0.03525014137811166
151,0.034898843313348575,4.561971014012109e-99,0.030235048339178776
152,0.02945550932711613,9.42589080717953e-100,0.02593345954677951
153,0.024861196552071224,1.9475664283195459e-100,0.022243864011328135
154,0.020983479558828653,4.0240386965004546e-101,0.019079192749637215
155,0.017710587811165555,8.314421006897249e-102,0.01636476413348828
156,0.014948184061832624,1.717915784172281e-102,0.014036521546714854
157,0.012616645226502039,3.549537137666975e-103,0.012039521766356764
158,0.010648767365020077,7.334011311063952e-104,0.010326638398976604
159,0.008987828622130932,1.5153446622694687e-104,0.008857449777354457
160,0.007585954296604772,3.1309870342483863e-105,0.007597285075146712
161,0.006402736915492501,6.469207966505191e-106,0.0065164061303547224
162,0.0054040715399507645,1.3366600079673664e-106,0.005589305670651184
163,0.004561172732521917,2.761790902202223e-107,0.004794105380289395
164,0.0038497448516799492,5.706379273161676e-108,0.004112039604265706
