,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.
125,0.2038777698611025,1.4590467955060398e-105,4.532610941286869,0.580233006668034,1.0586402034924531e-104,67.16037148865935
126,0.1687182021400723,1.9723050281694133e-106,4.128987291736882,0.48016838449390115,1.431013488719775e-105,61.18056532177003
127,0.1396187172072158,2.6660425328919394e-107,3.7611475346657084,0.3973510830352541,1.9343186916571424e-106,55.730778724945395
128,0.11553562704445361,3.603705192912722e-108,3.425946243733535,0.3288106554229633,2.614582053756821e-107,50.764445383262256
129,0.09560478686718601,4.871038839742632e-109,3.120509845452601,0.2720876659916201,3.534006716197852e-108,46.239019566813894
130,0.07911075940392566,6.583926338633417e-110,2.8422139209009276,0.2251459239235341,4.776657832053674e-109,42.1156411715356
131,0.0654612624651782,8.898978729756339e-111,2.588662263643702,0.18629975497532889,6.456145481139132e-110,38.35882653580734
132,0.054165997722844084,1.2027848189137663e-111,2.3576675829003206,0.15415374357990033,8.726007402462848e-111,34.93618343327948
133,0.04481911185758286,1.6256570630796544e-112,2.147233743222462,0.12755281379823438,1.1793740235335521e-111,31.818148667200873
134,0.03708466863535473,2.1971705317338224e-113,1.9555394352463502,0.10554088024934336,1.5939761312411428e-112,28.97774673374658
135,0.030684616350404648,2.9695659865388565e-114,1.7809231761490039,0.08732660152280575,2.1543033531790933e-113,26.390368076685537
136,0.025388823020455975,4.013442826183387e-115,1.6218695430317598,0.07225501892361658,2.911569460742336e-114,24.033565519377014
137,0.021006824748481232,5.424210361961233e-116,1.4769965473817457,0.05978407127398533,3.934985467519091e-115,21.886867529492577
138,0.017380993284289162,7.330806001090704e-117,1.3450440638709942,0.04946514904646141,5.318083797627973e-116,19.931607044618136
139,0.014380879121461824,9.907476884042535e-118,1.2248632319246826,0.040926994285587354,7.187264671859273e-117,18.150764661114692
140,0.011898528194945971,1.3389701407965298e-118,1.1154067536327825,0.03386237155582426,9.713345548779274e-118,16.528825062848426
141,0.009844604854018385,1.8095705297698023e-119,1.0157200166239102,0.02801703366557742,1.312716882262832e-118,15.051645639531978
142,0.008145182482786048,2.445553801361105e-120,0.9249329754148846,0.02318058760062038,1.7740693747811434e-119,13.706336315621726
143,0.006739086930808762,3.3050366007765177e-121,0.8422527294575083,0.019178933815854553,2.397549960398831e-120,12.481149679390047
144,0.005575697635209686,4.466557276020565e-122,0.7669567406001166,0.015868008160136376,3.2401304210950875e-121,11.365380567519173
145,0.004613127656846235,6.036251692162047e-123,0.6983866369493403,0.01312860222063511,4.378801690702299e-122,10.34927432306983
146,0.003816717393205313,8.157550449613868e-124,0.6359425541485029,0.010862076411787193,5.917608161190826e-123,9.423943003804405
147,0.003157787948252379,1.1024283454875895e-124,0.5790779688799319,0.00898681206172434,7.997153656978063e-124,8.581288873520107
148,0.002612609431713284,1.489838908638968e-125,0.5272949829503997,0.007435275196741125,1.0807447546793262e-124,7.8139345612708215
149,0.002161547156769759,2.0133845870699892e-126,0.4801400196363752,0.0061515866300506815,1.460526461457076e-125,7.115159322177695
150,0.001788355079278186,2.7209013066762556e-127,0.4371998970556867,0.005089511102901996,1.9737604682781728e-126,6.478840879037204
151,0.0014795911000825767,3.677033478429185e-128,0.3980982462031943,0.0042107932494006815,2.6673395246893566e-127,5.8994023662493955
152,0.0012241332227500073,4.9691400419018074e-129,0.362492243950024,0.003483780596104019,3.604633344868049e-128,5.371763936845266
153,0.0010127791779211792,6.715275711714255e-130,0.33006963376939497,0.0028822841071441388,4.871278138740479e-129,4.891298629740855
154,0.0008379151215754163,9.074976585122926e-131,0.3005460092281352,0.002384635312831134,6.5830004013275695e-130,4.453792127944212
155,0.0006932414948674847,1.2263835470203852e-131,0.2736623373827729,0.0019729061189800593,8.896189730584875e-131,4.055406069450596
156,0.0005735461864642425,1.657319851540125e-132,0.24918270115374652,0.0016322632379450561,1.2022186589485997e-131,3.692644601142029
157,0.0004745168379415044,2.2396782592463598e-133,0.22689224153171558,0.0013504340195843248,1.624659031719458e-132,3.3623238923179612
158,0.0003925855396356488,3.0266645149387194e-134,0.2065952821067411,0.001117264464284587,2.195535133250705e-133,3.0615443486787335
159,0.0003248003287702172,4.0901792669832785e-135,0.18811361991445807,0.0009243535141620786,2.9670031260206053e-134,2.7876652898113132
160,0.00026871886542555423,5.527386850790638e-136,0.1712849679729847,0.0007647504614007206,4.0095452269515413e-135,2.53828187362991
161,0.00022232045954550587,7.469592119603924e-137,0.1559615361494523,0.0006327045827386398,5.4184088760360175e-136,2.311204069937747
162,0.00018393328229214024,1.0094236289597469e-137,0.14200873815440695,0.000523457987807211,7.322308406971306e-137,2.1044375024285134
163,0.0001521741413572778,1.3641107711139886e-138,0.129304013524132,0.00043307422378627584,9.895184183077535e-138,1.9161659941572409
164,0.0001258986519310046,1.8434248542249634e-139,0.11773575442284546,0.00035829646548461984,1.337209348332707e-138,1.74473566589357
165,0.00010416000914846384,2.4911558662048546e-140,0.10720232798591194,0.00029643018469555587,1.8070684888326213e-139,1.5886404499310764
166,8.617487742730318e-05,3.366480136003967e-141,0.09761118573835183,0.00024524607376522013,2.4420218008590297e-140,1.446508893962988
167,7.129516829435668e-05,4.549366561327633e-142,0.08887805236623732,0.00020289972740872975,3.300077971788907e-141,1.3170921406386196
168,5.8984690289924684e-05,6.1478823932198965e-143,0.08092618679777967,0.00016786519012424958,4.459627957694655e-142,1.1992529784710606
169,4.879982995302167e-05,8.308066013468228e-144,0.0736857091713675,0.00013887997577869323,6.026606595829115e-143,1.0919558689535749
170,4.037356803922719e-05,1.1227268653533802e-144,0.06709298783441424,0.00011489957902397188,8.144170551383968e-144,0.9942578631323752
171,3.340225522494081e-05,1.5172183915669446e-145,0.061090081034159235,9.505984000741027e-05,1.100577674727038e-144,0.9053003285439142
172,2.763467092847407e-05,2.050321222010955e-146,0.055624228433711585,7.86458066604805e-05,1.4872856083286665e-145,0.8243014144172683
173,2.2862971105070566e-05,2.770738604144625e-147,0.050647388017474634,6.506597286237044e-05,2.009869706235153e-146,0.7505491894234025
174,1.8915198908574816e-05,3.744286388428313e-148,0.04611581434317461,5.383096440021683e-05,2.7160721259088676e-147,0.6833953920753054
175,1.5649088405675726e-05,5.05990578318992e-149,0.04198967445628375,4.453590485476087e-05,3.6704099218232354e-148,0.6222497391941648
176,1.2946938105673649e-05,6.837788773539989e-150,0.03823269810965273,3.6845826095355605e-05,4.960069139591712e-149,0.5665747427009273
177,1.071136960626203e-05,9.240358517343051e-151,0.03481185922937977,3.0483597743499523e-05,6.702869880381215e-150,0.5158809894101402
178,8.861818541306876e-06,1.2487107852815677e-151,0.03169708583984609,2.5219940707967293e-05,9.058029998793663e-151,0.4697228425309198
179,7.331631398099837e-06,1.6874651516986663e-152,0.028860995908728468,2.0865164974455698e-05,1.2240710771515135e-151,0.42769452725211404
180,6.065663599009663e-06,2.28038239820291e-153,0.02627865679875786,1.726233395198873e-05,1.654167338261807e-152,0.38942656613626186
181,5.018292301893868e-06,3.081629848126071e-154,0.02392736621894512,1.4281609074138334e-05,2.2353841978977045e-153,0.3545825330981822
182,4.1517723154445545e-06,4.164407262148832e-155,0.02178645275569488,1.1815570876379729e-05,3.0208200010949225e-154,0.3228560975249158
183,3.434875887972755e-06,5.627634142765756e-156,0.01983709423527971,9.775347953138464e-06,4.082229923183876e-155,0.29396833262801975
184,2.841767356251365e-06,7.604986712459738e-157,0.01806215232501389,8.087414306501975e-06,5.51658129807394e-156,0.2676652644285753
185,2.3510721033533906e-06,1.027711015453286e-157,0.01644602192248649,6.690939681649445e-06,7.454912248294908e-157,0.24371563987951167
186,1.9451062757662605e-06,1.3888121787075539e-158,0.014974494011609999,5.535597409316076e-06,1.0074302912260792e-157,0.22190889454707785
187,1.6092395026452764e-06,1.8767912846038353e-159,0.013634630782127634,4.579750760826424e-06,1.3614052920807913e-158,0.20205330202001812
188,1.3313676525653558e-06,2.536228629511172e-160,0.012414651916618889,3.7889524602818362e-06,1.8397543044053596e-159,0.18397428880631256
189,1.1014766281941284e-06,3.4273683953551165e-161,0.011303831046876543,3.1347032827306693e-06,2.4861778216552678e-160,0.16751289992697455
190,9.112814797909836e-07,4.631622363800991e-162,0.010292401470647963,2.593425003126545e-06,3.3597310893910694e-161,0.15252440173692647
191,7.539278325255521e-07,6.259007432972843e-163,0.009371470300911119,2.1456106849486947e-06,4.540219200653204e-162,0.13887700970583236
192,6.237448680916444e-07,8.458196403602355e-164,0.00853294029379697,1.7751216878117118e-06,6.135487829068856e-163,0.12645072998741028
193,5.16040958873739e-07,1.1430100241082658e-164,0.0077694386686175424,1.4686060604787796e-06,8.29127565684523e-164,0.11513630460369476
194,4.26934589940106e-07,1.5446222643750765e-165,0.0070742522947987,1.2150173599112607e-06,1.1204528582688727e-164,0.10483425097965511
195,3.532144757707717e-07,2.0873463729670113e-166,0.006441268676383816,1.0052165559488725e-06,1.5141392051324898e-165,0.0954539873914147
196,2.9222383069961774e-07,2.8207638824076916e-167,0.005864922215655023,8.316426753180882e-07,2.0461525223822832e-166,0.086913036645279
197,2.4176462246712194e-07,3.811877451207113e-168,0.005340145283757567,6.880403157982993e-07,2.7650958250123002e-167,0.0791363009914371
198,2.0001835840770476e-07,5.1512320052622056e-169,0.004862323668413888,5.692342107953293e-07,3.7366494374341573e-168,0.07205540190155484
199,1.6548054958237592e-07,6.961186622400031e-170,0.004427256007246441,4.709427201288949e-07,5.049571330061295e-169,0.06560807890898336
200,1.3690649108221194e-07,9.407092851751626e-171,0.004031116850227834,3.8962352563304605e-07,6.823805752602034e-170,0.05973764222894863
201,1.1326640453322374e-07,1.2712400681772416e-171,0.003670423026649772,3.2234597074590824e-07,9.221440941622075e-171,0.054392474348396676
202,9.370832622373989e-08,1.71790721875115e-172,0.0033420030210274372,2.6668544344889824e-07,1.2461516961787601e-171,0.04952557620528107
203,7.752740340959775e-08,2.3215167779469507e-173,0.003042969088787307,2.2063599630678234e-07,1.6840036475468408e-172,0.04509415396875713
204,6.414049228903712e-08,3.1372125241148443e-174,0.0027706918666558404,1.8253805458509603e-07,2.2757006557414976e-173,0.04105924278842338
205,5.3065142200303755e-08,4.2395137242967074e-175,0.0025227772545843128,1.51018607164446e-07,3.0752982003842965e-174,0.03738536420554661
206,4.3902208665754395e-08,5.729122965293877e-176,0.0022970453660039313,1.2494172482663458e-07,4.1558448609805367e-175,0.03404021421497135
207,3.6321468683051076e-08,7.742126004971638e-177,0.0020915113613798617,1.033676226666889e-07,5.616055790500251e-176,0.03099437923573941
208,3.0049719859633496e-08,1.0462424111275154e-177,0.0019043679965824588,8.551879129992473e-08,7.5893310008982165e-177,0.028221077493691713
209,2.4860934500114562e-08,1.4138534665621213e-178,0.0017339697326639561,7.075197628049623e-08,1.0255942340787547e-177,0.02569592354264355
210,2.0568113813379206e-08,1.9106294877246635e-179,0.00157881826735131,5.853499590788015e-08,1.3859502526518954e-178,0.023396713854076316
211,1.701654867580702e-08,2.5819542743418502e-180,0.001437549361061257,4.842756196566857e-08,1.8729220781884553e-179,0.02130323159045586
212,1.4078244077196057e-08,3.489157816470568e-181,0.0013089208416215937,4.006541219669793e-08,2.530997828672178e-180,0.01939706884589678
213,1.1647306313395092e-08,4.7151191963135044e-182,0.0011918016822430866,3.314718266871608e-08,3.4202971026068066e-181,0.01766146479142189
214,9.636126685690216e-09,6.37183814255436e-183,0.0010851620567202196,2.7423546926607188e-08,4.6220633033595236e-182,0.016081158301865406
215,7.97222417201178e-09,8.61066694889894e-184,0.0009880642844290548,2.2688230519110195e-08,6.2460857631709884e-183,0.014642253768764156
216,6.59563328350422e-09,1.1636137510409353e-184,0.0008996545855122114,1.8770577074000243e-08,8.440729727058535e-184,0.01333209891949148
217,5.4567429677839196e-09,1.572464666905268e-185,0.0008191555737630917,1.5529398011529774e-08,1.1406490502120956e-184,0.012139173568430903
218,4.514508675371659e-09,2.1249706898625015e-186,0.0007458594212065295,1.2847884246655438e-08,1.5414310033613978e-185,0.011052988322088978
219,3.734973154134206e-09,2.871606914646511e-187,0.0006791216342779868,1.0629396503367926e-08,2.083032924840511e-186,0.010063992347552071
220,3.090042662761421e-09,3.8805835179678114e-188,0.0006183553868801686,8.793982528583888e-09,2.814933745640598e-187,0.009163489393370097
221,2.556474499311545e-09,5.244077210426068e-189,0.0005630263604916756,7.2754956896793236e-09,3.803997463444499e-188,0.00834356132450046
222,2.115039356412638e-09,7.086652190135328e-190,0.0005126480459600991,6.019211112929711e-09,5.140581612071471e-189,0.007596998499005724
223,1.7498283152663354e-09,9.576639907970859e-191,0.0004667774656709725,4.979853450943787e-09,6.946792021134823e-190,0.006917236374349024
224,1.4476795032245154e-09,1.2941517261388975e-191,0.0004250112784798601,4.119965201838e-09,9.387637992896654e-191,0.006298297785900695
225,1.1977037522559766e-09,1.7488688116708031e-192,0.0003869822331600981,3.4085567760178894e-09,1.2686106995627601e-191,0.005734740390139134
226,9.908921635075618e-10,2.363356668958626e-193,0.0003523559391828692,2.8199896603187107e-09,1.7143536046575164e-192,0.005221608810437064
227,8.197914349743348e-10,3.19375283865453e-194,0.00032082792643632163,2.333052429843609e-09,2.316714084532398e-193,0.004754391064669985
228,6.782352514060917e-10,4.31591951683149e-195,0.00029212096803085316,1.9301963078703165e-09,3.130721762624061e-194,0.004328978891530229
229,5.611220560034377e-10,5.832374069266584e-196,0.0002659826426508177,1.5969027241475984e-09,4.230741636565115e-195,0.003941631626708511
230,4.6423119500970346e-10,7.881654672060835e-197,0.0002421831150190833,1.3211600789920088e-09,5.717267813423168e-196,0.0035889433113165253
231,3.8407080922591874e-10,1.065097669190298e-197,0.0002205131149586175,1.0930308562638977e-09,7.726104312175228e-197,0.0032678127433433263
232,3.1775199060384943e-10,1.439333605014656e-198,0.00020078209728143065,9.042934843861788e-10,1.0440771660533406e-197,0.0029754162088147127
233,2.628846686398378e-10,1.9450622076294117e-199,0.00018281656632514114,7.481460384157955e-10,1.4109272710916752e-198,0.002709182652886217
234,2.174914744131117e-10,2.628485136314121e-200,0.00016645855040510186,6.18961104869396e-10,1.9066749343904169e-199,0.0024667710725535474
235,1.7993647800923056e-10,3.552037604311993e-201,0.00015156421276817843,5.120829748611577e-10,2.576609989908984e-200,0.002246049932198143
236,1.488662310918984e-10,4.800092249144086e-202,0.00013800258683448132,4.23659856582589e-10,3.4819354438433674e-201,0.0020450784209716045
237,1.2316098985222254e-10,6.486667131934104e-203,0.0001256544246061816,3.505050602179541e-10,4.705358774644491e-202,0.0018620893872174416
238,1.0189436045567514e-10,8.765842042532489e-204,0.00011441114811758504,2.8998215252815484e-10,6.358647809007637e-203,0.0016954737998743235
239,8.429991264590514e-11,1.1845834708899853e-204,0.00010417389470665828,2.39909942180221e-10,8.592841453146486e-204,0.0015437666002313631
240,6.97435582903988e-11,1.6008022865702175e-205,9.485264771315012e-05,1.9848387158107465e-10,1.1612048097277706e-204,0.001405633819631027
241,5.770069941611648e-11,2.163264997406387e-206,8.636544495959245e-05,1.642109822493567e-10,1.5692092268949602e-205,0.001279860849846491
242,4.7737322171222044e-11,2.9233562980221453e-207,7.863765805539563e-05,1.3585610993681583e-10,2.1205713030488142e-206,0.001165341762995515
243,3.949435535654712e-11,3.950515563738897e-208,7.160133618699086e-05,1.1239737042054761e-10,2.865661616104786e-207,0.001061069587081335
244,3.267472982251441e-11,5.338580597417798e-209,6.519460862398818e-05,9.298933171458347e-11,3.8725491015613125e-208,0.0009661274516537539
245,2.7032672363952613e-11,7.214360334243449e-210,5.936114068760331e-05,7.69325454608158e-11,5.233219600577027e-209,0.0008796805257344839
246,2.2364848274489535e-11,9.74921967780474e-211,5.404963839769365e-05,6.36483394382402e-11,7.071979375774575e-210,0.00080096867711709
247,1.850303334621115e-11,1.3174734818969926e-211,4.9213397442771515e-05,5.265796273538853e-11,9.556811311592141e-211,0.0007292997884948587
248,1.530805122008536e-11,1.7803849254612744e-212,4.480989250709048e-05,4.356533199683595e-11,1.2914721263291098e-211,0.0006640436716453649
