,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14
0,2.38475272637451,2.254899031940794,1.7228687625232726
1,3.066411833075782,2.465070610851434,0.7451231967796679
2,4.592739923251406,3.1916568217211534,0.42721195149194435
3,6.93208710283713,4.1663610898841545,0.24708836739959147
4,10.46856049420358,5.44189686192607,0.14301717749504242
5,15.808410857239894,7.107772702097806,0.08277892761773602
6,23.869123977972077,9.282861234361945,0.047909792673550694
7,36.03342854612252,12.122141760049814,0.02772614818890693
8,54.38231336556349,15.827190561348967,0.01604346747282452
9,82.0420386824345,20.659648834277718,0.009281646597558006
10,123.69666169889877,26.958105901958895,0.005368249581339091
11,186.3361851730267,35.15878287940685,0.003103605710246823
12,280.328756365822,45.81994372789595,0.0017932714269049206
13,420.91232867136455,59.64884963388244,0.0010352674833652585
14,630.1682219130752,77.52772312930398,0.0005969139303114817
15,939.401282346897,100.53060518501378,0.00034353222568212047
16,1391.4779297594544,129.91468871006617,0.0001971724927246464
17,2041.8376591756046,167.0560267595152,0.0001127218270119672
18,2955.309578376549,213.28017273351162,6.407410689576861e-05
19,4193.497833064502,269.51914664959236,3.6124083541934494e-05
20,5785.568704954747,335.7289576198259,2.0132852822584012e-05
21,7678.175316256319,410.0761591815791,1.104478622264624e-05
22,9676.26044055879,488.11278755291335,5.934110943799408e-06
23,11419.068938888015,562.4942566894933,3.105780780033662e-06
24,12458.721267300389,623.9797962010307,1.5759269889109302e-06
25,12458.822660987547,663.9606526066234,7.729344604945802e-07
26,11396.722432537455,677.496825640519,3.66290826653135e-07
27,9588.270897257713,664.9638305352511,1.6812264042968178e-07
28,7503.383346142237,631.2632067358446,7.507183162688213e-08
29,5539.518383735794,583.427388360197,3.2787058690685045e-08
30,3912.898269703374,528.2881134740935,1.4078706134470329e-08
31,2676.7745513320438,471.18507905220883,5.970151177291151e-09
32,1790.3937427857272,415.68646802651233,2.508870979945551e-09
33,1179.1015935933474,363.86178255795465,1.0475091023208371e-09
34,768.3594163201408,316.7107691573216,4.3533333021212714e-10
35,497.1181010184632,274.54842478884825,1.803146164484353e-10
36,320.0591181598829,237.28762348806578,7.450326478632439e-11
37,205.3722046328658,204.62567655768885,3.0727522720169586e-11
38,131.4736181761817,176.159534545239,1.2655502785570584e-11
39,84.02702853462611,151.45345438259926,5.206760015438175e-12
40,53.63939200256383,130.07686295702626,2.1403811725503548e-12
41,34.2113469053876,111.62422322712958,8.792721711180603e-13
42,21.805834339058467,95.72431993989706,3.6101015061237955e-13
43,13.891784542938662,82.04347498999925,1.4815689774095796e-13
44,8.846548778412465,70.28538304022403,6.078046736004155e-14
45,5.631902491239107,60.18915341819187,2.4927140462879135e-14
46,3.584494184205248,51.52648429478904,1.0220417836931038e-14
47,2.280930490428663,44.098503683123454,4.189577368041279e-15
48,1.4511862137314797,37.73258015240993,1.7170846997549142e-15
49,0.9231524970402857,32.27926907747737,7.036315547142007e-16
50,0.5871821664210186,27.609479143320723,2.8829769553157396e-16
51,0.3734473956765576,23.611895989709183,1.1811033398566975e-16
52,0.23749246320694206,20.19067194694472,4.838299546751586e-17
53,0.15102177628486974,17.26337486951381,1.9818094685090078e-17
54,0.09602919464654064,14.759180396143833,8.117093982766267e-18
55,0.06105832136698649,12.61728770108046,3.3243997238063177e-18
56,0.038821077122059185,10.785537209908725,1.3614562433489327e-18
57,0.02468165242498607,9.219208756988657,5.5753888937562385e-19
58,0.01569159811864292,7.879979588516278,2.283128924055291e-19
59,0.009975815875959833,6.735023043542258,9.349144225725599e-20
60,0.006341904348021416,5.756230410214623,3.828260233515745e-20
61,0.004031646296224717,4.9195401912026675,1.5675483154081253e-20
62,0.002562936684773874,4.204360720119551,6.418473922712285e-21
63,0.0016292476773643943,3.5930736908265835,2.6280598122114902e-21
64,0.0010356929723346715,3.070607661810688,1.0760498757714581e-21
65,0.00065837056809437,2.6240719638425722,4.405793808691646e-22
66,0.00041851006502920465,2.242442667405611,1.8038953082483617e-22
67,0.00026603458029041344,1.9162933603690466,7.385749161718584e-23
68,0.00016910928142114525,1.6375644535631537,3.023948672809946e-23
69,0.00010749651294710106,1.3993655819935287,1.238087682245189e-23
70,6.833123041422804e-05,1.195806413069526,5.0690425214342844e-24
71,4.343525128844539e-05,1.0218518212555125,2.0753835357070662e-24
72,2.760984229039893e-05,0.8731979514999018,8.497066291920942e-25
73,1.7550287013092763e-05,0.7461661815576434,3.4788693057679123e-25
74,1.1155869311899008e-05,0.6376124150260395,1.4243145502443255e-25
75,7.0912316156499775e-06,0.5448495008496733,5.831396734488864e-26
76,4.507535110775366e-06,0.4655808886564952,2.3874721351579608e-26
77,2.865206171984114e-06,0.39784389918014335,9.77469503712463e-27
78,1.8212604216598422e-06,0.3399612210474388,4.0019109775264505e-27
79,1.1576778381881608e-06,0.2904994444973526,1.6384418551789794e-27
80,7.358731549604937e-07,0.24823361363611138,6.708016686331768e-28
81,4.6775434842012346e-07,0.21211692553129546,2.7463557882281697e-28
82,2.9732566149654285e-07,0.1812548302001187,1.1243954812676897e-28
83,1.8899342094914827e-07,0.15488289329370078,4.6034249375111035e-29
84,1.2013256495062935e-07,0.13234787556132008,1.884702335159238e-29
85,7.636152936503439e-08,0.11309156218911114,7.7162135597725e-30
86,4.853871992068545e-08,0.09663694273554727,3.159115547282116e-30
87,3.0853318111333277e-08,0.08257640025691917,1.2933814061089451e-30
88,1.9611703246605396e-08,0.07056161772715709,5.295263431865838e-31
89,1.2466043701215108e-08,0.060294952207780396,2.1679457184968125e-31
90,7.923952944287783e-09,0.05152206344530365,8.875833192547824e-32
91,5.036804038433309e-09,0.04402561454828219,3.63387320021885e-32
92,3.201607997949963e-09,0.0376198888813777,1.4877512679117745e-32
93,2.035078669417925e-09,0.03214618995797205,6.091031185547901e-33
94,1.2935827060774968e-09,0.02746891047143943,2.493740511873193e-33
95,8.222562037687568e-10,0.023472173153778447,1.0209668709328591e-33
96,5.226609844660624e-10,0.020056960295956043,4.179958771608118e-34
97,3.322255092645348e-10,0.017138660855332083,1.7113242763951147e-34
98,2.1117662471650742e-10,0.014644974409905672,7.006362349891572e-35
99,1.3423281283696195e-10,0.012514120051739509,2.868486770740091e-35
100,8.532406131217849e-11,0.01069330586077092,1.174392006422493e-35
101,5.423558532442425e-11,0.009137421051720667,4.808097911483955e-36
102,3.4474432871652024e-11,0.007807918400354202,1.9684913169008214e-36
103,2.191340764819005e-11,0.006671859267209267,8.05923259839699e-37
104,1.3929088424572031e-11,0.005701097563577644,3.299543552275767e-37
105,8.853917368368552e-12,0.004871582445606412,1.3508714718958794e-37
106,5.627924030433284e-12,0.004162762462991921,5.530624672007071e-38
107,3.577346289330198e-12,0.00355707640163996,2.2643019254188082e-38
108,2.2739124141896224e-12,0.00303951820704857,9.270314729018278e-39
109,1.4453947691225143e-12,0.002597265210188485,3.7953743339062414e-39
110,9.187539533668912e-13,0.0022193604457375025,1.5538702411252636e-39
111,5.83998806752561e-13,0.0018964411924925488,6.361724805455914e-40
112,3.712142982766617e-13,0.0016205070108160319,2.604563825155008e-40
113,2.3595947952633477e-13,0.0013847215304255978,1.066338592493797e-40
114,1.4998580597387246e-13,0.0011832430779401245,4.365713661907497e-41
115,9.533730938987653e-14,0.0010110799480569322,1.7873737123271004e-41
116,6.060041796234895e-14,0.0008639667327513731,7.31771486146716e-42
117,3.852018344045233e-14,0.0007382586445820491,2.995957154201559e-42
118,2.448505436845776e-14,0.0006308412159750218,1.2265795283029666e-42
119,1.556373393357425e-14,0.0005390531372911151,5.021758516495081e-43
120,9.892966128060319e-15,0.0004606203219878742,2.055966038985525e-43
121,6.28838677628971e-15,0.0003935995653354059,8.417362825610395e-44
122,3.997164013642234e-15,0.00033633040082357206,3.4461657187798316e-44
123,2.5407661300219796e-15,0.0002873939614948162,1.4109001110203613e-44
124,1.61501817266509e-15,0.00024557782698363784,5.776388262808875e-45
125,1.0265737035139002e-15,0.0002098459853397563,2.3649201718095322e-45
126,6.525335663900494e-16,0.00017931316543119485,9.682256731768443e-46
127,4.1477787084208e-16,0.0001532229040052055,3.96402789698461e-46
128,2.6365031764170195e-16,0.0001309288040117505,1.622918870430815e-46
129,1.6758726742216534e-16,0.00011187851985845448,6.644417564796768e-47
130,1.0652553898875419e-16,9.560007282632142e-05,2.720301400137197e-47
131,6.771212770340237e-17,8.169015760586511e-05,1.1137228557001362e-47
132,4.3040685645642954e-17,6.980415024388263e-05,4.5597101807793994e-48
133,2.7358475995933645e-17,5.9647569944073795e-05,1.8667980836011913e-48
