,A(H1N1)pdm09,A(H3N2),B
0,2.1754335723212126,2.002946050106643,2.158666620566351
1,2.1337759533969805,1.5072060594015722,2.067356911810948
2,2.507864391372042,1.400721731935989,2.3786806898663295
3,2.972593795964049,1.31338519217047,2.760291365678575
4,3.5257005955589573,1.2323443220925108,3.2051920783526446
5,4.181850535031556,1.1563389261391128,3.721914830924359
6,4.960098882401113,1.0850182226698009,4.321928631564341
7,5.883150720995533,1.01809186560006,5.0186467450476275
8,6.977937252513912,0.955288775474074,5.827646383699763
9,8.276394438384282,0.8963545698565918,6.767011187111157
10,9.816391073758405,0.8410505051494741,7.857733190944227
11,11.642828573267957,0.789152512839486,9.124179097083477
12,13.808943694824258,0.7404502935567574,10.594630756903978
13,16.37785127051806,0.694746466243434,12.30191147687719
14,19.42437064280263,0.6518557692056874,14.284111502999776
15,23.037187252189568,0.6116043098558251,16.585428018296017
16,27.321409861163115,0.5738288601292231,19.257137220808847
17,32.40159440801083,0.5383761947411037,22.358718555854516
18,38.425317654111126,0.5051024696187957,25.95915396840673
19,45.567397812166874,0.4738726380060242,30.138428122611874
20,54.034875405028174,0.44455990188776473,34.98925889418498
21,64.07288586099185,0.41704519652811395,40.619091043873965
22,75.97157590037259,0.3912167060504047,47.15238975908262
23,90.07423860763058,0.36696940811944706,54.73327459063526
24,106.78686704732047,0.3442046459114395,63.52853802833404
25,126.58935294939526,0.3228297256790902,73.73109627160937
26,150.04858455433538,0.30275753833933305,85.56392224534237
27,177.83372479996984,0.28390620363054525,99.28451198693416
28,210.73397546210052,0.2661987355075365,115.18993433999816
29,249.6791512832354,0.2495627275684147,133.62250924782586
30,295.763395569323,0.23393005744089332,154.97615021506692
31,350.27235799923704,0.2192366092004934,179.7033894831232
32,414.714116236328,0.20542201305393154,208.32307717299196
33,490.8540410625469,0.19242940170310302,241.42870416188694
34,580.7536605710311,0.18020518301455768,279.6972376676597
35,686.8133460581595,0.16869882886303264,323.89827189292
36,811.8182858288767,0.15786268030257028,374.90317548584454
37,958.9866883191529,0.14765176955189951,433.6937531444379
38,1132.0184066864917,0.13802365966751867,501.36971896290123
39,1335.1411359896513,0.1289383032204205,579.1539915657917
40,1573.149924901967,0.12035792178648803,668.3944533576924
41,1851.4338875860249,0.11224690859138386,770.5603585840373
42,2175.9816296781028,0.10457175718635542,887.2310243498765
43,2553.353982106912,0.0973010195143098,1020.0738056808514
44,2990.609209647218,0.09040529706188719,1170.8076739304443
45,3495.1621060091065,0.08385726884032801,1341.1480585081754
46,4074.554705051761,0.0776317594917669,1532.728101555521
47,4736.113463149127,0.07170584960521623,1746.991316214733
48,5486.4668919520645,0.06605902800953659,1985.0511283409778
49,6330.900492611709,0.06067338201212352,2247.5143176719243
50,7272.534781642268,0.055533815921789076,2534.2684390059712
51,8311.329910668068,0.05062828053106863,2844.2383917684892
52,9442.949426039648,0.045947986675175564,3175.1247796170896
53,10657.557465939852,0.04148756526395127,3523.1465450829382
54,11938.676739992263,0.03724512589815251,3882.8218472455674
55,13262.292784559795,0.03322215898495601,4246.832462288514
56,14596.440510136415,0.029423225791323414,4606.025000666072
57,15901.532413786877,0.02585539117397922,4949.602659071463
58,17131.660458800747,0.022527378085242456,5265.5494370463875
59,18237.00510354629,0.01944846211202838,5541.301465542841
60,19167.309118135676,0.016627174574207676,5764.637657963588
61,19876.140319403443,0.014069934936866521,5924.710304358592
62,20325.427081180194,0.011779773787771949,6013.087589377563
63,20489.577585947674,0.009755321707528483,6024.650112754394
64,20358.46170980234,0.007990216871146956,5958.186403988358
65,19938.68293884189,0.006473024929784404,5816.573925162961
66,19252.87708118028,0.005187680531399204,5606.505182353342
67,18337.163877739753,0.004114371907797872,5337.804411549502
68,17237.232975670333,0.00323072133958038,5022.454608896691
69,16003.765823015448,0.0025130814433534784,4673.497287357137
70,14687.93080928794,0.0019377743966523223,4303.969756579176
71,13337.556938620979,0.0014821404903363267,3926.012010907567
72,11994.357096697107,0.001125318343710994,3550.2221600157272
73,10692.316906540207,0.0008487353919739328,3185.28304554747
74,9457.155047578684,0.0006363318554221749,2837.8368849569315
75,8306.629606608489,0.0004745688586584371,2512.556302681236
76,7251.414883632402,0.0003522820720628349,2212.349227769021
77,6296.285773867073,0.0002604401777555154,1938.637880700929
78,5441.396551447393,0.0001918577696157602,1691.6629230561905
79,4683.5040729372695,0.0001408995789944888,1470.777768127621
80,4017.045682404266,0.00010320041069866022,1274.711492195125
81,3435.0307407204054,7.541466601140832e-05,1101.789810569758
82,2929.739080826381,5.500146572667516e-05,950.1115461558218
83,2493.2408975073604,4.00460842588094e-05,817.6830920042406
84,2117.7634129770568,2.9115222700711684e-05,702.516115774064
85,1795.933261288222,2.1142034549837548e-05,602.6948349327428
86,1520.9226617270506,1.5336260941043912e-05,516.4192046721928
87,1286.5241993398886,1.1114921349866435e-05,442.0297728934305
88,1087.174827082321,8.049442237329595e-06,378.0190961092973
89,917.9454240559903,5.825690827859222e-06,323.03368562511963
90,774.5083595389547,4.2139921517022714e-06,275.86958405745776
91,653.0922268048232,3.0467773642113045e-06,235.4639157741202
92,550.4302659864254,2.202008861166615e-06,200.88413007583148
93,463.7069460786002,1.5909434553267655e-06,171.3161596237783
94,390.50563806147164,1.1491316999747581e-06,146.0523344258578
95,328.75918903305546,8.298181194884458e-07,124.47960514400216
96,276.704411021113,5.991145586188354e-07,106.0684198607575
97,232.8409495469379,4.32478034753784e-07,90.36244879249219
98,195.8946318062747,3.121452756197727e-07,76.9692473751494
99,164.7851618216925,2.2526699511981584e-07,65.5518779952383
100,138.59789127335412,1.625528289751068e-07,55.82146520602051
101,116.55932089242732,1.1728824539538104e-07,47.53063150718185
102,98.01595703482614,8.462198382955455e-08,40.46774537626314
103,82.41614605874787,6.104998193039251e-08,34.451906307929214
104,69.29452462773406,4.4041855947117786e-08,29.328590299097527
105,58.258749596916786,3.1770707801210466e-08,24.965881480673474
106,48.97820167257321,2.2917767258010774e-08,21.251220010376514
107,41.17438924789769,1.6531198032906983e-08,18.088601919234414
108,34.61281060855825,1.192408463244018e-08,15.396172681116031
109,29.096062807870958,8.6007481564186e-09,13.10416241401379
110,24.458013241941174,6.203536753546228e-09,11.1531165493845
111,20.558874997815966,4.474409115398713e-09,9.492381359871889
112,17.28104933519785,3.227203004184696e-09,8.07880883106523
113,14.525618278665425,2.3276197642531477e-09,6.875649965711704
114,12.209387414552364,1.6787796618094634e-09,5.85160971828537
115,10.262393821826128,1.2107986027569148e-09,4.980040393888833
116,8.625806854067937,8.732673237728253e-10,4.238253539896552
117,7.25016046437146,6.298252233403634e-10,3.6069331493545502
118,6.093865150220011,4.5424568721464443e-10,3.0696354219073823
119,5.121955598026252,3.276120166963928e-10,2.6123624305866953
120,4.305036914382633,2.3628021309151024e-10,2.2231988589847083
121,3.6183981102529947,1.7040943446955376e-10,1.89200253826898
122,3.041266402596769,1.2290197491037055e-10,1.6101408591742066
123,2.556180043884204,8.863866314543871e-11,1.3702662892907502
124,2.148460895194866,6.392736165824319e-11,1.1661252162290268
125,1.80577091930828,4.6105180829612426e-11,0.9923951851246612
126,1.5177392690033773,3.325156895998761e-11,0.8445463242205464
127,1.2756487533485859,2.3981376181984026e-11,0.7187233721424641
128,1.0721722413572254,1.7295601836438717e-11,0.611645249926198
129,0.9011510592815332,1.2473747051130475e-11,0.5205195727911636
130,0.7574086985627461,8.996175400354034e-12,0.44296988224816997
131,0.6365942129514758,6.488116888497288e-12,0.37697370798313995
132,0.5350505768040599,4.679282031103213e-12,0.3208098493277506
133,0.4497040284623556,3.374734521188336e-12,0.273013505092012
134,0.37797105525021024,2.4338839532615073e-12,0.23233808415839008
135,0.3176802088029575,1.7553349637942998e-12,0.197722702713207
136,0.2670063870720625,1.2659601655432644e-12,0.1682645217571915
137,0.2244155958066134,9.130193752303855e-13,0.14319520438541644
138,0.18861851888999523,6.584758877521206e-13,0.12186087949544017
139,0.1585314931072099,4.748972988874163e-13,0.10370508983458106
140,0.1332437067376041,3.4249912940596497e-13,0.08825427999007202
141,0.11198962954456702,2.4701265390328e-13,0.07510544606934878
142,0.09412583993617149,1.7814715685248698e-13,0.06391562512530923
143,0.07911154806774953,1.2848089670384198e-13,0.05439295031321419
144,0.06649222546089135,9.266125899527424e-14,0.046289038566097236
145,0.055885845697793896,6.682789978317135e-14,0.039392512303920366
146,0.046971319753250175,4.8196711862328706e-14,0.033523486250940114
147,0.039478775935434494,3.475977786034549e-14,0.02852887559457013
148,0.033181390227782846,2.5068974079917043e-14,0.024278403132046603
149,0.02788851974501232,1.807990395983522e-14,0.02066120127577825
150,0.023439931455289786,1.3039341741857882e-14,0.017582920298913538
151,0.019700951470404487,9.40405603585245e-15,0.014963267403355183
152,0.01655838806916331,6.782264803961364e-15,0.012733912427083122
153,0.013917105038978323,4.891412290239668e-15,0.01083670556893991
154,0.01169714160528988,3.5277174544535443e-15,0.009222160646156989
155,0.009831291763659381,2.544212097486055e-15,0.007848164324941086
156,0.00826306973572287,1.834901811052891e-15,0.006678877657912039
157,0.006944999958548468,1.3233427500539486e-15,0.005683801277727358
158,0.005837179841017722,9.544031259450732e-16,0.00483697986460848
159,0.004906071777979602,6.883215421290398e-16,0.004116325137991849
160,0.004123487853019618,4.96421826976857e-16,0.0035030397138826673
161,0.0034657364938044007,3.5802254379408345e-16,0.0029811268003025653
162,0.0029129052466638277,2.582081095767663e-16,0.002536972942099933
163,0.0024482579577591876,1.862213116040502e-16,0.0021589929317202016
164,0.0020577281115898953,1.3430398015420715e-16,0.0018373276240027253
165,0.0017294929885517834,9.686087429273614e-17,0.0015635867729692633
166,0.0014536157498945261,6.985667099507462e-17,0.0013306301828850792
167,0.0012217446147973073,5.038106988069052e-17,0.0011323814652348298
168,0.0010268600226402463,3.633514399552514e-17,0.0009636695437266951
169,0.0008630621262152308,2.620513401418236e-17,0.0008200937732014406
170,0.0007253921825690925,1.889930719056062e-17,0.0006979091542557133
171,0.0006096824343656305,1.3630299004103203e-17,0.0005939286495558194
172,0.0005124299371563812,9.830257213558112e-18,0.0005054400538912474
173,0.0004306905128736292,7.089643214108655e-18,0.00043013524963107504
174,0.0003619896191484554,5.113095190904323e-18,0.0003660500023026246
175,0.0003042474361566379,3.6875963476839905e-18,0.000311512725936617
176,0.00025571590310881706,2.6595176330559035e-18,0.0002651008817875323
177,0.00021492579825845015,1.918060810350825e-18,0.000225603873144487
178,0.0001806422603532955,1.3833174955303198e-18,0.0001919914683900594
179,0.00015182740500810604,9.976572602881858e-19,0.00016338692866176046
180,0.0001276089042643025,7.1951667790012385e-19,0.0001390441391844377
181,0.00010725357812897252,5.189199440747688e-19,0.00011832814777260634
182,9.014519861576851e-05,3.7424832057707363e-19,0.00010069860287346407
183,7.576583433753208e-05,2.699102376812614e-19,8.569565915224982e-05
184,6.368017088545227e-05,1.946609574293946e-19,7.292798298438859e-05
185,5.352233231712237e-05,1.4039070422275992e-19,6.206254499233805e-05
186,4.498480479325972e-05,1.0125065699570662e-19,5.281593337791176e-05
187,3.780912704232392e-05,7.302260928433958e-20,4.49469614689358e-05
188,3.177806582039867e-05,5.2664364110952436e-20,3.825037665709056e-05
189,2.670903948976567e-05,3.798186992091633e-20,3.255150663223099e-05
190,2.244859062457104e-05,2.739276296228851e-20,2.7701703266712302e-05
191,1.8867740309751684e-05,1.9755832565736407e-20,2.3574465308976728e-05
192,1.5858083491368336e-05,1.4248030433997258e-20,2.0062138751568617e-05
193,1.3328507170745525e-05,1.0275768969459469e-20,1.707310880668056e-05
194,1.1202432090508978e-05,7.410949071270179e-21,1.452941024531752e-05
195,9.41549440856767e-06,5.344822981088596e-21,1.2364693768672862e-05
196,7.913597176083522e-06,3.854719877868004e-21,1.0522495366978172e-05
197,6.6512726307504096e-06,2.780048167971499e-21,8.954763524149175e-06
198,5.5903057261866855e-06,2.004988186187465e-21,7.620605852145106e-06
199,4.698577226789405e-06,1.4460100630776474e-21,6.485222462516766e-06
200,3.94909134442441e-06,1.0428715325686094e-21,5.518998253431727e-06
201,3.31915848006274e-06,7.52125494287764e-22,4.696730435582866e-06
202,2.789708329051138e-06,5.424376267729326e-22,3.99697114792875e-06
203,2.3447125552744252e-06,3.912094207320861e-22,3.4014680161933175e-06
204,1.970699556506805e-06,2.8214268943626003e-22,2.8946880617705025e-06
205,1.6563466311764384e-06,2.0348307832971884e-22,2.4634125427738865e-06
206,1.3921371999831521e-06,1.467532731370504e-22,2.0963921591505237e-06
207,1.1700727052505655e-06,1.0583938159961651e-22,1.7840536283016618e-06
208,9.834304661830459e-07,7.633202625002409e-23,1.5182499775905472e-06
209,8.265601594463217e-07,5.505113638578637e-23,1.2920480404195797e-06
210,6.947127638162711e-07,3.970322505833643e-23,1.0995476129691678e-06
