,A(H1N1)pdm09_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_0-14,A(H3N2)_15 и ст.,B_0-14,B_15 и ст.
40,22.174690751620265,175.17266312653175,3.4547190255000755e-31,11.500524778542637,124.98911504162754,9.07341991781865e-32
41,14.812673927006355,134.3546854855048,3.8993305751125303e-32,7.696779734036009,96.07060435219431,1.02605725867036e-32
42,9.893850265988377,103.04885075939661,4.399464891936864e-33,5.148162815205808,73.80515738223475,1.1593216009722301e-33
43,6.607893835166708,79.03795987813854,4.962294024588358e-34,3.4419883533060176,56.67802977277332,1.3090551048936375e-34
44,4.4130037550126575,60.62189382339339,5.595880656924034e-35,2.3005232387896877,43.51262376205413,1.4774106994160276e-35
45,2.947033077643753,46.49688470887908,6.309294236822885e-36,1.5372285522153561,33.39788507218298,1.6668051562589293e-36
46,1.9679761317342348,35.663044653391204,7.112741273183232e-37,1.027000530892672,25.630024896782324,1.8799538889576338e-37
47,1.314142142729311,27.353504281740417,8.017711714985022e-38,0.6860293317230259,19.66631705198537,2.1199100116906407e-38
48,0.8775166173419217,20.98009307891609,9.037143541764308e-39,0.45821476504220715,15.088787108620023,2.3901081984231562e-39
49,0.5859506101648753,16.09169100464972,1.0185607944758768e-39,0.3060277816569501,11.575854239319051,2.694413962228071e-40
50,0.3912559934300598,12.342290985238401,1.1479517764792078e-40,0.2043743194439548,8.88028502805438,3.037179057823603e-41
51,0.26125019520921294,9.466505846028065,1.2937362179920688e-41,0.13648087022382008,6.812111899114227,3.4233038006941715e-42
52,0.17444112311405813,7.260783371604929,1.4579971007024392e-42,0.09113852685547372,5.225431172176492,3.858307196183762e-43
53,0.11647655818033112,5.568998718896717,1.6430812401752661e-43,0.060858411492985515,4.00821858660392,4.3484058838430654e-44
54,0.07777252254093421,4.27140393312286,1.8516328216247548e-44,0.040637816204817497,3.0744835912312833,4.9006030281058785e-45
55,0.05192928036084188,3.2761522380767465,2.0866311810430324e-45,0.027135220161707992,2.358231685584144,5.522788428111024e-46
56,0.034673464688371805,2.512797140819307,2.3514333717882715e-46,0.018118872673788065,1.8088218399443292,6.223851279334556e-47
57,0.023151613642194462,1.9273062147115034,2.6498221250020506e-47,0.012098319522028576,1.3873987935544476,7.013807200007982e-48
58,0.015458401869529813,1.478236646960495,2.9860598892027775e-48,0.008078224348870162,1.0641526221399427,7.903941338682073e-49
59,0.010321608524900237,1.1338018674029264,3.36494972118395e-49,0.005393919524697296,0.8162144813919465,8.90696960867105e-50
60,0.006891753894271109,0.8696216431142931,3.79190389816871e-50,0.003601564935765217,0.6260412693333802,1.0037220353758024e-50
61,0.004601631320277069,0.6669963959100734,4.273021231430268e-51,0.0024047873846024873,0.4801758585732431,1.1310839041150955e-51
62,0.0030725123474189247,0.5115836017476111,4.815174185854112e-52,0.0016056877198919318,0.36829572397149063,1.2746018906409419e-52
63,0.00205151769096946,0.3923825886733315,5.426107049966084e-53,0.00107212320203243,0.28248296480572127,1.4363260845605754e-53
64,0.0013697987084814662,0.3009558773726034,6.114546558779688e-54,0.000715859341922366,0.21666425085643737,1.6185666267626903e-54
65,0.0009146145967663084,0.23083195031201323,6.89032654967989e-55,0.00047798056045405743,0.16618116708410624,1.8239267090225848e-55
66,0.000610688046738558,0.17704717673639947,7.764528431999245e-56,0.00031914821174970924,0.12746061320647506,2.0553397593913184e-56
67,0.0004077562680562892,0.13579447017424875,8.74963947681788e-57,0.00021309552206185244,0.09776196829786707,2.3161113445613733e-57
68,0.00027225873497242216,0.10415380967048667,9.859731188057798e-58,0.00014228398588870321,0.07498314754622068,2.6099663877736657e-58
69,0.0001817870577381864,0.07988555036491629,1.1110660302779576e-58,9.500305296382236e-05,0.057511837103216466,2.941102376754114e-59
70,0.00012137914374898459,0.06127189336444784,1.2520295291822992e-59,6.34335442797019e-05,0.04411138507681973,3.314249321726662e-60
71,8.10448002022392e-05,0.04699529367084285,1.410877159617902e-60,4.2354572213668736e-05,0.03383327642312532,3.7347373199656376e-61
72,5.411357483496747e-05,0.03604519949071793,1.589877924494208e-61,2.8280139625325577e-05,0.025949999214242542,4.208572692000626e-62
73,3.613160726890059e-05,0.027646521626826702,1.7915886963231094e-62,1.888264131797497e-05,0.019903551968819967,4.7425237770236714e-63
74,2.4125055815728094e-05,0.021204769769026653,2.018890739969304e-63,1.26079330944432e-05,0.015265948178457825,5.3442176130202014e-64
75,1.61082872215233e-05,0.016263972238892994,2.2750308690557827e-64,8.418311947230691e-06,0.011708922966434438,6.0222488826225015e-65
76,1.0755494852293775e-05,0.012474400596865474,2.5636678239089054e-65,5.62090323909869e-06,0.008980697939618474,6.786302680888668e-66
77,7.181438144518397e-06,0.0095678145423936,2.8889245335125114e-66,3.753074491571668e-06,0.00688815976058536,7.64729285864306e-67
78,4.7950423587026405e-06,0.007338474850190375,3.2554470079883354e-67,2.505926016551311e-06,0.005283191088582582,8.61751791749693e-68
79,3.2016471653880464e-06,0.005628580367885529,3.6684707028311842e-68,1.673205541703253e-06,0.00405218641019143,9.710836683377648e-69
80,2.137738054419626e-06,0.004317098251467114,4.133895302854759e-69,1.1171984769972107e-06,0.0031080106907665907,1.0942866267913205e-69
81,1.427366519958973e-06,0.0033111968007125334,4.658368994072163e-70,7.459528353673543e-07,0.0023838316732001496,1.2331205145380769e-70
82,9.530518355000473e-07,0.0025396744784661946,5.249383427261957e-71,4.980723099314837e-07,0.001828389264633868,1.3895684531681655e-71
83,6.36352181793595e-07,0.0019479199949501056,5.915380729691981e-72,3.325626124539068e-07,0.001402367168529713,1.5658651656074587e-72
