,0-14,15 и ст.
0,3.5216755710753525,1.8766587024581987
1,7.687263886350815,1.477383065254139
2,14.85675765851546,2.1323238563127846
3,27.800047687107384,3.66224608302287
4,51.53360996402812,6.6348257498444045
5,95.26121870646443,12.194707709707071
6,175.8681896396039,22.492298681878008
7,324.249547595164,41.500992703346306
8,596.5122960145361,76.5057065760777
9,1093.0459677102908,140.7452954005412
10,1988.4450770610933,257.9197754515888
11,3570.08014137439,469.2900696102578
12,6260.515218717961,842.9663381486939
13,10535.640023887958,1480.07667111997
14,16549.74499272294,2499.2917987840465
15,23352.721625143466,3962.1896477659493
16,28381.111986445925,5720.70903321283
17,28886.553635014498,7310.508065082614
18,24765.970593433914,8153.034563269686
19,18650.16491115602,7998.505131351489
20,13056.548998517486,7074.371918664463
21,8901.493659802509,5806.79589315213
22,6064.1838259109245,4533.345783598478
23,4166.0521434362145,3425.831428861623
24,2888.2307279286324,2535.078023953217
25,2016.6958898526254,1850.444867116006
26,1415.2079118890356,1338.5399189982693
27,996.4645007823835,962.374792339273
28,703.2036079651194,689.0570126912169
29,497.00277625093275,491.95275737895975
30,351.62912522987205,350.53193587187224
31,248.95408994289522,249.41779803642137
32,176.34682711990118,177.29759035434884
33,124.95839074381959,125.94451042936927
34,88.56619451863904,89.42205051855653
35,62.7833215766308,63.46888200699211
36,44.51153874692058,45.0372164562668
37,31.560049519817433,31.952696672817858
38,22.37838472613151,22.666818482093145
39,15.868584694350842,16.07815141122025
40,11.252802141338126,11.403944133323021
41,7.979807291968963,8.088261901849533
42,5.6588823801678645,5.73643360248421
43,4.013040741806277,4.068358963205793
44,2.845900805168016,2.885292472767237
45,2.018218948995592,2.046235703087138
46,1.4312597339680129,1.4511693468287743
47,1.015008780798647,1.0291487228329994
48,0.7198167966088493,0.7298548265150113
49,0.5104753118212144,0.5175992339336797
50,0.36201613521964937,0.36707086170308467
51,0.25673283030897126,0.2603188350316463
52,0.1820686197331359,0.18461238937072993
53,0.12911863913103544,0.13092295223098438
54,0.09156782236099138,0.09284756539372852
55,0.06493770067411869,0.06584534805855607
56,0.04605226351736942,0.04669598775077993
57,0.03265916620362924,0.03311570140426697
58,0.023161102654265953,0.023484877274073824
59,0.01642530296821783,0.016654921622621718
60,0.01164843444541635,0.011811277251577445
61,0.008260793013761106,0.008376278628883991
62,0.005858358271122077,0.005940258613985048
63,0.004154608638019435,0.004212690762573359
64,0.002946349859717588,0.002987540497857546
65,0.0020894814170063546,0.0021186929276474863
66,0.0014818106528703481,0.0015025268071676605
67,0.00105086496545148,0.001065556392769274
68,0.0007452485077374463,0.000755667330631651
69,0.0005285125656716238,0.0005359013533394124
70,0.00037480857653661274,0.00038004853231675233
71,0.0002658053531161416,0.00026952140689236604
72,0.00018850285239857252,0.0001911381903148934
73,0.00013368175229901879,0.00013555067180586359
74,9.480392829522649e-05,9.612932186544115e-05
75,6.72326975615111e-05,6.81726353386826e-05
76,4.7679834615019256e-05,4.834641624043374e-05
77,3.38134079335435e-05,3.428613183650333e-05
78,2.3979666988881463e-05,2.4314911581260378e-05
79,1.7005811128348635e-05,1.724355864841091e-05
80,1.2060117943940943e-05,1.2228722849679963e-05
81,8.552749629367244e-06,8.672320231364662e-06
82,6.065407201143635e-06,6.150203837093837e-06
83,4.301442940616922e-06,4.361578704176591e-06
84,3.0504813210306064e-06,3.09312817856142e-06
85,2.1633290080736363e-06,2.193573148121021e-06
86,1.534181627314738e-06,1.5556300542175934e-06
87,1.0880052256558049e-06,1.1032159413711135e-06
88,7.71587503057693e-07,7.823745819197262e-07
89,5.47191558309677e-07,5.548414988198015e-07
90,3.8805527603690767e-07,3.9348043242481146e-07
91,2.7519959870244903e-07,2.7904699095203934e-07
92,1.9516502880590948e-07,1.9789350814588298e-07
93,1.3840640992361497e-07,1.403413827636868e-07
94,9.815454349149614e-08,9.95267803403328e-08
95,6.960887442527313e-08,7.058203225479525e-08
96,4.9364962908455416e-08,5.005510336193162e-08
97,3.500846096239466e-08,3.549789220475387e-08
98,2.482717025896251e-08,2.5174263288775845e-08
99,1.7606840350098588e-08,1.7852990495240608e-08
100,1.2486353615026305e-08,1.2660917460303116e-08
101,8.85502585923153e-09,8.978822398372663e-09
102,6.279774334862547e-09,6.367567904481523e-09
103,4.453467028070448e-09,4.515728145545106e-09
104,3.1582931985317772e-09,3.202447306469406e-09
105,2.2397866347769795e-09,2.27109968097405e-09
106,1.5884035629300472e-09,1.610610032677415e-09
107,1.1264581364823167e-09,1.1422064381817712e-09
108,7.988573954760754e-10,8.100257175569107e-10
109,5.665307192859341e-10,5.744510284393685e-10
110,4.0177015035751816e-10,4.073870457722385e-10
111,2.849258623111539e-10,2.889092313298012e-10
112,2.020626642907981e-10,2.0488757512982388e-10
113,1.4329804942630326e-10,1.4530140919816656e-10
114,1.0162357821745493e-10,1.0304431345627186e-10
115,7.206903158183209e-11,7.307658331925106e-11
116,5.11096480191739e-11,5.182417981640118e-11
117,3.62457502662261e-11,3.675247927108763e-11
118,2.5704626489870803e-11,2.6063986682607286e-11
119,1.8229111499436553e-11,1.848396122559125e-11
120,1.292765355644583e-11,1.3108386938255738e-11
121,9.167985311881612e-12,9.296157140014629e-12
122,6.501717756581436e-12,6.592614177388953e-12
123,4.610864039175743e-12,4.67532562512615e-12
124,3.269915426003121e-12,3.3156300539975625e-12
125,2.318946471283196e-12,2.3513662012953912e-12
126,1.644541841637116e-12,1.6675331453001676e-12
127,1.1662700723741348e-12,1.1825749596735601e-12
128,8.270910762364825e-13,8.386541156249013e-13
129,5.865533760953552e-13,5.947536094022631e-13
130,4.159697437123474e-13,4.2178515469806714e-13
131,2.949958771629107e-13,2.991200287165428e-13
132,2.0920408000465825e-13,2.1212883047871629e-13
133,1.4836257208579765e-13,1.5043673575904313e-13
134,1.0521521757808636e-13,1.0668616526458832e-13
135,7.461613703759572e-14,7.565929825208173e-14
136,5.291599480161933e-14,5.36557799954733e-14
137,3.752676856527909e-14,3.805140668012236e-14
138,2.661309428711569e-14,2.698515519592138e-14
139,1.8873375316152603e-14,1.913723208893525e-14
140,1.3384550175993966e-14,1.3571671141662608e-14
141,9.492005558771435e-15,9.624707309890054e-15
142,6.731505231258693e-15,6.825614166016606e-15
143,4.773823866610556e-15,4.840563691267072e-15
144,3.3854826708883468e-15,3.432812971742782e-15
145,2.400904020579842e-15,2.4344695474672835e-15
146,1.7026641919049896e-15,1.7264680675384136e-15
147,1.207489064762913e-15,1.224370208832888e-15
148,8.563226080949813e-16,8.682943151186522e-16
149,6.072836852386485e-16,6.157737359405749e-16
150,4.3067118731977717e-16,4.3669212992877697e-16
151,3.054217923120035e-16,3.096917020185077e-16
152,2.1659789176890895e-16,2.1962601046820476e-16
153,1.5360608803844082e-16,1.5575355800555913e-16
154,1.0893379473723988e-16,1.1045672950883509e-16
155,7.725326376963285e-17,7.833329299194884e-17
156,5.4786182538266394e-17,5.555211364891708e-17
157,3.8853061355009086e-17,3.9396241533971833e-17
158,2.755366967942548e-17,2.793888018036381e-17
159,1.9540409077829625e-17,1.9813591229498928e-17
160,1.3857594700499725e-17,1.405132900371546e-17
161,9.827477516895843e-18,9.964869290161906e-18
162,6.9694139879564e-18,7.066848975193399e-18
163,4.94254311465113e-18,5.011641696845637e-18
164,3.5051343602775975e-18,3.554137436038026e-18
165,2.485758161052653e-18,2.520509980232137e-18
166,1.762840735939864e-18,1.78748590193287e-18
167,1.250164842654288e-18,1.2676426098953589e-18
168,8.865872576830085e-19,8.989820757101925e-19
169,6.287466569744536e-19,6.375367679656325e-19
170,4.458922178620972e-19,4.521259561120485e-19
171,3.162161861928723e-19,3.206370055213091e-19
172,2.2425301991094724e-19,2.2738816013516696e-19
173,1.5903492336886976e-19,1.6125829046335723e-19
174,1.1278379600411172e-19,1.1436055521847188e-19
175,7.998359336202878e-20,8.110179360266102e-20
176,5.672246753309444e-20,5.751546862467671e-20
177,4.022622875268807e-20,4.0788606320139774e-20
178,2.852748743202131e-20,2.8926312265593544e-20
179,2.023101753305054e-20,2.0513854646548266e-20
180,1.4347357838572808e-20,1.4547939211741588e-20
181,1.0174805919265988e-20,1.0317053472158643e-20
182,7.215731053727479e-21,7.316609644716695e-21
183,5.117225336076308e-21,5.1887660403838795e-21
184,3.629014848974199e-21,3.679749819820201e-21
185,2.573611265704647e-21,2.6095913038054486e-21
186,1.825144074247618e-21,1.8506602639713606e-21
187,1.2943488926052455e-21,1.3124443692190831e-21
188,9.179215380457312e-22,9.307544209105759e-22
189,6.509681854884651e-22,6.600689616734309e-22
190,4.616511988816987e-22,4.681052535193933e-22
191,3.2739208179427404e-22,3.3196914427990683e-22
192,2.3217870002554824e-22,2.3542464419141143e-22
193,1.6465562774186902e-22,1.6695757436395985e-22
194,1.1676986624563612e-22,1.1840235219739197e-22
195,8.281041984425632e-23,8.396814016544238e-23
196,5.872718583368489e-23,5.954821362914345e-23
197,4.1647927427859443e-23,4.2230180869022987e-23
198,2.953572241565404e-23,2.994864274748938e-23
199,2.0946033872288768e-23,2.1238867178867915e-23
200,1.4854430469137154e-23,1.5062100905371015e-23
201,1.0534409803201535e-23,1.0681684751496754e-23
202,7.470753599901209e-24,7.575197500480945e-24
203,5.298081277745136e-24,5.372150415059943e-24
204,3.757273593652548e-24,3.809801669223332e-24
