,0-14,15 и ст.
38,2620.0,1936.0
39,1953.0,1500.0
40,3019.0,1120.0
41,3520.0,2920.0
42,8772.0,8375.0
43,15691.0,12644.0
44,16471.0,13576.0
45,18166.0,17609.0
46,13688.0,15589.0
47,3683.0,4109.0
48,13403.0,14243.0
49,4984.0,3806.0
50,8778.0,8041.0
51,4760.0,4119.0
52,2690.0,2388.0
53,806.0,658.0
54,1321.0,1027.0
55,256.0,192.0
56,1895.0,1415.0
57,506.0,385.0
58,2789.0,2144.0
59,1676.0,1512.0
