,0-14,15 и ст.
0,2.2789073195744143,2.192450033298615
1,2.4730002000690687,2.226003404005152
2,3.0785395238426423,2.7239987556783842
3,3.8308017136572166,3.3704847614673556
4,4.75613790641736,4.176811023682708
5,5.899492580978027,5.177743208997193
6,7.315300383635044,6.419142603261007
7,9.069786817825555,7.958362672745779
8,11.244455101378046,9.866652713767088
9,13.94005150736665,12.232376490625409
10,17.28127972160727,15.165056405968082
11,21.422544498174133,18.8003985579567
12,26.555007522438213,23.306513986390748
13,32.91527270523364,28.891607684162853
14,40.79607357043807,35.81347002732413
15,50.55940606169443,44.39117878598205
16,62.65263314082735,55.0195059561632
17,77.62818048320517,68.18662351876256
18,96.1675413201364,84.49581596615445
19,119.1104055002908,104.69203328206464
20,147.48980972339018,129.69425118297013
21,182.5742499116685,160.6347359563061
22,225.91766587057546,198.90642124987033
23,279.41804463165874,246.2196632723688
24,345.3850034460403,304.66959970995003
25,426.6159747748585,376.8151189069418
26,526.4793349611159,465.76993196191063
27,649.0007347644398,575.3052581034716
28,798.9456615824809,709.9619361768598
29,981.8864746610332,875.1670248489368
30,1204.2353646133763,1077.3457151013988
31,1473.2155543561178,1324.0131329370975
32,1796.731594823476,1623.821830115571
33,2183.0866538100204,1986.529082502609
34,2640.4826475830987,2422.833685297178
35,3176.2328653487857,2944.016002746917
36,3795.624861817125,3561.3008438711254
37,4500.4061311077085,4284.856643187465
38,5286.940703502182,5122.356804736918
39,6144.211673806834,6077.074153512217
40,7052.017623879558,7145.572455053872
41,7979.893570806553,8315.208686102651
42,8887.400416943958,9561.85576213582
43,9726.3589090762,10848.453360409983
44,10445.258425316702,12125.108969824636
45,10995.450759508269,13331.392314439137
46,11338.019368614045,14401.109432638095
47,11449.719980740145,15269.221873408631
48,11326.432727520762,15879.854403196528
49,10983.228663814092,16193.79351464353
50,10451.175453712487,16193.793514637548
51,9771.925580836882,15886.48125496333
52,8991.567855375457,15300.533742602003
53,8155.094934815911,14481.755081220965
54,7302.338680116212,13486.350235196074
55,6465.642506422872,12373.89256227743
56,5669.092547154496,11201.23862972012
57,4928.896450837984,10018.142104937133
58,4254.452142250317,8864.7796048246
59,3649.7167641390365,7770.985904371196
60,3114.599046620852,6756.767812593088
61,2646.210308640978,5833.609358249543
62,2239.897900158847,5006.139172438189
63,1890.0447161665516,4273.842614816628
64,1590.652981258036,3632.619836436426
65,1335.7465369548765,3076.090479827161
66,1119.6300333556123,2596.6167571519695
67,937.0409945190412,2186.0603293052227
68,783.2252950072151,1836.310591657911
69,653.9603431768431,1539.6295017499622
70,545.5443858726569,1288.8568773444956
71,454.765344065949,1077.51449464503
72,378.85859427065066,899.8401472690452
73,315.4600654240432,750.7757108373931
74,262.5587819645343,625.9269943876541
75,218.45138789979427,521.5080349431646
76,181.7000817714856,434.27850767733634
77,151.09465032961464,361.47994736834517
78,125.61880745806126,300.7743256659093
79,104.42074662040477,250.18702121110238
80,86.78764221438706,208.05519566669406
81,72.12374612169896,172.98191711047002
82,59.93169098465112,143.79595077769014
83,49.79661091718964,119.51688885465686
84,41.37270957823888,99.32515957970097
85,34.37193555466587,82.53640099915646
86,28.554459817340508,68.57967812793854
87,23.720685856636727,56.97904461067436
88,19.704557713391857,47.337988268757954
89,16.367963241402077,39.326345640128494
90,13.596058963732943,32.66931837457383
91,11.29336862509338,27.138270862885694
92,9.380530053706194,22.543031898166575
93,7.791584428210054,18.72546256651015
94,6.471718770094686,15.55408760859352
95,5.375386749757057,12.919618212744915
96,4.464745004814379,10.731220833049118
97,3.7083524079467454,8.913409522054462
98,3.080088349828398,7.4034588214197345
99,2.5582533550297684,6.1492508662951
100,2.124821431678037,5.107484414118795
101,1.764818648916226,4.2421853598072214
102,1.4658066947860904,3.5234682654645035
103,1.2174537237321585,2.926506795163678
104,1.0111777703739444,2.4306779495224338
105,0.839850480158981,2.0188508527014313
106,0.6975509687190203,1.6767957377738065
107,0.579361338149662,1.392692859927209
108,0.48119680706896145,1.1567244718960485
109,0.3996645999921944,0.9607358332292577
110,0.3319467302903958,0.797953587822264
111,0.2757026332071086,0.662751810992428
112,0.22898828899466547,0.5504576639900927
113,0.19018904447073495,0.45718995523043066
114,0.15796381358368386,0.37972503969074
115,0.1311987300670457,0.3153854292384773
116,0.10896865140893996,0.261947269164771
117,0.09050518435453327,0.21756348659274075
118,0.07517012731005812,0.18069995694848923
119,0.062433412069689456,0.15008248384127115
120,0.05185478268094558,0.12465276090823371
121,0.04306857835335168,0.10353179425897358
122,0.03577109454840403,0.08598952176927555
123,0.029710085464366355,0.07141957948861262
124,0.024676045120129168,0.05931834321384892
125,0.020494965701719724,0.04926752096951148
126,0.017022322884636405,0.040919694815568085
