,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.
0,1.302937609596431,1.5079971800345184,1.2883191768953473,2.0758305875941314,2.21379685394242,1.6818807435290544
1,0.2885545722431012,0.6266677947189541,0.18668376963557806,1.5928313962426666,2.1105560207828087,0.6119518473386575
2,0.23359181713652993,0.6212988796682158,0.07729482906629473,1.4311480149399978,2.3092312137989666,0.2868842567677773
3,0.20964558644731102,0.6749375928546708,0.03575976211447321,1.2943764108802944,2.538953780370725,0.13496741530493164
4,0.18960799044747054,0.7412079209532637,0.016790781606033513,1.1713023304289338,2.7921524771010717,0.06351018317919183
5,0.17157607944024553,0.8149779417388,0.007898555539580306,1.0599520692320243,3.0705456038228913,0.029884085099699736
6,0.15526430555413767,0.8962122218374575,0.0037164116346589007,0.9591858542445626,3.3766740698474043,0.014061504436037875
7,0.14050334059328431,0.98555696713197,0.0017486858125805682,0.8679973333258391,3.7133122545638995,0.006616407708919393
8,0.12714543256157765,1.0838078683310126,0.0008228117519591783,0.7854762716265294,4.083501453369619,0.0031132344329455283
9,0.11505720877948711,1.1918505058510074,0.0003871581842029143,0.710798900383396,4.490584080688101,0.0014648747628083652
10,0.10411799198329616,1.3106599243682,0.00018216939476428228,0.64321972744392,4.938234921848588,0.0006892681663635124
11,0.09421857445511658,1.4413083301999516,8.57158823213854e-05,0.5820641053252933,5.430494319231338,0.00032432089452968455
12,0.08526012707218206,1.5849745804935005,4.033165172817689e-05,0.5267215008916153,5.971804472796936,0.0001526021112013827
13,0.07715321311576848,1.742954739280979,1.8977082380066193e-05,0.4766394037309961,6.567049301976191,7.180339358478651e-05
14,0.06981689581523218,1.9166736903173953,8.929178290128577e-06,0.43131781301025524,7.221598235168646,3.378532605843186e-05
15,0.06317793066443185,2.1076978949727083,4.201380758924126e-06,0.39030424795884916,7.941354311659012,1.589680558409592e-05
16,0.0571700344605225,2.317749404378072,1.9768374058896615e-06,0.35318923229471566,8.732807015098611,7.4798018160564155e-06
17,0.051733223781828645,2.5487212468699267,9.30139459299139e-07,0.31960220760656854,9.603090296884012,3.519400252165565e-06
18,0.046813216312152385,2.802694323259938,4.3764627037749477e-07,0.2892078349694653,10.560046290607083,1.6559431356261886e-06
19,0.042360889044052066,3.0819559547456947,2.0591892155597542e-07,0.26170264793125136,11.612295265310774,7.791484242331674e-07
20,0.03833178795967304,3.389020241568372,9.688731830829887e-08,0.23681202350359382,12.769312415785356,3.6660029131686916e-07
21,0.03468568430018002,3.7266504048981095,4.558637392410256e-08,0.2142874409567245,14.041512142822903,1.7248964935177387e-07
