,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14
0,2.458449376760246,1.473118978108449,2.3214089006362952
1,3.441545118532115,0.30866472411983353,2.763675170162793
2,5.565144087062176,0.09534681030237226,3.862417951280878
3,9.066188413326117,0.02965195075171507,5.441093070577284
4,14.776810857207126,0.009228200375712045,7.6693373929573205
5,24.081684160484073,0.0028719048746963824,10.809800384689186
6,39.23641168219898,0.0008936644094857595,15.234864555489136
7,63.90322190847408,0.00027803713803764373,21.468446765417397
8,104.01185315501635,8.647929767344005e-05,30.24646863431909
9,169.12214973831024,2.688651568026038e-05,42.600703457697584
10,274.5379173290023,8.353380783967269e-06,59.97359074668124
11,444.4747296385909,2.5925366638091573e-06,84.37282772910763
12,716.5145210063324,8.032536652144695e-07,118.5738337511012
13,1147.1014422286926,2.4821099367270136e-07,166.37255080532373
14,1816.2830658367893,7.637776232432735e-08,232.87428556397833
15,2826.054392128891,2.3349209285747528e-08,324.76564408396865
16,4279.301369819781,7.066657847009692e-09,450.44241110090456
17,6218.0160496428925,2.1067548320595856e-09,619.7544236584996
18,8506.86024861072,6.145648249160536e-10,843.0324216883123
19,10708.94437324083,1.74025173398636e-10,1129.1536088159623
20,12118.994304659383,4.745570276265176e-11,1482.9139581369327
21,12118.99594883143,1.2389516836688059e-11,1902.756909257543
22,10660.319041755318,3.0909637001969608e-12,2379.986079345958
23,8333.366590738678,7.386165096085276e-13,2899.2592463527735
24,5911.243518477122,1.6988575656307713e-13,3438.9165777218423
25,3897.6945902970333,3.780747675194881e-14,3970.5146157210124
26,2440.467271455915,8.174317940590193e-15,4458.800805518099
27,1474.5003424754912,1.7214031999756533e-15,4863.961507792017
28,869.0590113249539,3.5354615365402827e-16,5146.944525178322
29,503.15144270437344,7.086423788049253e-17,5276.957247590297
30,287.38763429233643,1.3868909256191161e-17,5238.776319138374
31,162.3845357873673,2.6521454988800718e-18,5037.0251231071215
32,90.9346878104332,4.961012135134023e-19,4695.533794138171
33,50.538019728510896,9.091369679282925e-20,4251.93143605012
34,27.905997657354465,1.6353180636730472e-20,3749.5701572988396
35,15.324695965601595,2.893467821987862e-21,3229.6254975173088
36,8.376841461622746,5.047130742398509e-22,2725.540005076682
37,4.5614322778792555,8.698085297869861e-23,2260.573028059269
38,2.476009780686171,1.4839993819326606e-23,1847.9919939347456
39,1.3405733218921627,2.511074487837542e-24,1492.8613591309036
40,0.7243247892244912,4.220670101304694e-25,1194.4061776874942
41,0.39071634620493445,7.056250020173066e-26,948.2521341562866
42,0.21048614282763162,1.1746636388988193e-26,748.2046130954678
43,0.1132763161856124,1.9488957832804252e-27,587.4915098125706
44,0.06091223564001654,3.224870565443107e-28,459.5354682058149
45,0.03273378211490282,5.325181126207236e-29,358.3714017303455
46,0.017582248061707512,8.779156731109068e-30,278.8241159371643
47,0.009440317481536823,1.4455176023170259e-30,216.53852183851993
48,0.005067221448659202,2.3777615229385742e-31,167.9285009403362
49,0.0027192754720384684,3.9082556234027507e-32,130.08763507176994
50,0.0014590127733058087,6.420098959030425e-33,100.6879449851204
51,0.0007827175160458759,1.05414988280995e-33,77.88114977130816
52,0.0004198601510433294,1.7302534996419307e-34,60.20956818554381
53,0.00022520002133148023,2.83921707193133e-35,46.529376140929315
54,0.00012078263617429434,4.6579611874095135e-36,35.94648588733142
55,6.477675483291531e-05,7.640510307779578e-37,27.764079013978304
56,3.473900265822324e-05,1.2531244514762861e-37,21.44030807466568
57,1.862956629135039e-05,2.0550567923862322e-38,16.554562121585487
58,9.990294487538444e-06,3.3699298195567534e-39,12.780775781765561
59,5.357303241970533e-06,5.5257689129048775e-40,9.866436482929965
60,2.8728192152108915e-06,9.060353719897812e-41,7.616147121460005
61,1.540514645605547e-06,1.485533979184687e-41,5.8787992118068395
62,8.26075738358785e-07,2.435613938174317e-42,4.537589260166073
63,4.4296682546969393e-07,3.993239662154816e-43,3.502263415811031
64,2.3753108535366328e-07,6.546895436485695e-44,2.703102136515876
65,1.2737027755660074e-07,1.0733469098646554e-44,2.0862598621820267
66,6.829902367805002e-08,1.7597084019679172e-45,1.6101576719346329
67,3.662350771191461e-08,2.8849489606260883e-46,1.2426929116747694
68,1.9638333913448298e-08,4.729694759789059e-47,0.9590819023306332
69,1.0530494649604706e-08,7.754007278199653e-48,0.7401927694491566
70,5.6466707191579556e-09,1.2712115713158032e-48,0.5712574433218387
71,3.0278601633185814e-09,2.084051014164653e-49,0.4408768324018004
72,1.623599477558921e-09,3.416630280140922e-50,0.3402525804004556
73,8.706062671964891e-10,5.601275775784968e-51,0.262593884588142
74,4.668361934100247e-10,9.182805977401079e-52,0.202659534135459
75,2.503266736792368e-10,1.5054400373379643e-52,0.1564043741372293
76,1.3423001688572667e-10,2.4680343941810195e-53,0.12070640176627796
77,7.197672620307672e-11,4.04611959686174e-54,0.09315611516621798
78,3.8595305087073024e-11,6.633245029108989e-55,0.07189392080586465
79,2.069554294261383e-11,1.087459829575447e-55,0.055484638896444
80,1.109734627454593e-11,1.7827904415255358e-56,0.04282064461594466
81,5.950609145747363e-12,2.922720504086885e-57,0.03304711225839432
82,3.1908301972201567e-12,4.7915299891618615e-58,0.02550431927500872
83,1.7109839921041183e-12,7.855269414175822e-59,0.019683117476645893
84,9.1746221557716e-13,1.2877985153304054e-59,0.015190566719074226
85,4.919607099620529e-13,2.111225999279134e-60,0.011723411930271854
86,2.637986961738859e-13,3.461158659548963e-61,0.009047613512920633
87,1.4145388001732955e-13,5.6742474653081194e-62,0.006982549611599984
88,7.585026109189984e-14,9.302400278391304e-63,0.005388824000428176
89,4.0672352462284896e-14,1.5250418554002882e-63,0.004158856677899141
90,2.18092887430419e-14,2.5001639869943443e-64,0.0032096220611453705
91,1.1694555259038292e-14,4.098785780046919e-65,0.0024770446197917005
92,6.270842843790061e-15,6.719577103506497e-66,0.0019116736587176323
93,3.3625451329672225e-15,1.1016120012511587e-66,0.0014753452975384352
94,1.8030606140255095e-15,1.805990130761245e-67,0.001138606328530711
95,9.66835371487943e-16,2.9607523627768993e-68,0.0008787260608410169
96,5.184355019255892e-16,4.853877310539781e-69,0.000678161947814084
97,2.7799496929183557e-16,7.957479041316114e-70,0.0005233754248470876
98,1.4906618587866746e-16,1.304554451864993e-70,0.0004039180247082211
99,7.993212185356714e-17,2.1386953153473827e-71,0.00031172608132973235
100,4.286112282019875e-17,3.5061914348492714e-72,0.000240576413129031
101,2.2982948609420936e-17,5.748073732701459e-73,0.00018566624331142848
102,1.2323893820158143e-17,9.423430586349818e-74,0.00014328900084191313
103,6.608306072548605e-18,1.5448835225069804e-74,0.00011058411791385375
104,3.543499301368088e-18,2.532692393759441e-75,8.534393466393925e-05
105,1.9000916663784335e-18,4.152112871600411e-76,6.586467674787363e-05
106,1.0188652609359911e-18,6.807001646090332e-77,5.083144640928299e-05
107,5.463349154351281e-19,1.115944407872924e-77,3.922946366364092e-05
108,2.929551641924259e-19,1.8294867343782677e-78,3.0275566163307328e-05
109,1.57088126346633e-19,2.999272801757442e-79,2.3365343818765624e-05
110,8.42336386399963e-20,4.917027912457617e-80,1.8032339634563088e-05
111,4.5167677808452174e-20,8.061008480370205e-81,1.3916562716984939e-05
112,2.421976720355677e-20,1.3215271272279974e-81,1.0740188004604757e-05
113,1.2987099444729061e-20,2.166520420078043e-82,8.28880239409574e-06
114,6.963929527803098e-21,3.551808081521826e-83,6.396931328871986e-06
115,3.734191354595766e-21,5.822857948019433e-84,4.936868859816851e-06
116,2.0023443685023006e-21,9.546032303504046e-85,3.810057179797451e-06
117,1.073695102720832e-21,1.5649829267939456e-85,2.940433729386482e-06
118,5.757357184590238e-22,2.565643487530286e-86,2.2692967870908836e-06
119,3.087204334531478e-22,4.206133110042245e-87,1.751342958815406e-06
120,1.65541763304814e-22,6.895562779957095e-88,1.3516090873636005e-06
121,8.876663942030652e-23,1.1304631786025589e-88,1.043112153351923e-06
122,4.759835896791076e-23,1.8532889032417863e-89,8.050278550475085e-07
123,2.552314463216352e-23,3.0382942353880486e-90,6.212849167910378e-07
124,1.368599519056857e-23,4.980999910277834e-91,4.794802383672727e-07
125,7.33869070820156e-24,8.16588459970701e-92,3.7004165523840993e-07
126,3.935145421337767e-24,1.3387205881700326e-92,2.8558179389733986e-07
127,2.1100997579532026e-24,2.19470749470584e-93,2.20399405988292e-07
128,1.1314755902970341e-24,3.598018159933901e-94,1.7009452002176175e-07
129,6.067187139434361e-25,5.8986150593791504e-95,1.3127143247808095e-07
130,3.25334104425952e-25,9.670229018341854e-96,1.0130948946872511e-07
131,1.7445032940337017e-25,1.5853438192825645e-96,7.818618615379754e-08
132,9.354358185914632e-26,2.599023270875432e-97,6.034064269132751e-08
133,5.0159846283838775e-26,4.260856150186443e-98,4.656824100921013e-08
134,2.6896662809070825e-26,6.985276098148469e-99,3.593931012277569e-08
135,1.4422501739163092e-26,1.14517084002522e-99,2.7736371056946025e-08
136,7.733619516024279e-27,1.877400741813927e-100,2.14057052508897e-08
137,4.146913753265417e-27,3.077823344930366e-101,1.6519977193381044e-08
138,2.2236539619500325e-27,5.045804197054338e-102,1.2749388224826518e-08
139,1.19236551244945e-27,8.272125181240941e-103,9.839414316652816e-09
140,6.393690473458515e-28,1.3561377402251295e-103,7.593625073415123e-09
