,A(H1N1)pdm09,A(H3N2),B
0,2.196363174003989,1.9449553757060747,1.2943350390141282
1,2.2183813170062456,1.324159387605289,0.12070622189150523
2,2.6763038326945914,1.1268876322565127,0.018887230128748236
3,3.2559886866212393,0.9676482104197869,0.0029699972311856247
4,3.963749796433895,0.8314999567884599,0.00046704991093561327
5,4.825504769719938,0.714530041381987,7.345064946037808e-05
6,5.874594450953127,0.6140136580387276,1.155124292490974e-05
7,7.151721611477207,0.5276356968608742,1.8166043308497893e-06
8,8.706435050559836,0.45340746653285785,2.856869120719226e-07
9,10.599041130135854,0.3896199907794606,4.492813883276026e-08
10,12.902934675023142,0.3348046607062576,7.0655213617552314e-09
11,15.707433200679473,0.2876994310980072,1.1111360320862906e-09
12,19.121221801655288,0.24721976903614928,1.747378160699941e-10
13,23.276538775958617,0.21243368762064108,2.7479101282598785e-11
14,28.334259055926,0.18254029061297677,4.321288214628827e-12
15,34.49006475193544,0.15685133439910345,6.795446172582996e-13
16,41.98193044270967,0.13477538302960693,1.0686007459687322e-13
17,51.09919615184138,0.1158041917209572,1.680367059305689e-14
18,62.19355410729138,0.09950100545415015,2.6423000462431173e-15
19,75.69233714793283,0.08549050335993758,4.154770836154382e-16
20,92.11456749840866,0.07345015744321891,6.53275189571387e-17
21,112.09030451622208,0.06310280674188734,1.0271313139159976e-17
22,136.38391790196488,0.05421027598456983,1.6148504635372191e-18
23,165.92200614716836,0.04656789184964313,2.538692572179387e-19
24,201.82677353555715,0.039999770586939876,3.990737762431145e-20
25,245.4557637490165,0.034354768518478435,6.27269304656184e-21
26,298.44890904906583,0.029503002193531982,9.858333825056835e-22
27,362.78386726763523,0.025332858087263425,1.5491395972918606e-22
28,440.840547748986,0.0217484230025852,2.4338940945925003e-23
29,535.4755168946599,0.018667276021077782,3.8231430594040465e-24
30,650.1065434592538,0.016018591173488625,6.003815847539591e-25
31,788.8067779521954,0.013741507154949944,9.425363727074578e-26
32,956.4067988775023,0.011783726559010665,1.4791212399371892e-26
33,1158.6007844385183,0.01010031238901133,2.320113462187576e-27
34,1402.0501010523244,0.008652654146267256,3.6372412660451256e-28
35,1694.473296201158,0.007407579695569818,5.698248822461028e-29
36,2044.7054592703475,0.006336592458106185,8.919814303072551e-30
37,2462.7018099253346,0.0054152163552079104,1.3948960791390417e-30
38,2959.449987891835,0.004622433386878143,2.178772049466483e-31
39,3546.743058133115,0.003940200830080698,3.398296716832029e-32
40,4236.751741379056,0.0033530368276973783,5.291354793613252e-33
41,5041.322297933354,0.002847664646976072,8.222110855130149e-34
42,5970.920523300115,0.0024127071481225997,1.274503595302208e-34
43,7033.1501591642,0.0020384240492412184,1.9698985309477642e-35
44,8230.806715900559,0.0017164854352089095,3.03435939600781e-36
45,9559.498565603395,0.0014397756754958005,4.655395712560587e-37
46,11004.988064584157,0.0012022225441133286,7.109352222399873e-38
47,12540.578994198368,0.0009986469473247856,1.079888096201107e-38
48,14125.084021818882,0.0008246293513957398,1.6303223666592808e-39
49,15702.09400273515,0.0006763898537660271,2.444401321979461e-40
50,17201.34693289171,0.0005506799123996752,3.636915691340846e-41
51,18542.842411803947,0.00044468501014430396,5.3657054976053933e-42
