,A(H1N1)pdm09,A(H3N2),B
39,18250.0,0.0,0.0
40,0.0,0.0,4556.0
41,1151.0,1151.0,1151.0
42,2069.0,518.0,1552.0
43,5635.0,0.0,805.0
44,14809.0,0.0,2338.0
45,23275.0,0.0,5060.0
46,21909.0,0.0,8138.0
47,29642.0,442.0,5691.0
48,21808.0,0.0,7469.0
49,6848.0,0.0,944.0
50,21926.0,318.0,5402.0
51,6062.0,303.0,2425.0
52,10091.0,0.0,6728.0
53,4440.0,404.0,4035.0
54,2222.0,0.0,2856.0
55,1464.0,0.0,0.0
56,0.0,0.0,2348.0
57,0.0,0.0,448.0
58,472.0,0.0,2838.0
59,891.0,0.0,0.0
60,4933.0,0.0,0.0
61,3188.0,0.0,0.0
