,0-14,15 и ст.
0,3.2310443166894247,2.076956775782367
1,6.410128146149226,2.0667401669959524
2,11.571663839914416,3.0154513711465283
3,20.055424477478265,4.836659365504117
4,34.23752120919989,8.034428987980514
5,58.131717653506556,13.514508135685361
6,98.49142599577861,22.829941572635576
7,166.67820651959562,38.61584053136429
8,281.75547072038086,65.3225633184445
9,475.52163444492317,110.43575670602172
10,800.4584899482321,186.47616415916838
11,1341.600260526524,314.19681346323216
12,2232.335427395564,527.4705391233724
13,3670.056843432035,880.1427418098194
14,5916.111103749118,1453.9545265398217
15,9240.907930417408,2363.1430961397973
16,13748.76366408588,3743.8401768210715
17,19053.19994923763,5707.0456677692655
18,24001.659489824517,8239.634585747282
19,26977.122187704834,11091.805163521914
20,26976.9780455113,13775.712145800519
21,24435.370327969344,15765.805189899644
22,20709.04582726872,16762.90702034344
23,16971.310807727168,16781.30408840564
24,13755.022927414178,16037.032173441274
25,11141.574255148926,14797.560879615501
26,9044.488527815833,13295.360648624213
27,7355.93853946175,11702.851913999422
28,5988.2103145554465,10136.206271189058
29,4875.638881007292,8667.134834538088
30,3968.6640334241906,7334.765806976371
31,3228.7718489916742,6155.566007879871
32,2625.2689181663045,5131.069357874442
33,2133.2979002269753,4253.629524689588
34,1732.552930185689,3510.523074032047
35,1406.3818932740633,2886.74621492679
36,1141.11402340257,2366.824512892887
37,925.5306653983881,1935.9090456246518
38,750.4359450229404,1580.378152868393
39,608.3028960314134,1288.1111688063568
40,492.97977590054074,1048.5548789346913
41,399.44593475582656,852.6669063169988
42,323.6091038077528,692.792593629533
43,262.1374806436596,562.5119383934397
44,212.32103618768576,456.4791713022483
45,171.95728759120482,370.2681298853687
46,139.25747290721068,300.23040265723705
47,112.76966718322156,243.36931312155158
48,91.31591093747735,197.2304451789327
49,73.94088744228209,159.80805763764806
50,59.87008921328827,129.46603198292593
51,48.475761104191136,104.87169806373576
52,39.24920256527758,84.94082387794683
53,31.77826052930002,68.79213265909787
54,25.729052750670313,55.70985637138297
55,20.831134780203463,45.113008694151134
56,16.865467259392503,36.53023861972656
57,13.654658513766481,29.579294622336786
58,11.055054610997935,23.95028239460071
59,8.95032867233875,19.392033854317106
60,7.246286313025922,15.701021312906938
61,5.866657195025255,12.712349462062038
62,4.749685944480985,10.292440888790582
63,3.845370896874235,8.333100103938623
64,3.1132277580333434,6.74669849162685
65,2.5204785221087467,5.462269954796597
66,2.040584864555101,4.422345957942236
67,1.652060544652935,3.5803905612235534
68,1.3375097744824094,2.8987221093463402
69,1.0828485829613916,2.3468295072706558
70,0.87667436714963,1.9000083408743316
71,0.7097554385218996,1.5382561980261793
72,0.574617731927209,1.245378004714354
73,0.4652101871095885,1.0082614983934859
74,0.3766338298411415,0.8162905158517972
75,0.3049224283786965,0.6608699024991567
76,0.24686490798810728,0.5350408209961939
77,0.1998615745496638,0.4331692672495655
78,0.16180771113353423,0.3506938682203623
79,0.13099933647048656,0.28392168287895375
80,0.1060569061714438,0.22986287212540749
81,0.08586354070537497,0.1860968406967896
82,0.06951501443938037,0.15066386119386516
83,0.05627926656184697,0.12197732999730329
84,0.0455636210029565,0.09875272778241842
85,0.03688824761039929,0.07995010474157956
86,0.029864676277058022,0.06472751584207403
87,0.024178401958093055,0.05240332151303566
88,0.01957480168378508,0.04242566596517784
89,0.015847732970940387,0.034347766639081206
90,0.012830303098323177,0.027807908418343533
91,0.010387395915492372,0.022513246868405824
92,0.008409621551458584,0.018226695293055397
93,0.006808418103170089,0.014756308468894213
94,0.005512085966654077,0.01194668770219974
95,0.004462577235266002,0.009672022355671253
96,0.0036128963998185958,0.00783045626553474
97,0.0029249959582563676,0.006339526792378349
98,0.0023680727036690372,0.0051324722776103756
99,0.0019171884011016489,0.004155242561768715
100,0.00155215308919591,0.0033640787019528994
101,0.0012566210026039599,0.0027235535128784277
102,0.0010173586319329677,0.002204985190623
103,0.0008236521460278552,0.001785152983948179
104,0.0006668276418307923,0.0014452574031460935
105,0.0005398627393043509,0.0011700784062762802
106,0.000437072129200796,0.0009472938677209627
107,0.00035385299295923105,0.0007669278111474408
108,0.0002864788949985523,0.0006209036995969104
109,0.00023193291819759732,0.0005026827797050546
110,0.0001877725706070921,0.00040697128564817965
111,0.00015202041410806712,0.0003294833918398081
112,0.00012307551752332654,0.00026674929974637685
113,9.96417691778236e-05,0.00021595986522849654
114,8.066983884590086e-05,0.00017484080904457645
115,6.531019022349449e-05,0.00014155087784403173
116,5.287503989022773e-05,0.00011459939544522295
117,4.280755933745623e-05,9.277951246208388e-05
118,3.465694097256791e-05,7.511416529279205e-05
119,2.805821159040243e-05,6.081232459081045e-05
120,2.2715889387523124e-05,4.923357408691859e-05
121,1.8390752703493923e-05,3.9859433652081074e-05
122,1.4889128012055662e-05,3.227014248850366e-05
123,1.205421749355131e-05,2.6125862833009178e-05
124,9.759077849520187e-06,2.1151462501135844e-05
125,7.900935960676554e-06,1.7124194855777625e-05
126,6.396586851449255e-06,1.3863724526756401e-05
127,5.178667888421025e-06,1.1224052247125147e-05
128,4.192642376524622e-06,9.086977211764942e-06
129,3.3943574826845155e-06,7.356804211915221e-06
130,2.748067134166344e-06,5.956058538585776e-06
131,2.224831359808382e-06,4.822016774267281e-06
132,1.801220398890989e-06,3.903898126684155e-06
133,1.4582655494653111e-06,3.1605905364744607e-06
134,1.1806097766077979e-06,2.5588097371039445e-06
135,9.558200460350366e-07,2.0716088323118344e-06
136,7.738305903471791e-07,1.677171652067008e-06
137,6.264921781468097e-07,1.3578358552147632e-06
138,5.072072029395244e-07,1.0993020347273997e-06
139,4.106342516113546e-07,8.899934104062775e-07
140,3.3244892347574574e-07,7.205374369768457e-07
141,2.6915018970402694e-07,5.833461147176339e-07
142,2.1790362218751726e-07,4.7227620952456e-07
143,1.7641447184061045e-07,3.823541675438219e-07
144,1.4282491297008898e-07,3.095534064382554e-07
145,1.156308524583099e-07,2.5061401070387584e-07
146,9.361457859270609e-08,2.0289675724694336e-07
147,7.579023365108642e-08,1.6426493469257699e-07
148,6.135966858193654e-08,1.3298866446008114e-07
149,4.9676703014505436e-08,1.0766743923755374e-07
150,4.0218190212288775e-08,8.71674102378157e-08
151,3.256059129929594e-08,7.057061504734686e-08
152,2.6361009785960677e-08,5.7133872562843705e-08
153,2.1341837147488574e-08,4.6255504388576326e-08
154,1.7278321905274477e-08,3.7448392525609254e-08
155,1.3988505572371347e-08,3.031816691417164e-08
156,1.1325074808829044e-08,2.4545546098058848e-08
157,9.168764937899745e-09,1.9872040250899818e-08
158,7.42301944186022e-09,1.608837636595116e-08
159,6.009666297198855e-09,1.3025127305726527e-08
160,4.865417541549231e-09,1.054512509350725e-08
161,3.939035327909759e-09,8.537318724618223e-09
162,3.189037566050406e-09,6.91180145891232e-09
163,2.5818404129615554e-09,5.595784923627587e-09
164,2.09025443568454e-09,4.530339752615695e-09
165,1.6922671068143779e-09,3.6677568123588348e-09
