,A(H1N1)pdm09,A(H3N2),B
0,4.497557234193626,4.497529049902703,4.497558060508056
1,24.853965719545066,24.85350995567508,24.853979080392197
2,143.6171516328875,143.6128702943862,143.61727708795146
3,831.4689873748127,831.4346848910386,831.4699906282415
4,4802.908073495062,4802.654817000626,4802.915415222627
5,27357.579814767552,27355.818131045515,27357.628710956757
6,143973.7485794385,143962.6444713859,143973.9920644449
7,509317.19947781414,509268.83736570994,509317.14128673286
8,509317.2035803166,509252.5053889691,509313.8062001135
9,84336.08772122872,84320.50672847842,84334.31885792624
10,6170.177310587811,6168.5976190778,6169.934849583413
11,413.0048985846594,412.86924810747274,412.980955650931
12,27.475025622940368,27.46400958779121,27.472919029387757
13,1.827013598775854,1.826148604736607,1.8268393476007128
14,0.12148802159201746,0.12142169619775049,0.12147416266768282
15,0.008078381230410499,0.008073385305071162,0.008077308601302086
16,0.0005371742388952932,0.0005368030966825942,0.000537092868472199
17,3.571955228297038e-05,3.569228415479644e-05,3.57134735580784e-05
18,2.375181686422767e-06,2.373196345935643e-06,2.3747330634983875e-06
19,1.5793837500019165e-07,1.5779491364926875e-07,1.5790559026666064e-07
20,1.0502156715092619e-08,1.0491856190555686e-08,1.0499780299794599e-08
21,6.983438677788726e-10,6.976083308233471e-10,6.981727889288682e-10
22,4.643657211508772e-11,4.638429791595885e-11,4.642432787000746e-11
23,3.087812937569237e-12,3.084113245346612e-12,3.0869410156882117e-12
24,2.0532499069460967e-13,2.050641043949018e-13,2.0526317281363448e-13
25,1.3653143067963536e-14,1.3634806366053916e-14,1.3648777187317497e-14
26,9.078695925111979e-16,9.06584529693078e-16,9.075623072346095e-16
27,6.036904417565646e-17,6.027922123815877e-17,6.034748243076055e-17
28,4.014256590092162e-18,4.007993070771937e-18,4.012747782383964e-18
29,2.669291222204964e-19,2.664932977798127e-19,2.6682380302280465e-19
30,1.7749527139162986e-20,1.771926161236646e-20,1.7742192064026443e-20
31,1.1802598047119052e-21,1.1781618325985064e-21,1.1797499910826888e-21
32,7.848170803068926e-23,7.833652068340846e-23,7.844634058953728e-23
33,5.2186632729713476e-24,5.2086311939399886e-24,5.216213942279541e-24
34,3.4701648371376363e-25,3.4632427733327654e-25,3.468471274396251e-25
35,2.307495879121954e-26,2.3027260062098793e-26,2.3063266028644878e-26
36,1.534375881854863e-27,1.5310930843501126e-27,1.533569684819241e-27
37,1.0202875628595919e-28,1.0180308150526342e-28,1.0197324070561277e-28
38,6.784430876660718e-30,6.768933587317685e-30,6.780612529668319e-30
39,4.511326413818258e-31,4.500694991943693e-31,4.50870306360327e-31
40,2.999819201051621e-32,2.992532745255366e-32,2.9980187227627797e-32
41,1.9947382240917393e-33,1.9897487493499645e-33,1.993503704999601e-33
42,1.3264067985356542e-34,1.3229930706077877e-34,1.3255611086327378e-34
43,8.819979353444675e-36,8.796641613409912e-36,8.814191056243887e-36
44,5.864870104787788e-37,5.84892735978019e-37,5.860911539272885e-37
45,3.899861889427186e-38,3.88897863109876e-38,3.897156738717236e-38
46,2.5932241439057233e-39,2.585799730928984e-39,2.5913768778727197e-39
47,1.7243716960251927e-40,1.7193101024016929e-40,1.7231111226446871e-40
48,1.1466258144482633e-41,1.1431771737243264e-41,1.1457661625117223e-41
49,7.624520637805311e-43,7.60103746670716e-43,7.618661860541768e-43
50,5.069946465865317e-44,5.053964678288652e-44,5.065955903081568e-44
51,3.3712751775223884e-45,3.360404297606312e-45,3.368558636902414e-45
52,2.2417389215250414e-46,2.234348231969582e-46,2.2398906558478866e-46
53,1.490650607754158e-47,1.4856283886024452e-47,1.4893937410477145e-47
54,9.912123187325493e-49,9.87801130299167e-49,9.903580382732548e-49
55,6.591094222189415e-50,6.567935026727758e-50,6.5852904906294225e-50
56,4.3827666610649147e-51,4.367050127008114e-51,4.3788255529874276e-51
57,2.9143330314828095e-52,2.9036716615181104e-52,2.9116579216633748e-52
58,1.9378939549403459e-53,1.9306646071589e-53,1.936078921207809e-53
59,1.2886080417115451e-54,1.2837077534404214e-54,1.2873770511488527e-54
60,8.568635455673215e-56,8.53543173750958e-56,8.560289839790188e-56
61,5.697738272275621e-57,5.675247715099746e-57,5.692082368240253e-57
62,3.788727106818404e-58,3.773498238665837e-58,3.784895405787531e-58
63,2.5193247572966403e-59,2.509016288280892e-59,2.5167297846359808e-59
64,1.6752320908268547e-60,1.6682564391720907e-60,1.6734752561956092e-60
65,1.1139502956131484e-61,1.1092313588550001e-61,1.1127612706757177e-61
66,7.407243855292605e-63,7.375330186514496e-63,7.399199007762939e-63
67,4.925467657564528e-64,4.9038908723479894e-64,4.920026190634271e-64
68,3.275203587145282e-65,3.2606195356336756e-65,3.2715240786375053e-65
69,2.1778558470026442e-66,2.1680008860118713e-66,2.1753684599238283e-66
70,1.4481713774799952e-67,1.441513733933636e-67,1.4464903276524884e-67
71,9.62965634956353e-69,9.584690940517981e-69,9.618298263207634e-69
72,6.403267103100174e-70,6.372904972230861e-70,6.395594890023245e-70
73,4.257870489376636e-71,4.237373749151891e-71,4.252689288474026e-71
74,2.8312829704584657e-72,2.8174492430437444e-72,2.8277848261643074e-72
75,1.8826695830247535e-73,1.8733349256049362e-73,1.880308313320112e-73
76,1.2518864401153984e-74,1.24558898519854e-74,1.250292922017148e-74
77,8.32445413191869e-76,8.281978298925493e-76,8.313702491087407e-76
78,5.5353692135231084e-77,5.506725361170383e-77,5.528116483200008e-77
79,3.680759344031269e-78,3.6614469525102877e-78,3.6758678680875494e-78
80,2.4475312894350878e-79,2.43451287412626e-79,2.4442329724240803e-79
81,1.6274928222291549e-80,1.6187187773464941e-80,1.6252691984255955e-80
82,1.082205934543444e-81,1.0762935402732388e-81,1.0807071163643036e-81
83,7.196158832558867e-83,7.15632511987559e-83,7.186057992680992e-83
84,4.785106077362409e-84,4.758273398942905e-84,4.778300123339511e-84
85,3.18186975918494e-85,3.1637978096055644e-85,3.1772846937724345e-85
86,2.115793255307775e-86,2.1036236762453998e-86,2.1127048876589178e-86
87,1.4069026823877858e-87,1.398709031855582e-87,1.4048227881771206e-87
88,9.355238999578039e-89,9.300080512908981e-89,9.341233968406249e-89
89,6.220792513572203e-90,6.18366619337879e-90,6.21136365290119e-90
90,4.1365334972908174e-91,4.1115480170370387e-91,4.130186499885358e-91
91,2.7505995959320768e-92,2.73378713658609e-92,2.7463277755227946e-92
