,0-14,15 и ст.
0,2.1037399971542357,2.169848502312641
1,1.9204655936650687,2.0942456697982985
2,2.180503344096056,2.409522433651086
3,2.5158223796954857,2.7912181980969586
4,2.911224978803358,3.233812111879824
5,3.37118235111318,3.746124689217557
6,3.904594870993393,4.339385420240728
7,4.522652464737313,5.026500894861755
8,5.238592459869411,5.822354113893868
9,6.0678372289619364,6.744155515288529
10,7.02827492720271,7.811824747402561
11,8.140624832103981,9.04842226435809
12,9.428873546675248,10.480644788227792
13,10.920783625590705,12.139396707109663
14,12.64848234023676,14.060449783525481
15,14.6491414351659,16.285204834974977
16,16.965760930588527,18.861570827564805
17,19.64807201821461,21.844978933264972
18,22.75357613068415,25.299551493780108
19,26.348739415545534,29.299448496491273
20,30.51036412076723,33.9304170928806
21,35.3271607686505,39.29157286114388
22,40.90154739322631,45.497444897958125
23,47.35170443700966,52.68032035717491
24,54.813915987854145,60.99292763290164
25,63.445229656478375,70.61150085227123
26,73.42646822656705,81.73927146351215
27,84.96562580382324,94.6104351378612
28,98.30167893600779,109.49464347008649
29,113.70883824918741,126.70206939797254
30,131.5012574522884,146.58909196057647
31,152.03820266946076,169.56463876080494
32,175.72966411676813,196.09721167469633
33,203.04236179371708,226.72260084439063
34,234.50605417597936,262.0522610792168
35,270.72000029336436,302.7822800131459
36,312.3593468144539,349.70280442541866
37,360.1811080014521,403.7077047942199
38,415.02927243872637,465.8041422481315
39,477.83840116138435,537.1215496101196
40,549.6348730296407,618.9193417184049
41,631.534683027181,712.5924224101793
42,724.7364101383323,819.6732507014393
43,830.5076535809352,941.8288645388266
44,950.1629110701423,1080.8508413934592
45,1085.0305789901108,1238.6357162942954
46,1236.4065533238247,1417.152912001084
47,1405.4918922359022,1618.3968195802306
48,1593.3122893091897,1844.3193899695243
49,1800.6178549287351,2096.73958781892
50,2027.7630865993085,2377.2264922941226
51,2274.5690945429174,2686.953921181146
52,2540.173248621978,3026.5264436183797
53,2822.8754095012005,3395.779756125567
54,3119.9945618939873,3793.562764807306
55,3427.7544241921414,4217.51429813271
56,3741.220531923962,4663.853817736171
57,4054.313097230693,5127.212022683263
58,4359.918174384824,5600.5325882918105
59,4650.11304306236,6075.078740544941
60,4916.509697626988,6540.576046747439
61,5150.703603310371,6985.514085751561
62,5344.795757637768,7397.613854711028
63,5491.938371636656,7764.445764955592
64,5586.842681770054,8074.157749580319
65,5626.185465079478,8316.249044508702
66,5608.86067991575,8482.308243518468
67,5536.04321442462,8566.629325036278
68,5411.058919390442,8566.629305218863
69,5239.08297251707,8483.015312573609
70,5026.711152343163,8319.68287659369
71,4781.461518880418,8083.36415400144
72,4511.265841350959,7783.077121007684
73,4224.002239061172,7429.448371146514
74,3927.106211371338,7033.990023497552
75,3627.2804967475527,6608.405764644884
76,3330.308508566573,6163.985422773494
77,3040.963766950188,5711.126386930706
78,2762.999768076548,5258.99836565083
79,2499.2009855935157,4815.349114388899
80,2251.47536848517,4386.434984502017
81,2020.9706910977627,3977.0520606919445
82,1808.2003603357605,3590.6407034760978
83,1613.1679374039488,3229.4372864908755
84,1435.4831021162886,2894.650404792209
