,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.
0,2.709887655486757,1.4228984751829117,2.8343599845290823,1.5935137986611583,1.1419265357967818,1.6344852009879374
1,3.2506832450843812,0.17908725553861615,3.790288303132424,0.6307389115914712,0.037374048104212826,0.7293417122728202
2,3.568644066807139,0.026460734803510258,4.60542068780364,0.5033154135779117,0.003567814050606542,0.6467980906830314
3,3.7898114831155376,0.0037189901797488657,5.415592525363667,0.48489990587920473,0.000432448389777842,0.6915488796325204
4,3.9846327928319902,0.0005152230362472744,6.306378211574101,0.49630473546683335,5.723434086562199e-05,0.7846090462978763
5,4.177825437516749,7.109522683085383e-05,7.3239415883299905,0.5166552757843155,7.793121675006287e-06,0.9049625270164896
6,4.377001548078181,9.799058400204153e-06,8.499407299138127,0.5402796843451789,1.070044819904524e-06,1.0483403330995766
7,4.584575215660098,1.3501329460339608e-06,9.861307711496064,0.5656461711680242,1.4727592095468973e-07,1.2157973428712623
8,4.801501827861011,1.8600136555571383e-07,11.440352228397431,0.5923667637007441,2.0283866854189064e-08,1.4103752553457383
9,5.028338698636123,2.562300330611435e-08,13.271385503801481,0.6203710650200374,2.794108374569918e-09,1.6361503840275406
10,5.26553910003019,3.5295903496434873e-09,15.394524046317382,0.6496775496808826,3.848985951767053e-10,1.8980111823885586
11,5.513532528519764,4.861819515338628e-10,17.856120807755577,0.680330131713001,5.30200953653876e-11,2.201667670681019
12,5.772745383936469,6.696555288502906e-11,20.70976825866388,0.7123804525590672,7.303288305374787e-12,2.5537429188761918
13,6.043604720247538,9.223146430365954e-12,24.017415954245173,0.7458827837030668,1.0059490757154313e-12,2.961902553297463
14,6.326536790610992,1.270217354898772e-12,27.850638569642964,0.7808923681057306,1.385509764737975e-13,3.435010598227984
15,6.621963524996406,1.7492179258878637e-13,32.29207906616029,0.8174646483732602,1.9081629511076783e-14,3.983309954310805
16,6.930297681719087,2.408638841704925e-14,37.43708882345982,0.8556546614527094,2.6277820455520728e-15,4.6186289866963595
17,7.251936727208195,3.3163128783672606e-15,43.39558592108557,0.895516384313355,3.6184813454315275e-16,5.3546167586119
