,0-14,15 и ст.
69,10701.0,7549.0
70,2620.0,1936.0
71,1953.0,1500.0
72,3019.0,1120.0
73,3520.0,2920.0
74,8772.0,8375.0
75,15691.0,12644.0
76,16471.0,13576.0
77,18166.0,17609.0
78,13688.0,15589.0
79,3683.0,4109.0
80,13403.0,14243.0
81,4984.0,3806.0
82,8778.0,8041.0
83,4760.0,4119.0
84,2690.0,2388.0
85,806.0,658.0
86,1321.0,1027.0
87,256.0,192.0
88,1895.0,1415.0
89,506.0,385.0
90,2789.0,2144.0
91,1676.0,1512.0
