,A(H1N1)pdm09,A(H3N2),B
253,18250.0,0.0,0.0
254,0.0,0.0,4556.0
255,1151.0,1151.0,1151.0
256,2069.0,518.0,1552.0
257,5635.0,0.0,805.0
258,14809.0,0.0,2338.0
259,23275.0,0.0,5060.0
260,21909.0,0.0,8138.0
261,29642.0,442.0,5691.0
262,21808.0,0.0,7469.0
263,6848.0,0.0,944.0
264,21926.0,318.0,5402.0
265,6062.0,303.0,2425.0
266,10091.0,0.0,6728.0
267,4440.0,404.0,4035.0
268,2222.0,0.0,2856.0
269,1464.0,0.0,0.0
270,0.0,0.0,2348.0
271,0.0,0.0,448.0
272,472.0,0.0,2838.0
273,891.0,0.0,0.0
274,4933.0,0.0,0.0
275,3188.0,0.0,0.0
