,A(H1N1)pdm09,A(H3N2),B
0,2.1929680989793336,1.8122433281693848,1.4298459426595136
1,2.2045283301118554,0.9554445321288417,0.25422371782804654
2,2.6484282871858977,0.6503375587276172,0.06837145405786325
3,3.2085858609347806,0.44664949416842753,0.018502473638446173
4,3.889694349138434,0.30698805932485346,0.005010657771163331
5,4.71553067085965,0.21100340832680248,0.0013570058311791484
6,5.716687290660489,0.14502949296573056,0.00036750884569027004
7,6.93036377202106,0.09968306555620306,9.95296581613549e-05
8,8.401655499611149,0.06851478345661503,2.6954773077948608e-05
9,10.185219231602359,0.047091725444423575,7.299901333390747e-06
10,12.347296283582802,0.03236695091256925,1.976951688489521e-06
11,14.96816241291289,0.02224616690206572,5.353926533561214e-07
12,18.14509323740145,0.015289877707900456,1.449924774336329e-07
13,21.995952455612567,0.010508658586092737,3.9265809028222063e-08
14,26.663531893248432,0.0072224380956030666,1.0633562845968188e-08
15,32.32079828918096,0.004963776553475455,2.879633409910348e-09
16,39.17723241784152,0.0034113850351669625,7.798094861629203e-10
17,47.48648231264454,0.0023444300716673494,2.111695182783228e-10
18,57.55559469478423,0.001611125288702395,5.7182551104813467e-11
19,69.75613783643412,0.0011071430967856185,1.5484001255782405e-11
20,84.537585421977,0.0007607761354158226,4.19263992818484e-12
21,102.44339456892314,0.0005227381184653552,1.1352026292555284e-12
22,124.13028143018792,0.00035915354094183144,3.073524904957199e-13
23,150.39127303422228,0.0002467392267622592,8.32094885787275e-14
24,182.18319081329003,0.00016949242151939047,2.252557963186763e-14
25,220.65929353397647,0.00011641439631911244,6.097321964237126e-15
26,267.2078649494558,7.994580065385178e-05,1.6502656861870064e-15
27,323.4975583284958,5.4891228770431574e-05,4.465910186920319e-16
28,391.53028127136463,3.7680041419251396e-05,1.2083566081678532e-16
29,473.7022826797902,2.585830848297653e-05,3.2688451560324657e-17
30,572.8738348578546,1.77396092273966e-05,8.840760611262994e-18
31,692.4474093179819,1.216502073731625e-05,2.3903373579573534e-18
32,836.4534155983669,8.338154793820378e-06,6.460658735542512e-19
33,1009.6412594437534,5.711777658956206e-06,1.745463683733781e-19
34,1217.5714843449646,3.909884058399576e-06,4.7132796721873604e-20
35,1466.7018428587996,2.6741395484924644e-06,1.2719449113023963e-20
36,1764.4560128290216,1.8270716348246724e-06,3.429978099710762e-21
37,2119.258026548069,1.2467724477081492e-06,9.241168520451354e-22
38,2540.5080712419212,8.495133168897604e-07,2.487120917646196e-22
39,3038.4660902160704,5.777971240295418e-07,6.6851119132754e-23
40,3623.998933350974,3.9214792922308125e-07,1.7941245484291028e-23
41,4308.135834910246,2.6546909855589435e-07,4.806175055718332e-24
42,5101.368210003137,1.7916663248744014e-07,1.2846912322751462e-24
43,6012.627566495281,1.2048559274790104e-07,3.4251131962885736e-25
44,7047.8866062630805,8.068017831912757e-08,9.103880516780338e-26
45,8208.362716960957,5.3756667450431123e-08,2.4111501101718587e-26
46,9488.370670222332,3.5610002390592124e-08,6.359315302593451e-27
47,10872.980794835908,2.3430848605817106e-08,1.6691674807947485e-27
48,12335.789489926345,1.5298485045198096e-08,4.356960925032291e-28
49,13837.281240220513,9.901357516375242e-09,1.1301434371857043e-28
50,15324.40754885989,6.345320876051923e-09,2.9107921667309155e-29
51,16732.05035041547,4.022097433265089e-09,7.438394248706497e-30
52,17986.88330730708,2.519069548326431e-09,1.884583960115812e-30
53,19013.729577921316,1.5574287246353071e-09,4.730745432088122e-31
