,0-14,15 и ст.
0,2.2819807056969563,2.276686551171882
1,2.5843096366527334,2.5607487527822674
2,3.453505316815206,3.4011312530967484
3,4.652604589418038,4.554158611903814
4,6.2717823428652615,6.1017211792176935
5,8.454522637911603,8.175228365622878
6,11.396519372844084,10.952986168161184
7,15.361523434905397,14.673855537936749
8,20.70465261468636,19.65747667858852
9,27.903804972892402,26.331370589268644
10,37.60170791929387,35.26698674075467
11,50.66204300212594,47.22750701442928
12,68.24409117391905,63.23100631936208
13,91.90152723120065,84.63348364321851
14,123.712300231698,113.23725909599445
15,166.4477913521869,151.431123884057
16,223.79023920808083,202.3690861115882
17,300.6069513022466,270.1938965134158
18,403.28654694771404,360.3085098854947
19,540.133678048721,479.69104442236744
20,721.7997797329203,637.2330123387098
21,961.6912758260122,844.0510280320034
22,1276.233290865093,1113.6711680711078
23,1684.764832528361,1461.9041328765018
24,2208.6937594611118,1906.1139111690409
25,2869.3603601994027,2463.444987320986
26,3683.9135255250303,3147.466897169321
27,4658.560900580394,3962.751520818878
28,5779.118730587265,4897.352290557141
29,7000.2301530021505,5914.285681852965
30,8237.04021148725,6944.987404746448
31,9365.647510515204,7889.656360446783
32,10238.908185905379,8629.587349131341
33,10719.170097345781,9052.77181672087
34,10719.171501737574,9086.128954731648
35,10232.903247542963,8720.40355710015
36,9339.348867750386,8014.339063774625
37,8176.253578849155,7075.3549510099865
38,6898.077181476034,6027.068140958925
39,5638.382886003207,4979.20030269019
40,4489.459423244377,4010.253888529828
41,3499.9056101789565,3164.2147589793826
42,2683.4028073366912,2456.4851026248434
43,2031.027041425868,1883.1841869425944
44,1522.1939865381821,1429.8274935350933
45,1132.385963567469,1077.709626263224
46,837.7198121594122,807.8587510310391
47,617.1640715181586,603.097998550257
48,453.27958380435683,448.8649925229467
49,332.15766246689225,333.3203537706866
50,242.9934758834491,247.10531808330143
51,177.54543521962432,182.9644385013274
52,129.60775861334903,135.34944956393534
53,94.55047569478029,100.05887608820565
54,68.94211773121513,73.93343273328583
55,50.25163889436894,54.60957999836147
56,36.618624910405714,40.32563133108734
57,26.679055247895672,29.77203593198319
58,19.434697028347905,21.977255063571015
59,14.155993632404872,16.22155495129152
60,10.310273135131553,11.972305993398603
61,7.50889411991538,8.835647297811805
62,5.468449576990322,6.520497652867359
63,3.982351308317915,4.811824183965857
64,2.9000500802443203,3.5508223164538766
65,2.1118570631218287,2.6202390728909335
66,1.5378659648465423,1.933515232368926
67,1.1198729277228787,1.4267582235934049
68,0.8154855932500046,1.05281075080201
69,0.593829614843715,0.7768696166537825
70,0.4324201828031521,0.5732504681979509
71,0.3148828394954262,0.4229992187874525
72,0.2292932387878024,0.3121288260687076
73,0.16696787968658994,0.23031784064005292
74,0.12158337539755258,0.1699498678473757
75,0.08853503286178331,0.12540468208603697
76,0.0644697349046307,0.0925350851185506
77,0.04694576830961974,0.06828085134710676
78,0.03418510332105541,0.05038384354707748
79,0.024893000856316076,0.03717778962112802
80,0.018126649880173467,0.027433155513287694
81,0.01319950944384913,0.02024267549916509
82,0.009611651172381976,0.014936884494009699
83,0.006999035321509208,0.01102178928498538
84,0.005096574193204887,0.008132876256701055
85,0.0037112354049658896,0.0060011738727824985
86,0.0027024560792831623,0.004428210363296483
87,0.0019678807565365456,0.003267535163253577
88,0.0014329759707901227,0.002411083715191479
89,0.0010434677544851729,0.001779116163003939
90,0.0007598347561705256,0.0013127931965551437
91,0.0005532982225566746,0.0009686978305394639
92,0.00040290197243134866,0.0007147930729180915
93,0.00029338608429060317,0.0005274391244146791
94,0.00021363855274632656,0.00038919239692013165
95,0.00015556781183116925,0.000287181429218606
96,0.000113281726269228,0.00021190849010027
97,8.248974736929152e-05,0.00015636529234999642
98,6.0067573485511594e-05,0.0001153804862862522
99,4.374014344842015e-05,8.513818130144015e-05
100,3.185079798127701e-05,6.282266738596197e-05
101,2.3193187123779308e-05,4.635625845121466e-05
102,1.6888868190609887e-05,3.4205849363075236e-05
103,1.2298174770187956e-05,2.5240176182867105e-05
104,8.95531310671242e-06,1.862448983257542e-05
105,6.521100434231537e-06,1.3742836776755017e-05
106,4.748549868062781e-06,1.0140710664287229e-05
107,3.457809931945982e-06,7.4827355110954624e-06
108,2.5179159653724216e-06,5.521440516444522e-06
109,1.8335018214815273e-06,4.0742192919634564e-06
110,1.3351235607393063e-06,3.0063282922819104e-06
111,9.722133359993396e-07,2.218341516053136e-06
112,7.07948536362173e-07,1.6368934472111842e-06
113,5.155155885816718e-07,1.2078483579358281e-06
114,3.753893234037336e-07,8.912600012217794e-07
115,2.7335185830715184e-07,6.576524151861113e-07
116,1.9904998299445852e-07,4.852755633665996e-07
117,1.4494467305033807e-07,3.5808029737666677e-07
118,1.0554614438841845e-07,2.642241007967662e-07
119,7.685683344418387e-08,1.949684915736933e-07
120,5.59657852145241e-08,1.4386542556816575e-07
121,4.075329381025719e-08,1.0615695134551998e-07
122,2.967582693637577e-08,7.833222106329448e-08
123,2.160941170688537e-08,5.780061295030724e-08
124,1.5735590968324344e-08,4.265053144262234e-08
125,1.1458378713913943e-08,3.1471428060836026e-08
126,8.343788486607106e-09,2.3222472280813424e-08
127,6.075799032955165e-09,1.7135644998080026e-08
128,4.424289271966929e-09,1.2644232101971572e-08
129,3.2216891072054247e-09,9.33006055310052e-09
130,2.345976961599399e-09,6.8845643786423325e-09
131,1.7082988833547025e-09,5.080055634571293e-09
132,1.2439529981067256e-09,3.7485255175184085e-09
133,9.058245466155909e-10,2.7660019035740857e-09
134,6.596053954612018e-10,2.041006922540661e-09
135,4.803129693792262e-10,1.5060399099784252e-09
136,3.497553994272297e-10,1.1112927572163214e-09
137,2.546856887637301e-10,8.200125269317336e-10
138,1.8545760885258678e-10,6.05079570579864e-10
139,1.3504694687900797e-10,4.4648255326420357e-10
140,9.833879544860314e-11,3.2945529821521294e-10
141,7.160856956615443e-11,2.431019817651112e-10
142,5.214409238916107e-11,1.793826775841344e-10
143,3.7970404765276774e-11,1.3236479926496247e-10
144,2.7649376410253574e-11,9.767074681018925e-11
145,2.0133786315994103e-11,7.207033014392417e-11
146,1.4661066687485332e-11,5.31800222347881e-11
147,1.0675929159143811e-11,3.92410407895291e-11
148,7.774022575611526e-12,2.895559681128107e-11
149,5.660905585379932e-12,2.1366063942962296e-11
150,4.122171209936947e-12,1.576581865640905e-11
151,3.0016920840223828e-12,1.1633450062225827e-11
152,2.185779024792242e-12,8.584213944087543e-12
153,1.5916455823874897e-12,6.334211144906755e-12
154,1.1590081299157884e-12,4.673955133177394e-12
155,8.439691977129261e-13,3.448867757514089e-12
156,6.145634256594504e-13,2.544887246432371e-12
157,4.475142045252087e-13,1.877848486055696e-12
158,3.2587191962641457e-13,1.385646826406609e-12
159,2.3729416167620775e-13,1.022455827394032e-12
160,1.7279340677824374e-13,7.54460587683145e-13
161,1.2582509917278463e-13,5.567094079926789e-13
162,9.162360923966959e-14,4.1079066290169185e-13
163,6.67186898742333e-14,3.0311858629382195e-13
164,4.858336858232866e-14,2.2366836847689894e-13
165,3.537754873867754e-14,1.6504279618348657e-13
166,2.5761304563239802e-14,1.2178353496094473e-13
167,1.875892582898064e-14,8.986293089154284e-14
168,1.3659917625419423e-14,6.630901583705814e-14
169,9.946910139437532e-15,4.8928802317675404e-14
170,7.243163834160183e-15,3.610410539231993e-14
171,5.274343649740933e-15,2.66408815346959e-14
172,3.840683653235075e-15,1.9658057199685564e-14
173,2.796717829516409e-15,1.450549646275136e-14
174,2.0365204021285847e-15,1.0703470108646227e-14
175,1.4829580962778488e-15,7.897990438374357e-15
176,1.0798638270539497e-15,5.827853241189867e-15
177,7.863377177726535e-16,4.3003183741303715e-15
178,5.725972024443169e-16,3.1731646892171285e-15
179,4.1695514387350205e-16,2.34144853215214e-15
180,3.036193527674094e-16,1.727732962410471e-15
181,2.210902365144296e-16,1.2748779861737754e-15
182,1.6099399539742817e-16,9.407205366753673e-16
183,1.1723297673678818e-16,6.941488814774822e-16
184,8.536697782200557e-17,5.122059643338247e-16
185,6.21627216617109e-17,3.7795198825463213e-16
186,4.526579320224267e-17,2.7888723555067795e-16
187,3.2961749091019525e-17,2.0578828150177383e-16
188,2.4002162036243675e-17,1.51849247312568e-16
189,1.7477949389859827e-17,1.1204813870412092e-16
190,1.2727133264629383e-17,8.267927308994184e-17
191,9.267673084670427e-18,6.100826196437094e-17
192,6.74855543809109e-18,4.5017425635374887e-17
193,4.914178573726461e-18,3.3217937138088485e-17
194,3.578417822304074e-18,2.4511204986429018e-17
195,2.6057404953587686e-18,1.808658880258557e-17
196,1.897454089019902e-18,1.3345924637117231e-17
197,1.381692469511489e-18,9.847832908887185e-18
198,1.0061239907474424e-18,7.266623755063365e-18
199,7.326416746813875e-19,5.361973673415838e-18
200,5.334966946580712e-19,3.956550200410619e-18
201,3.884828464540495e-19,2.9195013705460386e-18
202,2.828863299439326e-19,2.1542727428899073e-18
203,2.0599281641284258e-19,1.5896176989601523e-18
204,1.5000032140862085e-19,1.1729640256496079e-18
205,1.0922757800250552e-19,8.655191788366113e-19
206,7.953758821484593e-20,6.386585032044134e-19
207,5.791786337045107e-20,4.712601334421735e-19
208,4.2174762558014207e-20,3.477384427791024e-19
209,3.0710915308598076e-20,2.565929430592774e-19
210,2.2363144731271538e-20,1.893375316851171e-19
211,1.6284446010366325e-20,1.397103929562515e-19
212,1.1858045236979411e-20,1.0309099166060643e-19
213,8.634818571828528e-21,7.606987810058744e-20
214,6.2877219877588744e-21,5.613125124733321e-20
215,4.578607815146521e-21,4.14187250625674e-20
216,3.334061137838706e-21,3.056248965927072e-20
217,2.4278042845411516e-21,2.2551775139433287e-20
218,1.767884091008988e-21,1.6640743853316595e-20
219,1.2873418912486062e-21,1.2279049178150536e-20
220,9.374195703167926e-22,9.060595490711138e-21
221,6.826123322690957e-22,6.685728630550203e-21
222,4.970662133801916e-22,4.9333365966049126e-21
223,3.6195481505998007e-22,3.640262912286114e-21
224,2.635690872131307e-22,2.6861159402108063e-21
225,1.919263423056028e-22,1.9820598176859063e-21
226,1.3975736403799446e-22,1.4625433928874922e-21
227,1.0176883781668527e-22,1.0791970842616752e-21
228,7.410626568302448e-23,7.963294301849783e-22
229,5.396287047490118e-23,5.876040350985331e-22
230,3.929480676231147e-23,4.335875191550737e-22
231,2.8613782493382596e-23,3.1994017320784164e-22
232,2.08360497490444e-23,2.3608086005735284e-22
233,1.5172442484493458e-23,1.7420185757420655e-22
234,1.104830395962266e-23,1.2854192065774368e-22
235,8.045179311700583e-24,9.484988045746408e-23
236,5.8583571192429116e-24,6.998883925773406e-23
237,4.265951920632767e-24,5.1644109586850413e-23
238,3.106390651634123e-24,3.8107705218498635e-23
