,A(H1N1)pdm09_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_0-14,A(H3N2)_15 и ст.,B_0-14,B_15 и ст.
43,7.415352385244669,8.77801253398708,5.653641964860681e-11,2.469686097935103,3.2792621336814625,2.781079532598354e-11
44,4.996291402195411,5.994637535803971,2.5235088913108632e-11,1.6643193381769485,2.239897037370659,1.2415194559887562e-11
45,3.366337949216536,4.093790857048571,1.1263756988743903e-11,1.1215021481380396,1.5298495090124025,5.542109710806109e-12
46,2.2681072949642456,2.795668369107266,5.027626344044511e-12,0.7556875144959591,1.0448359523313127,2.4739113351495904e-12
47,1.5281525879721005,1.9091664964549446,2.2441071471078734e-12,0.5091783639818795,0.71356419297762,1.1042937297468271e-12
48,1.0295986860355524,1.3037691453352103,1.0016702566558733e-12,0.3430740338961494,0.48731318255485845,4.929232333320925e-13
49,0.6936940551099974,0.8903417494079597,4.471017502873269e-13,0.23115278206849565,0.33279484226742706,2.2002399139176928e-13
50,0.46737675405414986,0.6080120642727078,1.9956677307705217e-13,0.15574205698797977,0.22726914007470084,9.821054479527996e-14
51,0.31489492557072135,0.4152094786344372,8.907796463203746e-14,0.1049324087703177,0.15520341025076348,4.383735980068095e-14
52,0.21216015413568887,0.2835450387177237,3.9760557105399125e-14,0.07069868148461658,0.10598879356640234,1.9567233610075393e-14
53,0.14294261247023607,0.19363179121291443,1.7747399346163062e-14,0.04763340061428812,0.07237977161061156,8.734009004317657e-15
54,0.09630734867010714,0.13223035034521868,7.92167535747321e-15,0.03209304407518744,0.04942805210961481,3.8984976247103486e-15
55,0.06488689848840568,0.090299542383384,3.5358953107042104e-15,0.021622683679527133,0.033754301257130595,1.7401253260877885e-15
56,0.04371741976345975,0.06166516423379757,1.5782717478522122e-15,0.014568265307344088,0.023050709566078867,7.767182696763947e-16
57,0.029454521433197708,0.04211086828975588,7.044727273894179e-16,0.009815350070868227,0.01574124830010509,3.466940082219437e-16
58,0.01984492133914942,0.02875732418685302,3.1444637988158983e-16,0.006613076477185134,0.010749637820557848,1.5474942035710491e-16
59,0.013370472859274944,0.01963824763787473,1.40355366305291e-16,0.004455548351866482,0.007340883862276407,6.907352888954376e-17
60,0.00900832682451394,0.013410870802004019,6.264861154606514e-17,0.0030019170321152833,0.005013058563809779,3.08314678811194e-17
61,0.006069340314211166,0.009158223049770715,2.79636515964072e-17,0.002022535468626073,0.0034233959896588003,1.3761846896657835e-17
62,0.004089204563728474,0.006254109040230647,1.2481774072170112e-17,0.0013626790080727997,0.0023378220602454187,6.14269873796068e-18
63,0.00275509246255673,0.0042709026983055905,5.571328339564116e-18,0.0009181020482881563,0.0015964882883701928,2.7418373825917366e-18
64,0.0018562373913486973,0.0029165800642832118,2.486801905933445e-18,0.0006185692509782242,0.0010902347005906155,1.2238386332900012e-18
65,0.001250635788018127,0.001991719277344065,1.1100016645775085e-18,0.00041675966997088167,0.0007445163692293905,5.462690756876732e-19
66,0.0008426130598280251,0.0013601360432557463,4.954571146077937e-19,0.00028079090363004964,0.0005084268658544951,2.4383108294887685e-19
67,0.0005677086594607741,0.0009288307210900839,2.2115079684895444e-19,0.0001891822461290277,0.0003472024051321542,1.0883573526591392e-19
68,0.0003824924355033652,0.0006342942763572411,9.871222661513107e-20,0.0001274611159015777,0.00023710294832710954,4.857960297377354e-20
69,0.00025770341987686686,0.00043315667701700786,4.4060902452002157e-20,8.587664167764331e-05,0.00016191652731992255,2.1683850529844266e-20
70,0.0001736271005548798,0.0002958007248738761,1.966689631033623e-20,5.785919495180916e-05,0.00011057206112695353,9.678740536409064e-21
71,0.0001169808691105831,0.00020200096972321192,8.778458656692229e-21,3.8982502869087795e-05,7.550915811392458e-05,4.320174503704133e-21
72,7.881559784652177e-05,0.00013794554349033265,3.918327283609455e-21,2.626437385035279e-05,5.156486085653173e-05,1.928340536585329e-21
73,5.310183203039023e-05,9.42023842323486e-05,1.7489731743569565e-21,1.769556293320759e-05,3.521340904361405e-05,8.607284772260344e-22
74,3.577724005816812e-05,6.433037972346897e-05,7.806665812701731e-22,1.1922345798862708e-05,2.4047076916769536e-05,3.8419226118544844e-22
75,2.4104835126836552e-05,4.393092370983106e-05,3.4845606557658816e-22,8.032653710724365e-06,1.642163947054962e-05,1.714869408915299e-22
76,1.6240578521422032e-05,3.000022798213547e-05,1.5553583636527218e-22,5.411982398229007e-06,1.1214262910532252e-05,7.654441241962898e-23
77,1.0942053297937054e-05,2.048701923245353e-05,6.942452373226005e-23,3.646310985771381e-06,7.658169137861975e-06,3.416614140505436e-23
78,7.372183830302347e-06,1.3990492247891982e-05,3.098812857629665e-23,2.456693836755969e-06,5.2297288728890185e-06,1.5250299551181813e-23
79,4.966992295369982e-06,9.554043519639761e-06,1.3831770980125418e-23,1.6551919543632624e-06,3.571358060593317e-06,6.807079372070814e-24
80,3.3464999014850285e-06,6.524412862437145e-06,6.173909081881052e-24,1.1151818613101052e-06,2.4388641755030103e-06,3.0383881588401094e-24
81,2.2546967912445876e-06,4.455491867045639e-06,2.7557681085268055e-24,7.513512740566814e-07,1.6654892523313107e-06,1.3562061052653394e-24
82,1.5190968982703532e-06,3.0426351298948502e-06,1.2300566411449197e-24,5.062212331359349e-07,1.1373550349230868e-06,6.053522143179729e-25
83,1.0234881227857905e-06,2.077801690561823e-06,5.49044506228858e-25,3.4106541869141105e-07,7.766945800539729e-07,2.702032544688552e-25
84,6.895728236114724e-07,1.4189213234511565e-06,2.450699095773822e-25,2.297920596975293e-07,5.304011958877795e-07,1.2060713911312785e-25
85,4.645981408831931e-07,9.689749177151344e-07,1.0938869235362065e-25,1.5482188403018922e-07,3.622085641121659e-07,5.383385197757401e-26
86,3.130219537673803e-07,6.617085638519838e-07,4.882641869610367e-26,1.0431089658188283e-07,2.473505809037462e-07,2.4029121659282298e-26
87,2.108978381918862e-07,4.518777684226794e-07,2.1794018297442308e-26,7.027923225330159e-08,1.6891458660833131e-07,1.0725568884703843e-26
88,1.4209194472995175e-07,3.085852726551867e-07,9.727914646078102e-27,4.735047485874428e-08,1.1535100287487924e-07,4.78743374524449e-27
89,9.57341285725217e-08,2.107314790723774e-07,4.342123699717305e-27,3.190227607014143e-08,7.877267518080692e-08,2.136905008157872e-27
90,6.450065407265055e-08,1.4390756853014343e-07,1.9381377108659188e-27,2.1494086838406226e-08,5.3793501577600053e-08,9.53822706877295e-28
91,4.3457170789904054e-08,9.827382397454324e-08,8.65101513926339e-28,1.4481592723998857e-08,3.673533754354561e-08,4.257455304193785e-28
92,2.9279171199340514e-08,6.711074738612718e-08,3.861441966697577e-28,9.756940566968825e-09,2.5086394915009942e-08,1.9003453719968649e-28
93,1.972677582405696e-08,4.5829624131557624e-08,1.723582009988644e-28,6.573716789420869e-09,1.7131384980073004e-08,8.482326354222105e-29
94,1.3290870898057846e-08,3.1296841859846376e-08,7.693330550548792e-29,4.429026919954053e-09,1.1698944879470689e-08,3.78614653103338e-29
95,8.95469441151194e-09,2.1372470949979444e-08,3.4339726579298844e-29,2.984046938140238e-09,7.989156244638145e-09,1.6899733582307168e-29
96,6.033205244306284e-09,1.4595163197400788e-08,1.5327780520972144e-29,2.0104949213347466e-09,5.455758460169336e-09,7.543315949659671e-30
97,4.064858480612085e-09,9.966970560274088e-09,6.841663551297034e-30,1.3545664369580856e-09,3.725712636510479e-09,3.367012576811119e-30
98,2.7386892701847057e-09,6.806398860073062e-09,3.0538250521725132e-30,9.126360940593825e-10,2.544272212780777e-09,1.5028899449604936e-30
99,1.8451857437101581e-09,4.648058822111089e-09,1.363096471984289e-30,6.148865182650995e-10,1.7374719212888351e-09,6.708255865211101e-31
100,1.2431897498767942e-09,3.1741382275638023e-09,6.084277783411994e-31,4.142784104258329e-10,1.1865116720225276e-09,2.9942775852639666e-31
101,8.375963013301322e-10,2.167604557789531e-09,2.7157605427466397e-31,2.791191484067568e-10,8.102634238839117e-10,1.3365170377757973e-31
102,5.643286264799432e-10,1.4802472929971008e-09,1.2121989804028176e-31,1.8805589923749923e-10,5.533252066243483e-10,5.965638593615894e-32
103,3.802151444066815e-10,1.0108541433681532e-09,5.410736126991143e-32,1.267022396703756e-10,3.778632667611795e-10,2.662805098905833e-32
104,2.561690994446325e-10,6.903076965576746e-10,2.4151204471561768e-32,8.53653493593145e-11,2.580411061308517e-10,1.1885619424459897e-32
105,1.7259335530328962e-10,4.714079860611618e-10,1.0780061413779232e-32,5.75147123696947e-11,1.7621509765678494e-10,5.305230531560345e-33
106,1.1628438542910959e-10,3.219223694453966e-10,4.8117568720719425e-33,3.875040826044202e-11,1.2033648866178663e-10,2.3680272763132806e-33
107,7.834634346649136e-11,2.198393218054066e-10,2.1477618083267185e-33,2.6108000518179423e-11,8.217724074728668e-11,1.0569857705532018e-33
108,5.2785672916605204e-11,1.501272729047137e-10,9.586687166345854e-34,1.7590206701204973e-11,5.611846391677189e-11,4.717930955978317e-34
109,3.556422855203878e-11,1.0252123180108936e-10,4.279085812452429e-34,1.1851362251033549e-11,3.832304374957987e-11,2.1058819451967346e-34
110,2.3961319096943202e-11,7.001128287119298e-11,1.9100003027751965e-34,7.984828694230259e-12,2.61706322612526e-11,9.399753426840869e-35
111,1.6143884915862218e-11,4.781038662098985e-11,8.525421822542381e-35,5.379760395953018e-12,1.7871805732059673e-11,4.1956466119544197e-35
112,1.0876906197115506e-11,3.264949555422388e-11,3.8053824989804975e-35,3.624601481904999e-12,1.2204574843129656e-11,1.872756623821449e-35
113,7.328291116880224e-12,2.2296192005217783e-11,1.6985594689587662e-35,2.4420671062805912e-12,8.334448646918398e-12,8.359182019939894e-36
114,4.937419678031933e-12,1.5225968104405358e-11,7.581640663881844e-36,1.6453372270993213e-12,5.69155707109477e-12,3.731180183995359e-36
115,3.3265754168613234e-12,1.039774436200209e-11,3.3841190848303555e-36,1.1085422607415587e-12,3.886738435362037e-12,1.665438739368394e-36
116,2.241272714430681e-12,7.100572329864905e-12,1.5105255561465e-36,7.468778579917377e-13,2.65423599837764e-12,7.43380393819232e-37
117,1.5100524566465525e-12,4.848948546561024e-12,6.742337957312377e-37,5.032072790668066e-13,1.8125656902938802e-12,3.3181311137533148e-37
118,1.017394450547046e-12,3.311324906628141e-12,3.0094903688081872e-37,3.390347738875131e-13,1.2377928653061282e-12,1.4810713572216051e-37
119,6.854672256238066e-13,2.261288716918306e-12,1.343307371610833e-37,2.284239173132012e-13,8.452831175207462e-13,6.610867051305217e-38
120,4.618320034591845e-13,1.5442237791364746e-12,5.995947730308268e-38,1.539001011678522e-13,5.772399961191263e-13,2.95080739742466e-38
121,3.1115827489056333e-13,1.054543394750722e-12,2.6763337970428617e-38,1.0368984744710143e-13,3.94194567728878e-13,1.3171138111115058e-38
122,2.0964218873460554e-13,7.201428876028828e-13,1.194600572814801e-38,6.986080179295579e-14,2.6919367727749923e-13,5.87903091518181e-39
123,1.412459537285115e-13,4.917823023182547e-13,5.332184386515056e-39,4.7068558275625914e-14,1.838311377644937e-13,2.6241471473521272e-39
124,9.516414403559224e-14,3.358358973432082e-13,2.3800583206486376e-39,3.1712335405365776e-14,1.25537447809191e-13,1.1713066915796875e-39
125,6.41166282712344e-14,2.2934080672006196e-13,1.0623559125251972e-39,2.136611474210366e-14,8.572895209208278e-14,5.2282104954507475e-40
126,4.319843426883686e-14,1.5661579373469111e-13,4.741900965559815e-40,1.4395371811547403e-14,5.854391143889853e-14,2.3336488369136686e-40
127,2.9104848049476076e-14,1.06952213162341e-13,2.1165811289861656e-40,9.698849420869979e-15,3.9979370830103964e-14,1.0416407102903e-40
128,1.960932599342331e-14,7.303717988812954e-14,9.447509992548877e-41,6.534578010222182e-15,2.7301730490610345e-14,4.64943719111163e-41
129,1.3211739338500655e-14,4.9876757930328677e-14,4.2169630937824676e-41,4.402657255384945e-15,1.864422756800008e-14,2.075309267440918e-41
130,8.901379701017127e-15,3.406061112232127e-14,1.882271386677382e-41,2.966280435870816e-15,1.2732058201472754e-14,9.263290111241237e-42
131,5.997284577873888e-15,2.3259836408102934e-14,8.401651838803496e-42,1.9985247803398747e-15,8.69466463303195e-15,4.134735243139494e-42
132,4.040657012293736e-15,1.5884036483924356e-14,3.750136888871954e-42,1.3465015813516607e-15,5.937546929541377e-15,1.8455684023232028e-42
133,2.7223835852702926e-15,1.0847136265100576e-14,1.6739001990447923e-42,9.072024157109463e-16,4.054723790791284e-15,8.237825464896172e-43
134,1.834199825127439e-15,7.407460016396949e-15,7.471572263606152e-43,6.112255896837542e-16,2.76895243350586e-15,3.677011824902691e-43
135,1.235788011909976e-15,5.058520751791323e-15,3.3349892736821962e-43,4.118118680178746e-16,1.890905022046343e-15,1.6412603080860036e-43
136,8.326093970019348e-16,3.454440812324489e-15,1.4885961164761859e-43,2.7745732100011723e-16,1.291290438627361e-15,7.325881795253271e-44
137,5.609687108911897e-16,2.3590219179445506e-15,6.644454347948663e-44,1.8693624675532827e-16,8.818163670039568e-16,3.2699592997901833e-44
138,3.77951408826331e-16,1.6109653375702552e-15,2.965799325506985e-44,1.2594787632565018e-16,6.021883860168932e-16,1.4595695263896407e-44
139,2.5464391268253153e-16,1.1001209014259979e-15,1.3238055645447033e-44,8.485709875037453e-17,4.112317097103775e-16,6.514892104320605e-45
140,1.715657641484395e-16,7.512675595986063e-16,5.908900031258681e-45,5.717227966363365e-17,2.8082826404190416e-16,2.90796829911399e-45
141,1.15592048196867e-16,5.130371992511509e-16,2.6374794391665227e-45,3.8519694993959594e-17,1.9177634414508592e-16,1.2979922757345132e-45
142,7.787988281150528e-17,3.503507697791365e-16,1.1772576545933475e-45,2.595255797315138e-17,1.3096319310711022e-16,5.79368058578832e-46
143,5.2471396098146026e-17,2.3925294708453477e-16,5.254773040947774e-46,1.74854776356719e-17,8.943416887660871e-17,2.586050422460766e-46
144,3.53524852515802e-17,1.633847493034507e-16,2.345505217497147e-46,1.1780801278389606e-17,6.107418712758551e-17,1.1543019482147626e-46
145,2.3818657523910524e-17,1.1157470213112775e-16,1.0469328898578054e-46,7.937288397416611e-18,4.1707284588753183e-17,5.152308617341399e-47
146,1.6047767001500433e-17,7.619385657916461e-17,4.673059209971033e-47,5.347730227767352e-18,2.84817149368422e-17,2.2997694952682685e-47
147,1.0812146968229513e-17,5.2032438084247874e-17,2.0858531231033409e-47,3.6030212280411346e-18,1.9450033579081083e-17,1.0265184258499579e-47
148,7.284659731890703e-18,3.553271529415439e-17,9.310353358837353e-48,2.427527458716791e-18,1.328233946116886e-17,4.581937801929825e-48
149,4.9080231304069606e-18,2.426512965106782e-17,4.155742257510783e-48,1.6355411722144657e-18,9.070449202281453e-18,2.045180436324886e-48
150,3.3067695589341715e-18,1.6570546666890824e-17,1.854945032184843e-48,1.101942190768335e-18,6.194168502596614e-18,9.128807936599119e-49
151,2.2279285621433115e-18,1.1315950946403587e-17,8.279678717342352e-49,7.424310756733986e-19,4.2299694957675865e-18,4.074708170642647e-49
152,1.5010618640186822e-18,7.727611429818851e-18,3.695693320985732e-49,5.002112694688912e-19,2.888626928315502e-18,1.818774892758603e-49
153,1.0113370589601089e-18,5.2771506957836165e-18,1.6495989263654187e-49,3.3701621915102806e-19,1.9726301902031293e-18,8.118230734564119e-50
154,6.813860716491781e-19,3.603742206621577e-18,7.363101809378864e-50,2.270639205938911e-19,1.3471001842283675e-18,3.6236298687662175e-50
155,4.590823351365118e-19,2.460979161001065e-18,3.286572717086538e-50,1.5298380643325672e-19,9.199285884199292e-19,1.6174328933408524e-50
156,3.0930569203490233e-19,1.6805914750931246e-18,1.4669850430343e-50,1.030724959279938e-19,6.282150486654671e-19,7.219526439524833e-51
157,2.0839401519716847e-19,1.1476682740404812e-18,6.547991788826385e-51,6.944486259374961e-20,4.2900519924879576e-19,3.2224868324113026e-51
158,1.4040499961150804e-19,7.837374440841264e-19,2.9227425780601674e-51,4.678832017450915e-20,2.9296569920359494e-19,1.4383798538658307e-51
159,9.459755308834527e-20,5.352107356745255e-19,1.3045868799320653e-51,3.152352561425348e-20,2.0006494340893976e-19,6.420310498084975e-52
160,6.37348888932929e-20,3.6549297694460968e-19,5.8231160693613596e-52,2.123890456947615e-20,1.3662343984305967e-19,2.8657511283292137e-52
161,4.2941238220472114e-20,2.4959349148233316e-19,2.5991891593314378e-52,1.430966424349922e-20,9.329952562651751e-20,1.2791483421198653e-52
162,2.8931562789644746e-20,1.7044626003793939e-19,1.1601665166064595e-52,9.641104139427408e-21,6.371382167022336e-20,5.709569351550591e-53
163,1.9492575438872706e-20,1.1639697569188107e-19,5.178485534315558e-53,6.495672256566829e-21,4.3509879011338215e-20,2.5485067764807415e-53
164,1.3133078914635738e-20,7.948696525931789e-20,2.3114537478254075e-53,4.3764445912559065e-21,2.971269846878504e-20,1.1375440755447511e-53
165,8.84838241713762e-21,5.428128702296441e-20,1.0317337748520492e-53,2.9486197122969063e-21,2.0290666633820824e-20,5.0775086640886587e-54
166,5.961577776910948e-21,3.706844400534018e-20,4.605216882111123e-54,1.9866259075042632e-21,1.3856403950566007e-20,2.2663820055982672e-54
167,4.016599635355218e-21,2.531387180255549e-20,2.0555712188759665e-54,1.3384847425077963e-21,9.46247523091393e-21,1.0116156830274065e-54
168,2.706174981599449e-21,1.7286727911856777e-20,9.175187931505696e-55,9.018010885485836e-22,6.4618812943889485e-21,4.515418352330518e-55
169,1.8232793148145365e-21,1.1805027860984916e-20,4.0954102103298345e-55,6.075864576414275e-22,4.412789343570183e-21,2.0154890081919456e-55
170,1.228430342618035e-21,8.061599830182182e-21,1.8280153950068933e-55,4.0936001097915064e-22,3.013473770809644e-21,8.99627814119583e-56
171,8.276521838444494e-22,5.5052298552196034e-21,8.159476371752949e-56,2.7580538782802596e-22,2.0578875310668377e-21,4.015552556466744e-56
172,5.576287996620099e-22,3.7594964271646736e-21,3.6420401514694926e-56,1.8582326049146524e-22,1.4053220345045693e-21,1.7923703647965722e-56
173,3.7570115113830774e-22,2.567343009749799e-21,1.6256504536045666e-56,1.2519800433053815e-22,9.596880251469477e-22,8.000372251204538e-57
174,2.531278066201104e-22,1.753226863599422e-21,7.25620610261103e-57,8.435187417814883e-23,6.553665871574678e-22,3.571022898780633e-57
175,1.7054429109460043e-22,1.1972706504637361e-21,3.23885906018866e-57,5.683188574301189e-23,4.475468613841052e-22,1.5939513991609158e-57
176,1.1490383302143717e-22,8.176106813233126e-22,1.4456877138579946e-57,3.8290355354587334e-23,3.0562771593761005e-22,7.114715124774433e-58
177,7.741619938303717e-23,5.583426153101203e-22,6.452929649486552e-58,2.5798040906303278e-23,2.0871177704243397e-22,3.1757035586744296e-58
178,5.2158990429814666e-23,3.8128963233060943e-22,2.880310917916041e-58,1.7381372108983655e-23,1.4252832320057972e-22,1.4174978078123935e-58
179,3.514200263431694e-23,2.6038095559312074e-22,1.285647207470557e-58,1.1710660413641696e-23,9.73319436125482e-23,6.327102004418961e-59
180,2.367684533334874e-23,1.7781297021157944e-22,5.738577497990172e-59,7.890031147354204e-24,6.646754157111791e-23,2.8241468560789984e-59
181,1.59522213566704e-23,1.2142766856140751e-22,2.5614547683909092e-59,5.3158907616945106e-24,4.5390381806150635e-23,1.2605779801132406e-59
182,1.074777330465501e-23,8.292240253742095e-23,1.1433235035704248e-59,3.581569459297401e-24,3.099688527374971e-23,5.626679223588959e-60
183,7.241288120663682e-24,5.662733151382821e-23,5.103305551000301e-60,2.413074377714055e-24,2.1167631961707947e-23,2.511508179948027e-60
184,4.8788016047709256e-24,3.8670547116985815e-23,2.2778966290415524e-60,1.625803441355668e-24,1.4455279584035345e-23,1.121029489561433e-60
185,3.2870816216789033e-24,2.6407940730208093e-23,1.0167553168713964e-60,1.0953814164766504e-24,9.871444676977895e-24,5.003794638217635e-61
186,2.2146638586437315e-24,1.8033862606093397e-23,4.538359472533359e-61,7.380107687322247e-25,6.741164668876799e-24,2.2334792273172818e-61
187,1.4921247998331146e-24,1.231524274527903e-23,2.0257289399095843e-61,4.972330975968675e-25,4.603510689665855e-24,9.96929294571268e-62
188,1.0053157320409292e-24,8.410023253914674e-24,9.041984802707901e-62,3.3500968254229262e-25,3.14371651054755e-24,4.449864615791118e-62
189,6.773292161634375e-25,5.743166626455567e-24,4.035954049017524e-62,2.2571202106115545e-25,2.1468297056146547e-24,1.9862286329328343e-62
190,4.563490378661442e-25,3.921982365967864e-24,1.8014767156988285e-62,1.520729671599265e-25,1.4660602409428971e-24,8.865672380868278e-63
191,3.074641391389567e-25,2.678303918278608e-24,8.041019094345359e-63,1.0245882001365877e-25,1.0011658700512412e-24,3.9572557489935506e-63
192,2.0715327307031236e-25,1.8290015633194518e-24,3.589165905513497e-63,6.903139982500226e-26,6.836916187774166e-25,1.7663491712975788e-63
193,1.3956905239068987e-25,1.249016848235448e-24,1.6020496588995213e-63,4.650975056285105e-26,4.668898966387661e-25,7.884224808409589e-64
194,9.403433552615583e-26,8.529479244100224e-25,7.150862281505142e-64,3.133583996416595e-26,3.188369867297225e-25,3.519179663887015e-64
195,6.335542232595612e-26,5.824742578798445e-25,3.191838098463093e-64,2.1112451784338856e-26,2.1773232798297526e-25,1.5708108035562423e-64
196,4.268557347314675e-26,3.977690212768272e-25,1.4246995740849477e-64,1.4224466963571208e-26,1.4868841640720016e-25,7.011425434993723e-65
197,2.875930924044886e-26,2.7163465534671467e-25,6.359247598978121e-65,9.583702663459506e-27,1.0153864324368777e-25,3.129599473035249e-65
198,1.937651999704513e-26,1.8549807058498296e-25,2.838495270210402e-65,6.456998141077728e-27,6.934027761472372e-26,1.3969189221836564e-65
199,1.3054886821406495e-26,1.2667578865012989e-25,1.2669824965301758e-65,4.3503879928210374e-27,4.735216018346644e-26,6.235246688810936e-66
200,8.795700669971856e-27,8.650631987452839e-26,5.655266236870807e-66,2.9310641376338637e-27,3.2336574804317624e-26,2.783146584452688e-66
201,5.9260835681000846e-27,5.907477236161303e-26,2.524268196086258e-66,1.9747978785111458e-27,2.2082499848451097e-26,1.2422772180691072e-66
202,3.9926854919016016e-27,4.0341893339563645e-26,1.1267250132680422e-66,1.3305156345436724e-27,1.508003870254473e-26,5.544992474181898e-67
203,2.690062881167305e-27,2.7549295463358614e-26,5.029217012250028e-67,8.964319199592252e-28,1.0298089837242666e-26,2.4750467199683796e-67
204,1.812423823341927e-27,1.8813288561821408e-26,2.244826684280596e-67,6.039689923654227e-28,7.032518708193026e-27,1.1047546582883394e-67
205,1.2211164796236852e-27,1.2847509185166302e-26,1.0019943124712567e-67,4.069227518755648e-28,4.802475037868472e-27,4.931150774500846e-68
206,8.227244850815619e-28,8.773505584658526e-27,4.472472682435606e-68,2.7416328998194164e-28,3.279588358930354e-27,2.2010541235042063e-68
207,5.543087736898904e-28,5.991387056792984e-27,1.996319903832443e-68,1.8471690075640579e-28,2.239615972851636e-27,9.824561195018958e-69
208,3.734642910975594e-28,4.0914909687954136e-27,8.910715484274971e-69,1.2445259694432201e-28,1.5294235607935015e-27,4.385262572326194e-69
