,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.
0,1.429077569606493,1.9001275694083406,1.205111404497002,2.218887542212369,2.214318628013455,1.2734087702364427
1,0.5028626471638021,1.4255026760017449,0.06876914074601123,2.1114038577837873,2.2084606150532764,0.10222330649127959
2,0.49623585891947586,1.5634267198344334,0.008472567833533257,2.3023885328175684,2.5631468775466164,0.0136732068720724
3,0.5389097259927078,1.7963090163517703,0.0011055537246546616,2.52481597938078,2.9852581824615703,0.0018254921665170065
4,0.5906612362104287,2.0843783737759547,0.00014632615590360584,2.7697836712355497,3.475075974648399,0.00024318261878953355
5,0.6479153769865391,2.4239751615704406,1.9448306295969955e-05,3.0385342495098326,4.044282383107533,3.23800732968123e-05
6,0.7107688506514529,2.8203162942934945,2.5878872630080797e-06,3.3333452995489505,4.7064027185668795,4.310845111947071e-06
7,0.7797206702509156,3.2818243139747025,3.4446613242579405e-07,3.6567430316906395,5.476803166440703,5.738898266055305e-07
8,0.8553566994980037,3.8189212895510463,4.585474584714139e-08,4.011495879920004,6.373236324621366,7.639915331839911e-08
9,0.938323079190837,4.443898639590431,6.104224029565933e-09,4.400638862641522,7.416318222342433,1.017058257971704e-08
10,1.0293284908392801,5.171098231155816,8.126003388618147e-10,4.827499413717234,8.630019461902702,1.3539454698115403e-09
11,1.1291497339622643,6.017212086289822,1.0817362663220215e-10,5.295725279910434,10.042217415149114,1.802414387706892e-10
12,1.2386381196089933,7.001654516019183,1.440000452511157e-11,5.809314940194233,11.685332434258818,2.399419022823423e-11
13,1.3587264679375646,8.147000521631133,1.9169027220916883e-12,6.372650796738142,13.597065027937642,3.194149932544375e-12
14,1.49043672745553,9.479496081792695,2.5517206903064727e-13,6.990535365239438,15.821250897410167,4.2520852708748743e-13
15,1.6348882573188088,11.029650213020776,3.3967311323593764e-14,7.668230697931632,18.4088525484881,5.660382443102024e-14
16,1.7933068164002481,12.832921058501961,4.5215096301610164e-15,8.41150127938873,21.419108769918623,7.53505380576684e-15
17,1.967034301933909,14.930510254872063,6.018651143629181e-16,9.226660639001592,24.920866305834352,1.003051637990859e-15
18,2.157539277883023,17.370281867500488,8.011380376107782e-17,10.120621923004169,28.994121488072796,1.3352300440705406e-16
19,2.366428328434977,20.207824384699638,1.0663675172869564e-17,11.100952661321797,33.731803423050756,1.7773961031254392e-17
20,2.5954582645464885,23.50767664085765,1.4193731180080696e-18,12.175933947955121,39.24183454178564,2.365958107286768e-18
21,2.8465492003981376,27.344741080723868,1.8891868100471389e-19,13.354624225098984,45.64950889821641,3.1493712892643236e-19
22,3.1217985008933313,31.805910435994107,2.5144338931962098e-20,14.646927816895879,53.10023348785022,4.1921213934677635e-20
23,3.423495579596346,36.99193658064417,3.346498239404446e-21,16.063668293775713,61.762682958547884,5.580024161161985e-21
24,3.7541374970465307,43.01957293651883,4.453729337291501e-22,17.616666656592713,71.83242323602151,7.427274725179329e-22
25,4.116445270090487,50.02402412528044,5.92703267745724e-23,19.318824203507212,83.53606453592167,9.885823678376862e-23
26,4.5133807511131225,58.16173833000087,7.8872962606836e-24,21.184209772105238,97.1360086047934,1.3157846122263167e-23
27,4.948163868588832,67.61357864539607,1.0495253100152794e-24,23.22815082257427,112.93585827567159,1.751232154067269e-24
28,5.424289933271208,78.58840900960254,1.3964573867586522e-25,25.467327529994215,131.28655876264014,2.3307076001592105e-25
29,5.94554660283095,91.3271273659165,1.85792401254269e-26,27.91986866672893,152.59333846762348,3.101808054242653e-26
30,6.516029956157624,106.10717247486565,2.4716586205114128e-27,30.605447557359888,177.32351094333177,4.127838568992645e-27
31,7.1401589501970495,123.24751991524924,3.287784180605301e-28,33.54537575195669,206.01518703454312,5.492984806931048e-28
32,7.822687309442289,143.1141654717956,4.372859021239856e-29,36.7626912571507,239.28692441826337,7.309183167078586e-29
33,8.56871162247292,166.12606796287588,5.8152320351971615e-30,40.28223715167001,277.8483072459733,9.725242323806413e-30
34,9.383674082056697,192.76148562215133,7.732124808711906e-31,44.130725151803226,322.5113967764681,1.2938949276716641e-30
35,10.273357896021556,223.56458666848502,1.0278988088688955e-31,48.33677713644855,374.2029189394884,1.7213129257326504e-31
36,11.243872906989417,259.1521411054435,1.3661848576983848e-32,52.93093574225367,433.97694940305047,2.2896939938110172e-32
37,12.301628384210138,300.2200016731796,1.8153579970476925e-33,57.945632849160845,503.0277120615874,3.045408940013932e-33
38,13.453289289107985,347.5489510998182,2.411531260263104e-34,63.41510205473861,582.7019124662594,4.050020406447698e-34
