,A(H1N1)pdm09,A(H3N2),B
0,2.223955411703306,1.5584987600099918,2.192028817688087
1,2.3328149818390123,0.4338616962213237,2.2007031887070703
2,2.910943986139653,0.17053527804353352,2.6407472006255035
3,3.662660431213392,0.06755021159832972,3.195549136861813
4,4.611382209736506,0.02677883037538523,3.869363109851739
5,5.806005160463556,0.010616264803825045,4.685384820040673
6,7.3100536385036685,0.004208712185552663,5.673458915523961
7,9.203625492727175,0.0016684885646305486,6.86982878438498
8,11.587542331000856,0.0006614438486848498,8.31836897580914
9,14.588689178821753,0.0002622149542048512,10.072178436984338
10,18.3667327176825,0.00010394782179513841,12.195510986289316
11,23.12256087862931,4.12064521849494e-05,14.76610592744603
12,29.108878124051728,1.6334468157554057e-05,17.87799933341111
13,36.64349718071565,6.474888500726224e-06,21.644912017303227
14,46.12599795005419,2.5665167271842095e-06,26.204327837220838
15,58.05858214909166,1.017271012795074e-06,31.722396034467295
16,73.07214186957744,4.031859125382232e-07,38.3998136724953
17,91.95878478694436,1.5978806884927595e-07,46.47886848606726
18,115.71231924405632,6.332081009014393e-08,56.25184758961639
19,145.5784957568769,2.509011956033205e-08,68.07104169877229
20,183.11711690789966,9.940357511896902e-09,82.36059462858137
21,230.27844122281874,3.937589264938899e-09,99.63045865989568
22,289.49657273013236,1.5594472904475843e-09,120.49270969533755
23,363.80266555010076,6.174494501868642e-10,145.68043929004446
24,456.96064595159345,2.4439699228561303e-10,176.0693545602013
25,573.6275426051228,9.669875730921189e-11,212.70205354340737
26,719.539074444127,3.824153786027851e-11,256.8146623892543
27,901.7183521647937,1.5114304057041796e-11,309.86506522590037
28,1128.7006405112982,5.9691987304861915e-12,373.56125118846455
29,1410.7590377343959,2.3552702080731653e-12,449.88724725110126
30,1760.1032567302138,9.282515222584434e-13,541.1225816789008
31,2191.0047759603353,3.6531874524148625e-13,649.8491053713734
32,2719.774834739812,1.435204580508209e-13,778.9361867557924
33,3364.486214132925,5.626175026443776e-14,931.4917829155023
34,4144.286884258477,2.199652868528905e-14,1110.7628837913721
35,5078.109746150279,8.571879760051657e-15,1319.9649494885693
36,6182.5530917844,3.327115030033535e-15,1562.0175247987236
37,7468.71994377078,1.2851734324638458e-15,1839.164529788076
38,8937.90672793872,4.935480983993402e-16,2152.4662785133023
39,10576.280692969685,1.8822639277840059e-16,2501.1704422465236
40,12349.129765632566,7.119755453254569e-17,2882.004886131566
41,14195.898798695238,2.6673699625106557e-17,3288.4871435635396
42,16027.901695294007,9.883300105157538e-18,3710.405931892164
43,17730.98617979577,3.6164359455138715e-18,4133.679879549366
44,19175.038016667357,1.3049863923645471e-18,4540.805349688447
45,20230.636211502493,4.638004252984963e-19,4912.034175536606
46,20790.508840069167,1.6218811455548914e-19,5227.258251920292
47,20790.641350224694,5.576723622918235e-20,5468.351625761449
48,20224.55431769235,1.8849248074761238e-20,5621.514996523043
49,19145.67930543504,6.263680722417757e-21,5679.086668680201
50,17656.733471074316,2.0475141227363758e-21,5640.391032985528
51,15889.635954966472,6.589880894882206e-22,5511.461850045556
52,13982.409765004097,2.090681063432806e-22,5303.790173461642
53,12059.41979374113,6.546922894785005e-23,5032.475484637864
54,10218.814894699231,2.0264651823137232e-23,4714.230128803999
55,8527.876518277531,6.2087806165054866e-24,4365.612352158854
56,7024.637097792466,1.885493626349254e-24,4001.709524671067
57,5723.189704651061,5.682480405275044e-25,3635.33497025045
58,4620.305440121098,1.7015078778428397e-25,3276.6865631437486
59,3701.720719803836,5.066930398440108e-26,2933.356178401323
60,2947.2581828898783,1.5019176861281214e-26,2610.5664440269297
