,A(H1N1)pdm09_0-14,A(H3N2)_0-14,B_0-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.
0,1.3026510324426652,1.823387517162714,1.3369484102024398,2.216693482512042,2.196494189508323,2.225072913381979
1,0.3231644059671266,1.2327534427365394,0.37137532043895904,2.075176285327901,2.121871852704049,2.1137567263302706
2,0.31523617460279074,1.2951373792653913,0.3665375532393613,2.2272743438575087,2.383167560364609,2.2990964040213635
3,0.3386706031526184,1.4379537427442588,0.3985616288476661,2.4068942513657277,2.6855589933116892,2.5170355900768806
4,0.36605811987929077,1.6144450084620925,0.4363674435226242,2.6024391197899925,3.0248800586181206,2.75705682419815
5,0.3957980164559443,1.8167845787685408,0.4779724823840738,2.8139378544493328,3.406352211664614,3.020028177751078
6,0.427960604523935,2.0454759711979054,0.5235569795854937,3.0426149479433673,3.835719425779844,3.308069629889371
7,0.46273479629007275,2.303181719203802,0.5734868059412125,3.289859988004844,4.319135163056453,3.623565358027163
8,0.5003316948748452,2.5933954306863494,0.6281745040665204,3.55717760267779,4.863432982691516,3.9691283110149302
9,0.5409798363071835,2.9201688559587042,0.6880725751499523,3.8461938468266696,5.4762814689258725,4.347619340320127
10,0.5849261786742097,3.2880911527761727,0.7536764494900318,4.158665817529659,6.166306511897857,4.762170519500072
11,0.6324375396399564,3.702334192771437,0.8255284604293953,4.496492087433097,6.943215363520818,5.2162106585577845
12,0.6838021662785009,4.168720021476395,0.9042222350532004,4.8617239397577885,7.817932800807821,5.713493166140685
13,0.7393314253444399,4.693800644362989,0.9904074901063854,5.2565774638832785,8.802753351804062,6.258126472232872
14,0.799361620792634,5.284948607221477,1.0847952645698828,5.683446571842737,9.91151213310569,6.854607235701144
15,0.8642559467762436,5.9504589385975875,1.1881636257035744,6.144916998422024,11.15977669202401,7.507856577113454
16,0.9344065846874844,6.699663635019437,1.3013638881017437,6.643781350184773,12.565062412564021,8.223259594613356
17,1.0102369530182502,7.543060133986186,1.4253273878740202,7.18305527116182,14.147074308742098,9.006708438542478
18,1.092204118945995,8.492455410415957,1.5610728565950778,7.765994794989316,15.927978338602596,9.864649238679073
19,1.1808013805718613,9.561127516292682,1.709714442112827,8.39611495480909,17.932705715958324,10.804133196112133
20,1.2765610286214901,10.76400657689662,1.8724704255905482,9.077209723080538,20.189294072372796,11.832872169514879
21,1.3800572961254975,12.117877464033874,2.050672686183221,9.813373353379166,22.72926972912924,12.959299102420568
22,1.491909504079086,13.641606587450175,2.2457769663845117,10.609023195007849,25.588075777662485,14.192633653393877
23,1.6127854102813646,15.356395479091365,2.459373992167015,11.468924048500094,28.805551136065542,15.542953403910534
24,1.7434047674055118,17.286064088947168,2.69320150237177,12.39821412545831,32.42646624637909,17.02127102826568
25,1.8845430947673705,19.457366962532877,2.9491572411307767,13.402432669169512,36.50112159813813,18.6396178146175
26,2.037035666142238,21.900345723688645,3.2293129651142873,14.487549282504203,41.086015801337425,20.411133924700977
27,2.2017817132073056,24.64872153533091,3.5359295136954136,15.65999499604279,46.244590476617205,22.35016576978346
28,2.379748840617204,27.740331445474624,3.8714729842415605,16.926695091363186,52.04805976790889,24.47237085956452
29,2.5719776441819695,31.217612733313576,4.238632046092658,18.29510367097797,58.576332793486515,26.794830445855602
30,2.7795865179087103,35.12813953321826,4.640336414660608,19.773239936356706,65.91903780893786,29.33617023022204
31,3.0037766285525,39.52521611067684,5.079776490623141,21.369726097417605,74.17665722488992,32.116689329717346
32,3.245837027519444,44.468531164300984,5.560424147351872,23.093826789180802,83.46178285732915,35.15849759178864
33,3.5071498591501045,50.02487739462736,6.086054621266047,24.955489812010747,93.90050082927768,38.48566121162634
34,3.7891956112071816,56.26894026599163,6.660769423258335,26.965387938779838,105.6339153126642,42.124356424556694
35,4.09355833736391,63.28415933226039,7.289020142941994,29.134961442731843,118.8198197007591,46.103030812844445
36,4.421930762144529,71.16366462570105,7.975632959156087,31.47646089077842,133.6345227112489,50.45257146898733
37,4.776119155548269,80.01128932781845,8.725833597531157,34.00298961494735,150.2748351836512,55.20647888269533
38,5.158047836873707,89.94265813741669,9.545272386184887,36.7285451157713,168.96022076092825,60.401044950413755
39,5.569763134373835,101.08634828553481,10.440048950618603,39.668058461129235,189.93510999848615,66.07553292612532
40,6.013436588589483,113.58511685199863,11.416735955062443,42.8374305175305,213.47137243751084,72.27235641923201
41,6.491367141779435,127.59718371518997,12.482401135944823,46.25356358273603,239.8709344681248,79.03725367582484
42,7.005982003045032,143.29755388196713,13.644626679616714,49.93438667329359,269.46852197931514,86.41945232720174
43,7.559835817846916,160.87935582955328,14.911524766547625,53.89887235222144,302.63449536305694,94.47181852539299
44,8.155607701072224,180.55516354219756,16.2917478335729,58.167042555030775,339.7777298502423,103.2509828793857
45,8.796095614303777,202.55825880950897,17.794491790424747,62.75996038139408,381.3484757726761,112.81743382698066
46,9.484207480512863,227.1437767187747,19.429490063590016,67.69970426104283,427.8411104703088,123.23556699654304
47,10.222948333649464,254.58966076895797,21.20699592791821,73.00932027388457,479.79666545337625,134.57367670546404
48,11.015402697950705,285.19733433959567,23.13775012525948,78.71274770694554,537.8049783354801,146.90387299155898
49,11.86471128476476,319.2919721223814,25.232930264419245,84.83471217026212,602.5062782801303,160.30190447775445
50,12.774040987339902,357.2222284728315,27.50407795797498,91.40057978252831,674.5919657016677,174.8468639491328
51,13.746547052386319,399.3592496124309,29.962999096642605,98.43616509646228,754.8042914672718,190.62074982682878
52,14.785326219837359,446.0947637266517,32.62163211863189,105.96748459687709,843.9345780698573,207.7078528528707
53,15.893359560802697,497.83800831551895,35.491878640649716,114.0204468204414,942.8195561237744,226.19393341290083
54,17.073443723647948,555.0112194564042,38.58539043625797,122.62046948408707,1052.335316084541,246.16515125989486
55,18.32810933918885,618.0433757126224,41.913306553551365,131.792013562363,1173.3883008031514,267.70670630493737
56,19.659525462579413,687.3618642973343,45.48593445820568,141.55802414510066,1306.9026948701683,290.9011470813639
57,21.069389170761962,763.3817243315686,49.31236959595148,151.93926829083674,1453.8035096995527,315.8263030872065
58,22.558799823683103,846.4921289120042,53.40004884226598,162.95356115925478,1614.9946300691693,342.5527992583458
59,24.12811807096974,937.0398033695001,57.75423512091323,174.61487368328193,1791.331093095061,371.1411162896423
60,25.776810479567253,1035.3091524213478,62.37743321539617,186.93231818437735,1983.584932962906,401.6381705403865
61,27.50328170382429,1141.498996009786,67.26874065521679,199.9090129171322,2192.4040664853187,434.0734030990948
62,29.30469743882465,1255.6960048118988,72.42314269165955,213.54083282233844,2418.2639408722443,468.45439055209954
63,31.176802992248295,1377.8451925299657,77.83076688091592,227.81506200438804,2661.412042122044,504.76202131591896
64,33.11374415144944,1507.7181698559589,83.47612064733603,242.70897377582904,2921.805893916817,542.9453219605239
65,35.10789904025815,1644.8802935788083,89.33734421406743,258.18837652386253,3199.0458791426504,582.9160680689547
66,37.149731729290195,1788.6583409377154,95.38552103010605,274.2061779134978,3492.3050910473685,624.543373166493
67,39.2276802952536,1938.1108748689114,101.5840975583879,290.70103549218163,3800.2594474435155,667.6485150136505
68,41.328093562237534,2092.0039907015425,107.88847294369926,307.5961776356776,4121.022425585869,712.0003271422611
69,43.43523158414311,2248.7955771585894,114.24582523696651,324.7984935362982,4452.089902524634,757.3115487641072
70,45.531344687071766,2406.631491479813,120.59524282994846,342.1980026520393,4790.301574534029,803.2365795835235
71,47.596844231724575,2563.3570338515733,126.8682257609699,359.6678203468663,5131.826093537062,849.3711169583223
72,49.6105748911264,2716.546704549622,132.98960995821724,377.0647347356577,5472.17717984104,895.254149273168
73,51.55019302160093,2863.554354805799,138.87894718589143,394.23049742290635,5806.267324564347,940.3727293777856
74,53.392648710224265,3001.5844645877573,144.45234428407718,410.9939057965252,6128.504092858618,984.1698457380903
75,55.114760675195036,3127.7834381273497,149.62472841032732,427.1737157371448,6432.931380034862,1026.0555416031764
76,56.6938640635693,3239.3476378690507,154.31246314718422,442.58237155224754,6713.414301958734,1065.421206632989
77,58.10850231536657,3333.642616492763,158.4361978546363,457.03047722775824,6963.861955027521,1101.6566935235849
78,59.33912682064474,3408.3259730589516,161.9237950404095,470.3318645697962,7178.477505498889,1134.1696174759827
79,60.36876328614369,3461.464807344393,164.7131537587507,482.3090464438452,7352.020591263425,1162.4059118772384
80,61.18360255270025,3491.6381989952833,166.75473647907108,492.79878548412523,7480.063571709532,1185.8704784603804
81,61.77347664527551,3498.0157109009656,168.01361606162726,501.6574689810194,7559.221446524453,1204.1466238847752
82,62.13218808478181,3480.404652843873,168.47088925652048,508.76596657444145,7587.335803803087,1216.912949357265
83,62.257671281343626,3439.2615808039855,168.12435106862233,514.0336635514922,7563.596148735652,1223.9564733019924
84,62.15197791751357,3375.6668966924894,166.98838489121408,517.4014096788887,7488.5871904873675,1225.181016989298
85,61.821091995519694,3291.2649700973543,165.09308879290057,518.8431978128191,7364.257497885172,1220.6102456428705
86,61.27459295640219,3188.1754107892293,162.48272023438784,518.366480083123,7193.812432017623,1210.3851902652498
87,60.525195492390615,3068.8835318364554,159.21359206386362,516.0111313547601,6981.5413501278135,1194.756523920079
88,59.58820134659912,2936.1193685575213,155.35158630944312,511.8471679134784,6732.594756202563,1174.0722741283103
89,58.48090110799582,2792.7347707435483,150.9694664498637,505.9714128044837,6452.730630763112,1148.761972053889
90,57.221962949176195,2641.587175646961,146.14416401570114,498.50335956641015,6148.050284727672,1119.3184369826527
91,55.83084109022776,2485.4369603330997,140.9541946895001,489.5805186772986,5824.742851833745,1086.2784591743111
92,54.3272304711724,2326.8631079939714,135.47732736107866,479.35353544400346,5488.854416862972,1050.203583454142
93,52.73058673487128,2168.1996530900415,129.78859228883528,467.9813475713504,5146.093449023361,1011.6620338878982
94,51.059723129915376,2011.4932887419652,123.95867669194965,455.626611106869,4801.67941171132,971.2125901856089
95,49.33248909819652,1858.4808291404584,118.0527217790486,442.45157203151007,4460.236817436089,929.3909654502045
96,47.565529611354215,1710.5840208969666,112.12950705522317,428.6145046418453,4125.733087329389,886.6989755809597
97,45.774120002254435,1568.918500883586,106.24098699876643,414.266783261734,3801.4556472138893,843.596558758534
98,43.97206812463767,1434.3134482543903,100.43213194189194,399.55060537782737,3490.0218351092053,800.4965154720696
99,42.17167403515878,1307.338580194588,94.74101846101594,384.59734488290223,3193.4143373856696,757.7617029054034
100,40.38373680690073,1188.335486074595,89.1991135251596,369.5264849378742,2913.0348381477415,715.7043319883633
101,38.617598297150174,1077.4507800120348,83.83169962514079,354.4450608832041,2649.7691364972525,674.5869754405719
102,36.88121445551822,974.669091270712,78.65839371613683,339.4475335575173,2404.057933899018,634.624891973654
103,35.18124585285996,879.8444413696814,73.69371984465495,324.6160106927242,2175.968621293332,595.9892956338606
104,33.52316036114733,792.7290342674985,68.94770284643451,310.02073693288787,1965.2645485543371,558.8112405806487
105,31.911342188955672,712.9988887292081,64.42645780992714,295.72077970791565,1771.469330420212,523.185842217485
106,30.349202687558577,640.2760620154622,60.13275665886824,281.7648471388514,1593.924669589661,489.1766090635061
107,28.839289434547517,574.1474536850351,56.06655897456745,268.1921841106035,1431.8409309874914,456.81971143444133
108,27.383391048058954,514.1803461651252,52.22549896208781,255.03350268555585,1284.3402785922515,426.12805989377
109,25.982635977156278,459.93494648474353,48.60532427727973,242.3119125046739,1150.4926016162167,397.0951069076875
110,24.63758415767842,410.97425365163616,45.20028535216696,230.04382533618534,1029.3447332276883,369.69831859111105
111,23.34831093075753,366.8716003897278,42.0034759982147,218.2398152857494,919.9436288614713,343.90228998838325
112,22.114483010060503,327.2162166803755,39.007127557671076,206.9054223197263,821.35424860433,319.6614975666905
113,20.935426571801518,291.6171442986992,36.20285983829994,196.04189171593544,732.6729027200126,296.9226973312448
114,19.810187746495334,259.7058030039084,33.58189262210975,185.6468459456007,653.0367909736242,275.6269871088109
115,18.73758592963893,231.13747524949443,31.13522178511589,175.71488843919605,581.6304109402616,255.71155798850864
116,17.71626041444284,205.5919408115469,28.853764087407402,166.23814084197303,517.6894400812715,237.1111634806426
117,16.744710895675404,182.77345801602885,26.728474559442567,157.20671686393973,460.50261988277043,219.75933637424413
118,15.821332409832172,162.4102558034368,24.750440175530642,148.6091368049216,409.412093883253,203.58938314345096
119,14.944445271470027,144.2536715574589,22.910953210095673,140.43268740374444,363.8125789248963,188.53518455801492
120,14.112320545218145,128.07704382136612,21.201567347132602,132.66373192017912,323.1496827743671,174.53182927525916
121,13.323201562806302,113.67444678548964,19.61413928019247,125.28797539089365,286.91762252226346,161.51610491958965
122,12.575321958335639,100.85933459661285,18.14085821439378,118.2906898724024,254.65654721760131,149.4268687049195
123,11.8669206558662,89.46314783838397,16.774265373230367,111.65690424715918,225.9496248207903,138.20531717716673
124,11.196254203329858,79.33392162245218,15.507265327280404,105.37156286389803,200.42001723487192,127.79517225197141
125,10.561606807293032,70.33492425453576,14.333130702387649,99.4196569405792,177.72783719471514,118.14279846342913
126,9.961298385207122,62.34334704663726,13.245501592517947,93.78633230029742,157.5671563809355,109.19726426173717
127,9.393690916146033,55.24905920795275,12.238380796929192,88.45697665329655,139.66311450131232,100.91035831986373
128,8.857193338016598,48.95343656645244,11.3061258212606,83.41728929283197,123.76916351026314,93.23657013620237
