,A(H1N1)pdm09,A(H3N2),B
0,2.1329675985175336,1.4088503395424763,1.4861870708650355
1,1.9678901981861345,0.2299233663819473,0.3262827840909511
2,2.190313178043482,0.05753393996625091,0.10484849720760436
3,2.4589097235707555,0.014482394328780212,0.03392665753346754
4,2.762252152456551,0.0036479359009997008,0.010986554619641332
5,3.103118427540961,0.0009189201583075961,0.0035579644670950417
6,3.4860483402106506,0.00023147717951586632,0.0011522356424537813
7,3.9162263702744546,5.8309321979527045e-05,0.000373147376725361
8,4.399480461790247,1.468815441478961e-05,0.00012084226519969408
9,4.942357165429453,3.699949828972623e-06,3.913421518164966e-05
10,5.552209961799669,9.320167780887166e-07,1.2673413965336753e-05
11,6.237298581644086,2.347744481115778e-07,4.104211550375748e-06
12,7.006900515087706,5.913941578111737e-08,1.3291220798433463e-06
13,7.8714361941061,1.4897116871105208e-08,4.3042640227487934e-07
14,8.842609513031428,3.752548283645072e-09,1.3939002402023616e-07
15,9.933565550961585,9.452552161949703e-10,4.514015951208691e-08
16,11.159067582288442,2.3810606019996687e-10,1.4618167051698738e-08
17,12.535695709412359,5.997775589078025e-11,4.733920859535897e-09
18,14.082069727646243,1.5108041687595167e-11,1.533017422294669e-09
19,15.819099139141223,3.805608544578948e-12,4.964448030476057e-10
20,17.770263573377132,9.586007838253253e-13,1.607653143734151e-10
21,19.961927249499688,2.414620552700727e-13,5.2060812196324716e-11
22,22.423691533819124,6.082150160407852e-14,1.6858789135463772e-11
23,25.188790107444248,1.53201198076807e-14,5.459316645535228e-12
24,28.294531767632986,3.858900371532687e-15,1.7678532898032217e-12
25,31.78279644519604,9.719880051900597e-16,5.724660009300818e-13
26,35.700590632125,2.4482382484706753e-16,1.853737211953044e-13
27,40.1006690809887,6.166536725440137e-17,6.002622218672864e-14
28,45.042230362270615,1.5531850606461195e-17,1.9436923954183977e-14
29,50.59169464833103,3.911997922132447e-18,6.293713388416712e-15
30,56.82357293214397,9.852960856090887e-19,2.0378790982786874e-15
31,63.82143778230428,2.481571170783807e-19,6.598434555045796e-16
32,71.6790066770387,6.249964393581338e-20,2.1364530565925018e-16
33,80.50134993920918,1.5740482917322635e-20,6.917266370008134e-17
34,90.40623629656643,3.964121846973073e-21,2.2395613224228242e-17
35,101.52563009510472,9.983043147447544e-22,7.250653811198455e-18
36,114.00735516794504,2.5139944449536907e-22,2.3473366582979446e-18
37,128.01694126629457,6.330664498518787e-23,7.598985665538267e-19
38,143.73966973712612,1.5941011984825437e-23,2.459890039469174e-19
39,161.3828357108486,4.013856341056556e-24,7.962567171412734e-20
40,181.17824434550207,1.0106122819076596e-24,2.5773006863639996e-20
41,203.38495853799174,2.544375968095188e-25,8.341583754568406e-21
42,228.29231479894702,6.405437122430145e-26,2.6996028897066916e-21
43,256.22322249461524,1.6124395957510322e-26,8.736053232228381e-22
44,287.5377591333493,4.058647335593019e-27,2.826768696760444e-22
45,322.6370704992918,1.0214987906549508e-27,9.14576319187664e-23
46,361.967578819975,2.570680070667831e-28,2.9586852991537954e-23
47,406.0254943168035,6.468538742712432e-29,9.57018948267786e-24
48,455.36161484293746,1.6274437303307676e-29,3.0951257076672607e-24
49,510.5863841582983,4.0939292276794834e-30,1.0008390927659447e-24
50,572.3751608897218,1.0296776589924797e-30,3.23571103671028e-25
51,641.4736263951349,2.589285702718582e-31,1.045887456574387e-25
52,718.7032294642198,6.509781958938242e-32,3.379862492690636e-26
53,804.9665277700825,1.636249729653608e-32,1.0919425147333934e-26
54,901.2522388395505,4.111658142211588e-33,3.526741044429041e-27
55,1008.6397555588826,1.0328917770288499e-33,1.1386892564780683e-27
56,1128.3028114062502,2.59386635486167e-34,3.6751728863076335e-28
57,1261.511897367918,6.511455854068623e-35,1.1856931953461403e-28
58,1409.634934854323,1.633906320729882e-35,3.823559407898385e-29
59,1574.1355965161333,4.09801382140639e-36,1.2323694226424787e-29
60,1756.5685403339278,1.0272903255536027e-36,3.9697717977088166e-30
61,1958.5706839639408,2.5737134851826715e-37,1.2779471104504286e-30
62,2181.8475005998966,6.443848094778399e-38,4.11103311926158e-31
