,A(H3N2)_0-14,B_0-14
30,0.0,0.0
31,0.0,2620.0
32,651.0,651.0
33,378.0,1132.0
34,0.0,440.0
35,0.0,1196.0
36,0.0,2802.0
37,0.0,4461.0
38,224.0,2890.0
39,0.0,3492.0
40,0.0,446.0
41,154.0,2619.0
42,172.0,1375.0
43,0.0,3512.0
44,217.0,2163.0
45,0.0,1513.0
46,0.0,0.0
47,0.0,1321.0
48,0.0,256.0
49,0.0,1625.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
