,0-14
22,10701.0
23,2620.0
24,1953.0
25,3019.0
26,3520.0
27,8772.0
28,15691.0
29,16471.0
30,18166.0
31,13688.0
32,3683.0
33,13403.0
34,4984.0
35,8778.0
36,4760.0
37,2690.0
38,806.0
39,1321.0
40,256.0
41,1895.0
42,506.0
43,2789.0
44,1676.0
